ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,F0,F1,F2,F3,F4,F5,F6
5093,10000,1,2,1,45,0,0,0,0,0,0,9237.6,2816.4,3004.2,1539.2,1574.4,1605.6,252.2,240,60,60,57.4,59.4,0,0.92376,0.089546939,0.079888157,0.038981289,0.038109756,0.035749875,0.235527359
5094,4000,0,2,2,22,1,-2,-2,-1,0,0,-10,-88,-166,156,156,0,0,0,400,0,0,0,0,-0.0025,0,0,2.564102564,0,100,100
5095,6000,0,2,1,40,2,2,0,0,0,0,7600.2,6883.2,6503,5699.8,5826.6,5997.6,0,326.8,159.2,173,228.6,0,0,1.2667,0,0.050253729,0.027930805,0.029691415,0.038115246,100
5096,62000,1,2,1,29,0,0,0,0,0,0,36440.4,32509.4,28182.2,22376.2,15751.8,15775.4,1023.6,751.6,780.2,441.2,617.8,604.6,0,0.587748387,0.031486278,0.026669316,0.034867404,0.028009497,0.03916224,0.590660414
5097,60000,1,1,1,38,-2,-2,-2,-2,-2,-2,78,0,0,0,0,0,0,0,0,0,0,220,0,0.0013,100,100,100,100,100,100
5098,6000,0,3,1,47,0,0,2,0,0,-2,5521.8,6158.2,5982.6,6092.2,0,0,726,0,260,0,0,0,0,0.9203,0.117891592,0,0.042677522,100,100,0
5099,64000,0,2,2,34,0,0,0,0,0,0,34748.4,33567.4,20081.4,17743.4,35.8,-67.2,1620,1200,1400,0.4,0,400.6,0,0.54294375,0.04826111,0.05975679,0.078902578,0.011173184,0,0.247283951
5100,16000,0,2,2,24,0,0,0,0,0,2,5234,5043,5237.8,5360.2,5718.6,5204,282.8,277.6,200,436,0,185.8,1,0.327125,0.056077732,0.052999351,0.037312041,0.076242437,0,0.657001414
5101,4000,0,3,1,50,2,2,2,0,0,0,3017.8,3407.4,3491.4,3573.6,3685.6,3824,440,200,200,200,200,180,1,0.75445,0.129130716,0.057283611,0.055965973,0.054265249,0.052301255,0.409090909
5102,76000,0,1,1,53,-2,-2,-2,-2,-2,-2,72,72,72,144,72,72,72,72,144,0,72,72,0,0.000947368,1,1,1,0,1,1
5103,10000,0,2,2,27,0,0,0,-2,-2,-2,5276,5287.8,-40,-40,-40,-40,200,0,0,0,0,0,0,0.5276,0.037822913,0,0,0,0,0
5104,56000,0,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
5105,6000,1,3,2,47,0,0,0,0,0,0,5052.4,4873,1032,1232,1156,958,303.6,200,200,0,200,0,0,0.842066667,0.062302483,0.19379845,0.162337662,0,0.208768267,0
5106,6000,0,1,2,45,0,0,0,0,-1,2,5598,5526.4,5598.4,3213,186,156,370,940,200,186,0,0,0,0.933,0.066951361,0.167905116,0.062247121,1,0,0
5107,32000,1,2,2,30,0,0,0,0,0,0,24835.6,23651,22361.4,21483.6,18094.2,17272.6,901.4,800,700,660,700,600,0,0.7761125,0.038112553,0.035775935,0.032582994,0.036475777,0.040526614,0.66563124
5108,42000,0,1,1,42,-1,-1,-1,-1,-1,-1,459,1214.4,1663.8,1066,317.2,984,1218,1673.8,1069.2,318,986.8,713.6,0,0.010928571,1.002964427,1.006010338,1.003001876,1.002522068,1.002845528,0.585878489
5109,84000,1,2,2,36,-1,-1,-1,0,-1,-1,716.2,3325.8,6686.6,5693.6,7133.8,4663.4,3329.4,6719,3200,7325,4663.4,4796.6,0,0.00852619,1.001082446,1.004845512,0.562034565,1.026801985,1,1.440680002
5110,80000,1,1,1,37,-2,-1,0,0,0,0,-30.2,5590.4,9442.6,24202.6,17466.4,21303.8,15626,4000,18600,6000,4000,2402.8,0,-0.0003775,2.795148827,0.423612141,0.768512474,0.343516695,0.18775993,0.153769359
5111,14000,1,1,2,29,0,0,0,0,0,0,12574,12798.4,12944,13206.2,13491.8,13834.2,426.8,320,317.4,340,400,380,0,0.898142857,0.033347918,0.024721879,0.024034166,0.025200492,0.028913851,0.890346767
5112,60000,0,1,1,54,0,0,-2,-2,-2,-2,46917.8,0,0,0,0,0,0,0,0,0,0,0,0,0.781963333,100,100,100,100,100,100
5113,24000,1,1,2,27,-1,0,0,0,0,0,4405.4,10351.4,22631.4,21353.4,6047.4,-256,7000,20000,0,0,0,550,0,0.183558333,0.676237031,0.883727918,0,0,0,0.078571429
5114,36000,0,1,2,27,0,0,0,0,0,0,2779,2877,2638,3535.2,2958.4,2242,1000,600,1740,300,120,800,0,0.077194444,0.347584289,0.227445034,0.492192804,0.101406165,0.05352364,0.8
5115,20000,0,1,1,44,0,0,0,0,0,0,7444.4,7725.6,7996.4,8182.8,8410.6,8630.2,400,400,320,360,360,340,0,0.37222,0.051775914,0.05002251,0.039106418,0.042803129,0.041713981,0.85
5116,44000,1,2,1,32,-2,-2,-2,-2,-2,-1,36743.6,34450,35154.2,36158.8,36930,33571.2,1248.6,1275.2,1588.4,1654,34000,1200.4,1,0.835081818,0.036243832,0.036274471,0.043928449,0.044787436,1.012772853,0.961396764
5117,44000,1,2,1,43,-1,-1,-1,-1,-1,-1,63.2,63.2,63.2,191.2,217.4,63.2,63.2,63.2,191.2,217.4,63.2,868.4,0,0.001436364,1,1,1,1,1,13.74050633
5118,18000,1,2,1,51,0,0,0,0,0,0,22515.4,21037.8,19409.6,17649.4,17712.8,18029,800,666,617.4,632.4,899.2,800.6,1,1.250855556,0.03802679,0.034312917,0.034981359,0.035702994,0.049875201,1.00075
5119,6000,1,1,2,23,0,0,0,0,0,0,5858.4,5761.8,6001,6090.4,5839.4,5876.2,360.8,400,240,320,242.2,233,0,0.9764,0.06261932,0.066655557,0.039406279,0.054800151,0.041217113,0.64578714
5120,48000,1,1,2,28,0,0,-1,-1,-1,-2,455.2,637.6,90.8,500,0,0,200,90.8,500,0,0,0,0,0.009483333,0.313676286,1,1,100,100,0
5121,12000,1,1,2,24,2,2,2,2,2,3,7471.2,8324.8,8131,8794.8,9325,9118,1040,0,800,700,0,0,1,0.6226,0.124927926,0,0.090962842,0.075067024,0,0
5122,4000,0,2,2,26,1,5,4,3,2,0,2648.4,2552.4,2455.2,2358,2292,2818,0,0,0,0,600,1000,1,0.6621,0,0,0,0,0.212916962,100
5123,36000,0,2,1,53,0,0,0,0,0,0,34696.2,35261.6,35975.6,36401,35003.2,35658.6,1580,1600,1400,1313,1360,1220,1,0.963783333,0.04480795,0.044474588,0.038460482,0.037510856,0.038139467,0.772151899
5124,26000,1,3,1,36,0,0,0,0,0,0,8510.6,8721.2,8915.4,9002.6,9139,9256.6,348,342.2,317.4,364.6,391.2,225,0,0.327330769,0.039902766,0.038383023,0.035256481,0.039894956,0.042261738,0.646551724
5125,14000,0,1,2,26,2,0,0,0,0,0,10117.4,10265.8,9624.4,8782.4,8966.8,9147.4,442.8,702,344,356,360,380,0,0.722671429,0.043133511,0.072939612,0.039169248,0.039702012,0.039355445,0.858175248
5126,2000,0,2,1,42,-1,2,0,0,2,2,1972,1833.8,1811,1981.6,1922.2,2011.8,0,240,200,0,200,0,1,0.986,0,0.132523468,0.100928543,0,0.099413461,100
5127,38000,1,1,1,31,-1,3,2,-1,-1,-1,1624.2,1304.6,150,2944.8,183.8,-779.8,0,0,2944.8,0,0,5000,0,0.042742105,0,0,1,0,0,100
5128,12000,0,2,2,36,0,0,0,0,0,0,11843.8,11770.4,10962.2,7992,8026.6,7521.4,616.6,371.4,257.8,323,296.8,500,0,0.986983333,0.052385645,0.033880061,0.032257257,0.040241198,0.039460739,0.810898476
5129,4000,0,1,2,25,1,2,2,0,0,0,3429.4,3911.4,3787,3801,3572.4,4078.6,600,0,130.6,180,600,5.4,1,0.85735,0.15339776,0,0.034359379,0.050386295,0.147109302,0.009
5130,100000,1,1,1,51,-1,-1,-1,0,0,0,1051,17398.4,7454.4,4889,15565.6,12205.8,17398.4,7454.4,0,13085.6,244.2,4396.8,0,0.01051,1,1,0,0.840674307,0.020006882,0.252712893
5131,44000,0,3,1,52,1,-2,-2,-2,-2,-2,-860,-860,-924,-924,-1164,-1164,0,0,0,0,0,0,0,-0.019545455,0,0,0,0,0,100
5132,46000,1,2,1,36,-2,-2,-2,-2,-2,-2,757.2,578.8,240,547,646.2,181.8,582.8,281.2,547,648.2,182.6,0,0,0.01646087,1.00691085,1.171666667,1,1.003095017,1.00440044,0
5133,10000,0,2,2,39,0,0,0,0,-1,-1,9760.6,9761.6,4026.2,3988,78,108,297.4,240,79.8,78,108,78,1,0.97606,0.030466317,0.059609557,0.02001003,1,1,0.262273033
5134,24000,1,1,2,29,0,0,0,0,0,0,22097.6,21497.6,19404.2,17256.6,17469,16333.2,800,1000,600,660,602,600,0,0.920733333,0.037213456,0.051535235,0.034769306,0.037781212,0.036857444,0.75
5135,26000,1,2,2,34,0,0,0,0,2,0,19918.6,20083,20723.6,21505,20808.4,20038,810,1120,1560,0,780,620,1,0.7661,0.04033262,0.054044664,0.072541269,0,0.038926041,0.765432099
5136,70000,0,1,2,32,0,0,0,0,0,0,18426.8,24068,28558.8,20384.6,20623.8,16966.8,6000,5000,1000,1000,800,1000,0,0.26324,0.249293668,0.175077384,0.049056641,0.04848767,0.047150906,0.166666667
5137,60000,1,1,2,38,-2,-2,-2,-2,-2,-2,2709.6,2619.4,605,825.6,345.2,-117.4,412,400.8,400.6,345.2,138.4,23284.4,0,0.04516,0.157287929,0.662479339,0.485222868,1,-1.178875639,56.51553398
5138,14000,1,2,2,55,0,0,0,0,0,0,13514.4,11793.8,11525,9135,9247.2,9351.6,424.8,462.2,324.4,334.8,335.4,339.4,0,0.965314286,0.036018925,0.040104121,0.035511768,0.036205554,0.03586552,0.798964218
5139,12000,1,2,1,25,0,0,0,0,0,0,4127.2,4273.4,4466.8,4485.2,4448,5075.6,273.8,267.2,185.4,160.2,800,1000,1,0.343933333,0.064070763,0.05981911,0.041335949,0.036016187,0.157616833,3.65230095
5140,62000,0,2,2,42,0,0,0,0,0,0,33949.8,34537,35326,36063,36814.4,37638.8,1400,1326,1275.8,1317.2,1417.2,1504.4,1,0.547577419,0.040536236,0.037536092,0.035376979,0.035779478,0.037652635,1.074571429
5141,58000,0,3,2,34,0,0,0,0,0,0,1090.2,1246,28160.4,28670.8,29245,29764,240,27000,1040,1100,1100,1080,1,0.018796552,0.192616372,0.958793199,0.03627384,0.037613267,0.036957398,4.5
5142,68000,1,1,2,43,1,-2,-2,-2,-2,-2,-42.4,-42.4,-42.4,-42.4,-42.4,-42.4,0,0,0,0,0,30.8,0,-0.000623529,0,0,0,0,0,100
5143,72000,1,1,2,29,-2,-2,-2,-2,-2,-2,1008.2,1497,896,652,776.8,870.4,500,1548,652,776.8,870.4,901.8,0,0.014002778,0.334001336,1.727678571,1,1,1,1.8036
5144,36000,1,1,1,33,-1,0,0,0,0,0,199.2,399.8,443.2,460.2,472.8,457.2,300.6,280,50,45.6,21.2,320.2,1,0.005533333,0.751875938,0.631768953,0.108648414,0.096446701,0.046369204,1.065202927
5145,20000,0,1,2,32,0,0,0,0,0,0,5225.4,5321.6,4937.8,5139.8,5361.8,5167.2,400,400,340,300,300,340,0,0.26127,0.075165364,0.081007736,0.066150434,0.05595136,0.058058523,0.85
5146,36000,0,2,1,42,0,0,0,0,0,0,17563,15814.4,11970.4,12152.2,12485,12796.4,760,600,500,560,600,400,0,0.487861111,0.048057467,0.050123638,0.041144813,0.044853825,0.046888187,0.526315789
5147,42000,1,1,2,31,2,2,2,2,0,0,26259.4,25748.6,25820.8,25177.4,22487.8,20907.4,1947,800,0,800,770,2440.6,1,0.62522381,0.075615762,0.030982774,0,0.035574845,0.036829065,1.253518233
5148,12000,1,3,3,48,0,0,2,2,-1,0,10623.2,11190,10887.8,-112.2,4023,4000,737.8,0,0,4181.4,80,0,0,0.885266667,0.06593387,0,0,1.039373602,0.02,0
5149,100000,0,1,2,30,0,0,0,0,0,0,38451.4,40280.4,88892.4,83647.4,84848.8,76629,8000,60003.6,3000,3400,3000,2220,0,0.384514,0.19860776,0.675013837,0.035864833,0.04007128,0.039149669,0.2775
5150,40000,1,2,1,37,0,0,0,0,0,0,1153.2,1357.2,1559.2,1702.4,2041,2206.4,254.8,256.8,200,400,200,114.8,0,0.02883,0.187739464,0.164699846,0.117481203,0.195982362,0.090645395,0.450549451
5151,10000,0,2,2,29,0,0,0,0,0,0,9474.6,9615.2,4691.8,3235,3550.6,3660.4,400,416.6,400,400,200,200,0,0.94746,0.041600799,0.088793214,0.123647604,0.112657016,0.054638837,0.5
5152,16000,1,6,2,25,0,0,0,-2,-1,0,1328.6,1880,0,0,2291.4,1341.8,600,0,0,9113.6,600,600.2,0,0.0830375,0.319148936,100,100,3.97730645,0.447160531,1.000333333
5153,42000,0,1,2,38,0,0,0,0,0,0,20662,22294.4,15900.6,15105.6,14513.4,13900.4,21530.2,572.2,477.6,600,600,500,0,0.491952381,0.965722334,0.035986063,0.031617413,0.041341105,0.043164225,0.023223193
5154,72000,0,1,1,58,-1,-1,-1,-1,-1,-1,1123.8,2964.4,8600,930,2426.4,2790.6,3001.6,8613,930,2426.4,2790.6,440,0,0.015608333,1.012548914,1.001511628,1,1,1,0.146588486
5155,48000,0,2,2,30,-2,-2,-1,-1,-1,-1,10762.4,400,479.2,931.4,490.4,483.6,402,522.6,1015.2,492.8,485.6,834,0,0.224216667,1.005,1.090567613,1.089972085,1.004893964,1.004135649,2.074626866
5156,4000,0,3,1,56,0,0,0,0,2,0,2169.4,2435.2,2576.8,2756.8,2684,2737.2,301.6,243.2,223.2,0,98,131.6,0,0.54235,0.123850197,0.094380627,0.080963436,0,0.03580301,0.436339523
5157,6000,1,2,2,23,2,0,0,0,0,0,6111.6,6072.6,5815.4,6005.8,5273.2,5783.2,300,320,300,200,600,0,1,1.0186,0.049402233,0.055026309,0.049951713,0.037927634,0.10374879,0
5158,72000,0,0,2,30,0,0,-1,0,0,-1,8050,4604.4,2454.4,6869,7355.4,6,4600,2456,5001.4,5001.6,353.4,660,0,0.111805556,0.999044392,1.00065189,0.728111807,0.679990211,58.9,0.143478261
5159,52000,0,1,2,29,0,0,0,0,0,0,10415.8,10416.6,9340.6,9500,9006,9649.8,1200,1000,1000,800,1000,1000,0,0.200303846,0.115200737,0.107059504,0.105263158,0.088829669,0.103629091,0.833333333
5160,100000,1,2,1,40,-1,-1,-1,-1,-1,-2,446.2,-1.8,462.4,585.6,0,0,0,464.2,585.6,0,0,0,0,0.004462,0,1.003892734,1,100,100,100
5161,14000,1,3,2,42,0,0,0,0,0,0,13894,14055.8,14041.4,6069.6,5664,5740.8,617,561.6,491,267.4,400,176.4,0,0.992428571,0.04389647,0.039996012,0.080894952,0.047210452,0.0696767,0.285899514
5162,40000,1,1,1,38,-2,-2,-2,-1,2,-1,5268.8,0,0,64,34,573,0,0,65.8,0,573,160.2,0,0.13172,100,100,1.028125,0,1,100
5163,40000,0,2,2,36,-1,-1,-2,-1,-1,-1,597.8,0,0,597.8,1811.8,10449.6,0,0,597.8,1811.8,10509.2,2076,0,0.014945,100,100,1,1,1.005703568,100
5164,22000,0,2,1,38,2,2,2,0,0,2,19379.6,19214.2,18664.2,18806.8,19906.2,19322.8,965.2,1,800,1460,0,800,1,0.880890909,0.050233681,5.35785E-05,0.042537805,0.073343983,0,0.828843763
5165,52000,1,1,2,33,0,0,0,0,0,0,1363.6,1608,2347.2,2038,3624.4,0,268,807.2,40.8,1624.4,0,40,0,0.026223077,0.166666667,0.343899114,0.020019627,0.448184527,100,0.149253731
5166,10000,0,2,2,44,0,0,0,0,0,0,9824,10164.6,9968.8,4047.8,4048.2,3984.2,500.8,318,140.2,160.6,200,134.2,0,0.9824,0.049269032,0.031899527,0.034636099,0.039671953,0.050198283,0.267971246
5167,16000,0,2,2,23,0,-1,2,-1,-1,-2,5198.4,180.8,13.6,46.4,-120.8,-88,200,0,200,0,200,0,0,0.3249,1.10619469,0,4.310344828,0,-2.272727273,0
5168,52000,0,1,2,29,-1,-1,-1,-1,-1,-1,1433.6,899,806.4,420.8,530,694.4,899.4,807,422.2,530.6,810.8,1002.8,0,0.027569231,1.000444939,1.000744048,1.003326996,1.001132075,1.167626728,1.114965533
5169,16000,1,1,2,29,0,0,0,0,0,0,9632.8,9877.6,10352,10530,11095.4,11004,400,661,600,1553.4,1401.4,1000,0,0.60205,0.040495667,0.063852396,0.056980057,0.140003966,0.12735369,2.5
5170,40000,1,5,1,36,-1,-1,-1,-1,-1,-1,470.6,591.4,147.6,830.4,573.2,282.8,602.2,149.4,832.8,574.8,283.6,429.6,0,0.011765,1.018261752,1.012195122,1.002890173,1.002791347,1.002828854,0.713384258
5171,74000,1,2,2,29,4,3,2,0,0,0,78101.8,76579.6,73092.2,60887.2,62285.2,55125.6,0,0,2003.8,2200,2000,2000,1,1.05542973,0,0,0.032910037,0.035321393,0.036280784,100
5172,52000,0,1,2,29,1,2,-1,-1,-1,-2,11307.2,4765.4,5884.6,7580,-680,-800,155.6,5884.6,2000,0,0,4890,0,0.217446154,0.032652033,1,0.263852243,0,0,31.42673522
5173,6000,0,2,2,35,3,2,2,0,0,0,2692.2,2835.8,2730.8,2795.8,3105,0,245.6,0,110.6,365,0,0,1,0.4487,0.086606954,0,0.039559339,0.117552335,100,0
5174,24000,0,2,2,32,1,2,2,2,2,2,12063.2,12352.6,12630.8,12904.8,13269,13620.8,600,600,600,600,600,0,1,0.502633333,0.04857277,0.047502929,0.046494328,0.045218178,0.044050276,0
5175,32000,1,3,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
5176,46000,1,2,2,31,-1,-1,-1,-1,0,0,1014,863.4,284.2,2090.4,1195.6,12458.4,863.4,284.2,2090.4,140,11445.8,500,0,0.022043478,1,1,1,0.117096019,0.918721505,0.579105861
5177,60000,1,1,2,26,0,0,-1,-1,0,-1,58710.8,58284.2,752,671.8,2134,593.8,1575.4,1003.2,1001.6,2006.4,595.4,2375,0,0.978513333,0.027029624,1.334042553,1.490919917,0.940206186,1.00269451,1.507553637
5178,16000,1,2,2,24,1,-2,-2,-1,-1,-1,0,31.8,0,22,-78,220.8,31.8,0,22,78,376.8,0,1,0,1,100,1,-1,1.706521739,0
5179,36000,1,4,1,30,0,0,0,-1,-1,-1,21467.4,20253.6,20350.8,3029.4,437.4,1476.4,747,446.2,3029.4,437.4,1476.4,170,0,0.596316667,0.036882332,0.021925428,1,1,1,0.227576975
5180,10000,0,2,2,25,3,2,0,0,0,0,10103.2,4556.2,5012.8,2585.4,3738.2,3858.2,1.8,242,200,1200,212,156,1,1.01032,0.000395066,0.048276412,0.077357469,0.321010112,0.054947903,86.66666667
5181,10000,0,2,2,46,-1,-1,-1,-1,0,0,308,5212,0,530,664,552.8,5212,0,694.4,464,352.8,568.2,0,0.0308,1,100,1.310188679,0.698795181,0.638205499,0.109017652
5182,18000,1,1,1,31,1,2,-1,0,0,-1,1663.6,1222.2,6642.4,1795.6,356.4,4634.6,7.8,6700,0,0,5000,0,0,0.092422222,0.006381934,1.008671564,0,0,1.078841755,0
5183,6000,1,3,2,29,2,0,0,2,2,2,4627.2,4841,5663.6,5751,5888.4,6000.6,348.8,971.4,240,260,240,220,1,0.7712,0.072051229,0.17151635,0.041731873,0.044154609,0.039996,0.630733945
5184,30000,1,2,1,38,0,0,0,0,0,0,28026.6,28082.8,28262.8,28200,28471.6,28671.6,1320.2,1300.2,1040.2,1100.2,1056.4,1040,0,0.93422,0.047010982,0.046003935,0.036886525,0.038642015,0.036844822,0.78775943
5185,118000,0,1,1,63,0,0,0,-1,0,0,126091.6,129354,138626.2,64904.4,71754.8,73937,5600,12223,65000,8000,4000,10200,0,1.068572881,0.043292051,0.088172366,1.001472936,0.111490799,0.054100112,1.821428571
5186,12000,0,2,1,39,0,0,0,0,0,0,11985.8,7067.6,4571.2,4424.4,3906.2,3318.8,422,400,40,93.4,100,820,0,0.998816667,0.059709095,0.087504375,0.009040774,0.023910706,0.030131373,1.943127962
5187,4000,1,2,2,25,-2,-2,-2,-2,-2,-2,1533.2,1332.8,1319.6,1326.4,1333.2,1333.2,1332.8,1320,1340,1340,1333.2,1396.4,0,0.3833,1,1.000303122,1.010253317,1.00510051,1,1.047719088
5188,2000,0,1,2,22,2,2,2,0,0,2,1376.6,1821.6,1762.6,2013.2,2003.4,1941,500,0,280,220,0,100,1,0.6883,0.27448397,0,0.139082058,0.109813317,0,0.2
5189,60000,0,1,2,26,2,2,2,0,0,2,54627.6,55861.4,54666.6,55454,56983,57367.4,2400,0,2000,2436,2000,2163.4,1,0.91046,0.042963477,0,0.036065929,0.042749592,0.034863006,0.901416667
5190,32000,1,3,1,28,0,0,0,0,0,0,7732,7788.4,7957.4,8013.8,7529.4,7653.6,500,375.4,400,600,280,1000,0,0.241625,0.064198038,0.047176213,0.049913899,0.079687625,0.036584091,2
5191,52000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,642,0,0,542.4,0,642,0,0,542.4,0,1,0,100,1,100,100,1,100
5192,56000,1,1,2,29,-1,-1,-1,-1,-1,-1,437.4,292.2,10720.6,195.2,4165,231.8,293.8,10774.2,196.2,4185.8,232.8,0,0,0.007810714,1.005475702,1.00499972,1.005122951,1.004993998,1.004314064,0
5193,48000,0,1,1,43,-2,-2,-2,-2,-2,-2,729,1815.4,846.8,1423.6,1637.4,1741.6,1817.6,846.8,1423.6,1637.4,1741.6,1858.2,0,0.0151875,1.001211854,1,1,1,1,1.022337148
5194,10000,1,2,3,49,0,0,0,0,0,2,9136.2,2931.4,1935.4,1765.2,2035.4,1973,241.8,260,70,300,0,60,0,0.91362,0.082486184,0.134339155,0.039655563,0.147391176,0,0.248138958
5196,26000,1,2,1,26,0,0,0,0,0,0,4915.8,4748.2,2333.2,2361.2,2216.2,2279.2,237.4,300,123.2,100,100,97,0,0.189069231,0.049997894,0.128578776,0.052176859,0.045122281,0.043875044,0.408593092
5197,28000,1,1,2,31,0,0,0,0,0,0,22587.2,23404.2,21567.4,19309.2,19097.8,19469.4,1200,1000,680,723.4,720,740,0,0.806685714,0.051272848,0.046366275,0.035216374,0.037878709,0.036981109,0.616666667
5198,4000,0,3,2,39,2,0,0,0,0,0,3648.6,3511.4,3976,3894.2,3242.2,2873,335.4,600,118,137.4,104.8,47,1,0.91215,0.095517457,0.150905433,0.030301474,0.042378632,0.03647755,0.140131187
5199,44000,0,1,2,28,0,0,0,0,0,0,25404.2,26519,20533.4,21799.6,23437.2,24212.4,5700,1000,1920.8,2000,1200,2800,0,0.577368182,0.214940232,0.048701141,0.088111708,0.085334426,0.049561382,0.49122807
5200,100000,0,1,2,37,-1,-1,-1,-1,-1,-1,866.2,12089.2,6118.4,30833.4,2682,5085.2,12089.2,6118.8,30168.6,32776.2,5085.2,7905.2,1,0.008662,1,1.000065377,0.978438966,12.22080537,1,0.653905966
5201,10000,0,3,3,59,0,0,0,0,0,0,10147.8,10028.4,3778.8,3702.4,3370.6,3680.2,300,300,200,200,400,200,0,1.01478,0.029915041,0.079390283,0.054019015,0.059336617,0.108689745,0.666666667
5202,40000,0,1,1,41,0,0,0,0,0,0,18186,18900.4,18711.8,19012,17786,-4734,1006.4,452.6,380.2,355.8,0,0,0,0.45465,0.05324755,0.024187946,0.019997896,0.020004498,0,0
5203,74000,0,1,2,28,0,0,0,0,0,-1,17462.6,18069,7510.8,1525.6,205.2,284.4,1000,1200,400,200,284.4,720,0,0.235981081,0.055343406,0.159769931,0.262191924,0.974658869,1,0.72
5204,40000,0,2,2,27,1,2,2,2,2,2,22410,23070.6,22419.8,23752.8,24156,24742,1300.2,0,2000,800.2,1000,0,0,0.56025,0.056357442,0,0.0842006,0.033126345,0.040417105,0
5205,10000,1,1,2,23,-1,-1,-1,-1,-1,-1,3102.4,510.4,2778,509,3137.6,617.6,510.4,2782.8,509,3301.6,617.6,0,0,0.31024,1,1.001727862,1,1.05226925,1,0
5206,52000,1,1,2,33,0,0,0,0,0,0,3692,4064.2,4528.6,4172.8,5120.8,5749.6,600,600,400,1126.8,749.6,200,0,0.071,0.14763053,0.132491278,0.095858896,0.220043743,0.130374287,0.333333333
5207,46000,1,3,2,48,-1,-1,-1,-1,-1,-1,556.2,2503,618,375.8,6093.4,892,2508,619.8,376.8,6093.6,894.6,1127,0,0.012091304,1.001997603,1.002912621,1.00266099,1.000032822,1.002914798,0.449362041
5208,100000,0,2,2,33,0,0,0,0,0,0,662.2,850.8,446.8,1080.8,475,2015.6,803.8,403.8,1005,402.2,2009.2,603.4,0,0.006622,0.944757875,0.903760072,0.929866765,0.846736842,0.996824767,0.75068425
5209,32000,1,2,1,50,-1,-1,-1,-1,-1,-1,252.2,452.2,278,78,78,0,452.2,278,78,78,0,156,1,0.00788125,1,1,1,1,100,0.344980097
5210,10000,0,2,2,25,0,-1,2,0,0,0,310.4,490.4,375.6,296.4,65.2,-14,490.4,0,0,0,0,600,1,0.03104,1,0,0,0,0,1.223491028
5211,30000,0,3,1,64,0,0,0,0,0,0,11370.4,11606.2,11840.4,12060.8,12330,0,537.6,546,536,570,0,0,0,0.379013333,0.04632007,0.046113307,0.044441496,0.04622871,100,0
5212,36000,1,1,2,35,-1,-1,-1,0,-1,-1,2224.6,1576.6,3295.4,2641.4,14762.6,6987,1587.2,3641.4,0,4495.8,6987,1076.4,0,0.061794444,1.006723329,1.104994841,0,0.304539851,1,0.678175403
5213,16000,1,2,1,40,0,0,-2,-2,-2,-2,16430,0,0,0,0,0,0,0,0,0,0,0,1,1.026875,100,100,100,100,100,100
5214,6000,1,2,2,26,1,2,2,0,0,0,1046.2,1259.8,1210.4,1259.8,1438,1493.8,260,0,100,200,80,300,1,0.174366667,0.206381965,0,0.079377679,0.139082058,0.053554693,1.153846154
5215,36000,1,2,2,31,0,0,0,0,0,0,35346.2,35498,35731.8,27648.6,27604.6,27584.6,1362.8,1551.2,957.6,1020,1100,1020,0,0.981838889,0.038390895,0.043412311,0.034634665,0.036950363,0.039877323,0.748459055
5216,14000,0,3,1,64,0,0,0,0,0,0,12437.6,12569.6,11343.6,9438.2,9191.8,9527,600,440,340,340,488.2,400,0,0.8884,0.047734216,0.038788392,0.036023818,0.036989491,0.051243833,0.666666667
5217,128000,1,1,1,50,-2,-2,-2,-2,-2,-2,1296.4,1770.6,4447.6,1975.4,2022,4782,1770.6,4448.6,1975.4,2022,4923.2,1190.4,0,0.010128125,1,1.00022484,1,1,1.029527394,0.67231447
5218,12000,1,1,2,28,1,-2,-2,-1,-1,0,0,0,0,123.8,7844.8,6976.2,0,0,123.8,7844.8,300,300,0,0,100,100,1,1,0.043003354,100
5219,24000,1,2,2,24,2,0,0,0,0,0,13542.8,10277,7032,2685,1703.4,1234.8,420.4,204.2,54.8,600.2,200.8,801,1,0.564283333,0.040906879,0.02903868,0.020409683,0.352354115,0.162617428,1.905328259
5220,52000,1,1,2,32,0,0,0,0,-1,-1,1632.2,2017.2,2597,0,112,0,400,600,0,112,0,0,0,0.031388462,0.198294666,0.231035811,100,1,100,0
5221,10000,0,2,3,34,0,0,0,0,0,0,9707.6,9916,9511.4,4182.8,3929.2,4066.4,600,601.2,300,140.2,200,200,0,0.97076,0.060508269,0.06320836,0.071722291,0.035681564,0.049183553,0.333333333
5222,14000,0,2,2,47,1,2,0,0,2,2,12917.2,12596.6,12977,13632.8,13389.6,14224.4,0,590,993,0,1057.8,0,0,0.922657143,0,0.045465054,0.072839035,0,0.074365175,100
