ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
5648,-1,-1,-1,-1,-1,-1,779.6,0,143,815.8,0,42.6,0,143,1388.4,0,42.6,0
5649,2,2,2,2,2,2,10003.2,9788.2,10361.8,10135,10967.8,10760.6,0,800,0,1000,0,800
5650,0,0,0,0,0,0,49256.8,43688.2,35219.8,34056.4,33373.8,34654.6,2000,1600,1300,1400,2000,2000
5651,-2,-2,-2,-2,-2,-2,0,762.6,259.6,100,479.6,0,762.6,259.6,100,479.6,0,380.4
5652,2,2,2,2,2,2,10603.2,11306.4,11500.4,11692,11975.2,11752.2,1000,500,500,500,0,1000
5653,-1,-1,-1,-1,-1,-2,576.8,341.2,592,115.8,0,0,341.2,592.8,115.8,0,0,587.4
5654,0,0,0,0,0,2,28290.6,26483,26061,15955,14892.4,14990.8,1600,620,600,1083.4,0,100
5655,-1,-1,-1,-1,-2,-2,8876,193.6,198,78,78,620.6,193.6,198,78,78,620.6,0
5656,0,0,0,0,0,0,3990.2,4324,4650.2,4871.6,5161,5433.6,400,400,300,400,360,300
5657,-1,2,2,2,0,0,3975,3854.6,4226.6,3824.2,3932.6,4047,0,500,0,200,210,120
5658,0,0,0,0,0,0,9956,10240,17641.8,10791.6,10115.4,8317,460,10115.4,400,400,297.6,308.4
5659,0,0,0,0,0,0,9815.4,9522,9298,4211.2,4085,4126.4,522,521.8,143,186,400,154
5660,-2,-2,-2,-2,-2,-2,117,-79,-448.2,0,0,0,79,369.2,1751.8,0,0,0
5661,-2,-2,-2,-2,-2,-2,429.6,0,616,623.8,0,1451,0,616,623.8,0,1451,1812
5662,2,2,2,0,0,2,4132.2,4503,4667.8,4730.8,5023.8,4913.4,500,300,200,400,0,211.6
5663,-1,-1,-1,-1,-1,-1,2244.6,3045,990.2,481.6,1672,1240.4,3052.4,990.2,481.6,1672,1240.4,40
5664,0,0,0,0,0,0,13821.2,14078.6,14644,14883.8,15215.6,15564.4,600,800,600,600,600,600
5665,-1,-1,-1,-1,-1,-1,579.4,96.2,144.2,88.8,142,384,97,144.2,88.8,142,384,0
5666,0,0,0,-2,-2,-2,647.8,833.2,0,0,0,0,200,0,0,0,0,0
5667,1,2,2,2,2,2,31646,32048.4,31234.2,33111.2,33850,34560.8,1200,0,2400,1300,1300,1300
5668,0,-1,0,0,0,0,2551,166.4,560,246.2,210.4,0,166.4,200,180,100,0,0
5669,0,0,0,0,0,0,9554.4,9387,6787.4,3855.4,2912.6,3458.6,400,244.2,119,200,700,400
5670,-1,-1,-1,0,-1,-1,289,289,330.2,330.2,78,0,289,330.2,0,78,0,156
5671,2,2,2,2,2,2,11958.8,11653.4,12786.2,12917,13241.4,13515.4,0,1334.4,460,560,520,0
5672,-1,-1,2,0,0,0,4867.2,5102,4945.2,5075.4,4963.6,2995.6,602,0,175,120,200,120
5673,0,0,0,0,0,0,14725.4,15010.4,15204.4,15280.4,15071.2,15247.4,774,763.8,564.6,575.2,570.6,572.6
5674,-1,-1,-1,-1,-1,-1,278.4,0,139.2,215.2,63.2,139.2,0,139.2,215.2,63.2,139.2,139.2
5675,0,0,0,0,0,0,47801.8,48648.4,48425.6,43203.4,39813.8,40471.6,3003.6,7104.2,4000.6,1401.8,3003.6,4020
5676,-1,-1,-1,-1,-1,0,2375.2,2375.2,2375.2,2375.2,3790.8,2375.2,2375.2,2375.2,2375.2,3790.8,1000,2375.2
5677,2,2,2,2,2,2,4146.4,4290.2,4161.6,4352.2,4552.4,4627.8,269.4,0,260,300,180,0
5678,0,0,0,0,0,0,15347.4,14122.8,13700.4,5432,5542.4,5849,700,2018.4,193.2,400,400,207.4
5679,0,0,0,0,0,0,18734.8,24734.6,18407.2,18787,18921.4,18780.6,700,969.2,600,600,600,2000
5680,1,2,0,0,0,0,2425.4,2329.4,2627.6,2980.6,3532.8,3874.2,0,400,400,600,400,400
5681,0,0,0,0,2,2,49193.8,50224,50947,54097.2,55205.2,54281.6,2120,1860,4000,2000,0,2200
5682,0,0,0,0,0,0,33383,23470.2,23080.4,21168.8,19679.2,20278,1200,1406,1600,1079.2,1078,1001.2
5683,0,0,0,0,0,0,6556.2,6340.4,5365.8,3789.6,3766,3871.6,297.8,265.2,128.4,400,164.8,200
5684,0,0,0,0,0,0,28929.6,30064,30273,30805,31416.4,32043.4,1600,1200,1134.2,1140,1148.2,1980
5685,1,2,2,2,2,2,422.2,109,466.4,255.4,399.2,204,0,401.4,0,204,0,184.6
5686,0,0,0,0,0,0,55504.6,23447.8,24256.8,18790.2,11640,10517,802.6,18010.8,1802.2,601.4,518.4,202.6
5687,0,0,0,0,0,0,17968.4,16533.8,14003.6,11569.4,8723.6,7743,805,502.2,304.6,258.4,247.2,125.4
5688,0,0,0,0,0,0,26728.2,27332.6,27422,27952.2,27443,26714.4,1400,1202,1200,1080,1000,1040
5689,1,2,2,2,0,0,16696,17852.8,17979.2,17341.2,17477,17670.2,1600,600,0,600,1000,1000
5690,-1,-1,0,0,0,0,-371,16866.4,17179.4,18021.2,18825.8,20207.4,17688.8,800,1000,1000,1600,1000
5691,-1,-1,-1,-2,-2,-2,15.6,196.8,0,0,0,0,196.8,0,0,0,0,0
5692,-1,-1,-1,0,0,-2,944,0,4040,4000,0,0,0,4040,0,0,0,0
5693,2,0,0,0,0,0,9859.2,10016,10145,8698.4,8875.4,8259.4,376.2,383,294.4,802.4,401.6,2000.4
5694,2,2,2,2,2,2,3006.2,3356.8,3542.2,3426.2,3639.4,3749.6,500,300,0,300,200,0
5695,0,0,0,0,0,0,6143.8,6024.6,6022.4,5352.6,4460.6,4879.4,380,325.2,253.4,153.2,2000,183.8
5696,0,0,0,0,0,0,40706.6,40829.8,35870,30505,30553,30536,1774,1515.6,1140,1176.4,1159.8,1177.6
5697,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5698,0,0,0,0,0,0,12975,11584,11861.4,12300,11912.6,11473.6,501,600,603.2,440,600,320
5699,-1,-1,-1,-1,0,-1,1540.4,54.8,279,2111,1900,1917.6,54.8,279,2111,0,1917.6,98.2
5700,0,0,0,0,0,0,100018,95492.2,91118.2,86062.6,81202,75564,3180,3297.8,2825.6,2642,2088.4,1900
5701,1,-2,-1,0,0,-1,0,0,78,78,78,30,0,78,0,0,30,78
5702,-1,-1,-1,-1,-1,-1,1241.6,427.2,1314.6,0,154,0,427.2,1314.6,0,154,0,0
5703,0,0,2,0,0,0,3800.6,4375.2,4246.2,4414.2,4642.2,4754.6,700,0,300,300,220,420
5704,-1,-1,-1,0,0,0,144.4,1817.2,1842.6,1472,2312,4361.6,1817.2,1843.8,29.4,840,2361.6,813.4
5705,-1,-1,-1,-1,-1,0,165.4,165.4,165.4,207.2,3041.8,3031.2,165.4,165.4,207.2,3000,200,200
5706,1,-1,0,0,-1,-1,0,296.6,490,0,217.8,449.8,296.6,200,0,217.8,449.8,436.8
5707,1,-1,2,-1,3,2,0,194.8,38.8,351.6,290,104,194.8,0,390.8,0,0,190
5708,-1,-1,-2,-2,-1,-1,109.8,0,0,0,378.6,0,0,0,0,378.6,0,35.4
5709,0,0,0,0,0,0,13617,14120.8,5378,5490,5526.8,5643.2,2000,300,200,220,208.2,300
5710,0,0,0,0,0,0,12426.2,12647.6,10309.4,9696.6,9910.6,9936.6,548.2,348.2,364.8,388.4,420,273.2
5711,0,0,0,0,0,0,34394.8,35009.8,35398,33839.6,33226.2,33849,1600,1400,1200,1040,1080,1080
5712,0,0,0,0,-1,-1,455.4,631.6,816,1016,30,35.6,215.6,200,200,30,35.6,60
5713,2,0,0,0,0,0,11005.6,10036.8,10078.2,3973.4,4030.8,3746.4,600,320,200,200,200,200
5714,-1,-1,2,0,0,0,430.4,766.4,717.4,666.4,680,-60,449,0,53.4,13.6,0,0
5715,0,0,0,0,0,0,9406.6,8702.4,6457.4,6831.2,2923.6,729.6,341.4,263.6,99.2,215.2,141.6,4005.4
5716,1,-2,-2,-2,-1,2,-78,-78,-78,-78.2,142,64.2,0,0,0,220.2,0.2,2797.6
5717,0,0,0,0,0,0,28159,18639.8,12897.4,10644,10010.2,9171.8,721.8,407.8,602.8,502.8,331.2,201
5718,1,2,2,2,2,2,2345.8,2447.2,3598.8,3482.4,3684.4,3753.6,200,1200,0,320,160,160
5719,0,0,0,0,2,2,3662.4,3903.2,4137,4428.4,4668,4563.4,300,300,360,340,0,260
5720,0,0,0,0,0,0,3918,3824,3786.4,3749.8,3724,3733.6,261.6,318.6,160,140,148.2,106.2
5721,-1,-1,-1,-1,-1,-1,78,78,78,226,336.6,517.4,78,78,226,336.6,517.4,0
5722,2,0,0,0,0,0,27261.6,27415.4,27783.8,27607,27771.4,27778.8,1030,1550,1000,1075.8,1040,970
5723,0,0,0,0,0,0,3540.8,2895.6,3536.2,3048,3872.8,3765.6,1001,1029,360.2,1004.8,1601.4,1009.2
5724,-1,-1,-1,-1,-1,-1,238,343.2,0,202.4,0,150.6,343.2,0,202.4,0,150.6,1520
5725,0,0,2,2,2,2,6002.6,6702.8,6932.4,7156.8,7413,7264,800,400,400,400,0,720
5726,0,0,0,0,0,0,10304.2,9203,3011.4,3965,852.8,738,290.2,2721.8,2665.4,50,200,140
5727,0,0,0,0,2,0,1717.4,1988.2,2190,2303.8,2238.2,2380.6,300,296.2,210,0,180.6,66.6
5728,0,0,0,0,0,0,29128.6,26667.8,27400,11171,11674,11907.4,948.2,1155.6,391,674,382.6,399.6
5729,0,0,0,0,0,0,27049.8,27715.4,28311,22170.4,22727.8,19010.4,1100,1140,840,940,760,800
5730,1,-2,-1,0,0,0,-147.8,-1195.6,3217.8,2891.4,4021.2,2051.6,0,8480,57.8,40.2,82,0
5731,-2,-2,-2,-2,-2,-2,557,788.6,625.2,625.2,100,100,244.6,200,0,0,0,0
5732,0,0,0,0,0,0,6073,5971.6,6142.6,5528.8,5247.2,5262.4,321.2,400,240,240,200,200
5733,0,0,0,0,0,2,9107.4,9320.2,9455.2,9644.8,9752,9676.4,420,352,341.4,520.4,200,328
5734,0,-1,-1,0,-1,-1,3193.2,48,3486.6,3373,5844,2280,52.4,4083.2,170.4,5844,145.6,0
5735,0,0,0,0,0,0,7465.8,6508,5320.2,5471.6,5603.4,5718.6,300,300,240,220,208.4,201.8
5736,-1,2,2,-1,-1,-1,401.6,56,-22,37.4,39.4,61.4,0,0,137.4,80,100,140
5737,0,0,0,0,0,0,2875.2,3074.8,2239,1789.6,1828.6,1200.6,255.6,217.2,116.2,54.6,45.4,32.4
5738,-1,-1,-1,-1,-1,-1,2017.2,6470.6,2636.2,402,1558,0,6480,2636.2,404,1558,0,0
5739,0,0,0,0,0,0,34368.2,34202.8,33628.4,33964.2,34602.8,32714,1508,1508,1260.2,1303.4,1207,1287
5740,0,0,0,0,0,2,16976.6,17323.2,17641.4,17885.6,19179,18618.4,800,900,700,1600,800,0
5741,0,0,0,0,0,0,3389.2,2992,2554.4,2526,2504.8,2235.8,305.8,232.2,81.8,88.8,81,32.6
5742,0,0,0,-2,-2,-2,8465,6412.2,0,0,0,0,400,0,0,0,0,0
5743,-1,-1,-1,-1,-1,-1,78,78,78,0,78,186,78,78,0,78,186,27
5744,1,-1,0,0,0,-2,0,1124.2,1293.6,1320,0,0,1124.2,200,26.4,0,0,0
5745,2,0,0,0,0,0,16343.8,17077.8,17257.4,13057.4,7069,1872,1000,600,400,600,1000,0
5746,2,0,0,0,-2,-2,15790,15957.6,14063.8,0,0,0,563,371.6,0,0,0,0
5747,0,0,0,0,0,0,9681.2,9976,9441.2,3837.8,3801.6,3937.4,457.2,260.4,135.6,139,200,137.4
5748,0,0,-1,-1,-1,-1,15205,11088,2245.4,800,1000,2065.4,2074.8,3385.2,800,1200,2065.4,0
5749,-1,-1,-2,-2,-2,-2,3866.6,0,0,0,0,0,0,0,0,0,0,0
5750,-2,-2,-1,-1,0,0,9573.4,6385,146.2,11108.2,11340.6,11566.6,385,146.2,11200,411,414,889.4
5751,1,2,-1,0,0,0,2126.2,302.4,4080,4000,4000,0,0,4080,0,0,0,0
5752,-2,-2,-2,-2,-2,-2,0,40,150.2,534.8,63.4,113,40,150.2,540,64,114,0
5753,0,0,0,0,0,0,21308,22042.2,41701,30076,7710.2,8580.2,1000,20000,1400,2000,1000,1000
5754,-2,-1,2,0,0,2,19013,22578.6,22011.8,6825,7206.2,6377,4000,0,6800,500,0,10000
5755,1,2,0,0,0,-1,1290.2,965.6,1371.6,1609.6,340.2,584,0,800.8,400,0,584,456.4
5756,0,0,0,0,0,-1,2043,2858.6,2607,1150.6,459.2,279.6,858.6,200.8,23,9.2,279.6,1367.4
5757,0,0,0,0,0,0,20088.6,19158.8,18553,9696.2,9555.8,8472.4,703.2,822.4,401.4,503.2,223.8,203.2
5758,0,0,0,0,0,0,7579.2,8052.4,8074,7994,7994,0,658.4,280,0,0,0,0
5759,0,0,0,0,2,2,4006,3761.6,3416,3658.6,3750.4,3839,320,260,300,180,180,157.4
5760,2,2,2,2,2,2,4812.8,4996.2,5094.6,5171.4,5259.6,5145,320,240,220,200,0,389.6
5761,0,0,0,0,0,0,30776,28604,23513.4,30613.8,30609,28905.8,1260,900,7497.2,1200,1040,1000.4
5762,2,0,0,0,0,0,4908.2,5167.6,5404.4,5671.4,5798.4,4901,400,400,400,200,200,400
5763,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5764,-1,-1,-1,-2,-1,2,35.8,280.6,0,0,94.6,64.6,280.6,0,0,94.6,0,1887.6
5765,1,-2,-2,-1,-1,-1,0,0,0,107.8,18.8,716.4,0,0,107.8,0,716.4,78.4
5766,-1,-1,-1,-1,-1,-1,1887,8134,2801.4,2384.4,16947.8,2226.4,8134,4866,2388.6,16947.8,2226.4,9207.8
5767,-1,-1,-1,-1,-1,0,43.8,1822,1959.4,-2086.6,1953.4,1813.4,2080,200,0,4040,40,0
5768,0,0,0,0,0,0,9626.2,14644.2,14868.2,10036.8,10282.4,9889.6,6424.6,600,360,408.2,413.8,600
5769,0,0,0,0,0,0,23940.6,24593.4,25020.2,10912,10536.2,8905.8,1040,1060.2,600,400,1000,2760.2
5770,2,2,2,2,0,0,44338.2,45339.2,44774.4,19643.8,20055.2,20452.6,2000,720,0,725.6,728.6,785.8
5771,0,0,0,0,2,2,59200.4,56805,55684.4,56606.8,56886,58826.2,2400,2320,2525.6,1600,3320,800
5772,-2,-2,-2,-2,-2,-2,2678.8,3471.2,1365.2,7366,1256,30,3491.2,1365.2,7367.4,1256,30,100.8
5773,-1,-1,-1,0,-1,-1,1411.6,957.2,1370.6,1134.6,1517.6,547.4,957.8,1370.6,22.6,1517.6,547.4,0
5774,0,0,0,0,0,0,33369.6,29980.6,27618.2,27624.6,28064.8,21754.4,1458.8,1227,900.8,933.8,812,695
5775,0,0,0,0,-1,0,4653.6,3320.6,1730.2,100,5893.6,6040.2,243,200.2,100.4,5893.6,240.2,200
5776,1,-2,-2,-1,0,0,0,0,0,1699,1296,0,0,0,1699,0,0,0
5777,-1,-1,-1,-1,-1,-2,63,-14.4,1460.8,19,0,0,0,1475.2,0,0,0,0
5778,0,0,0,0,0,0,20036.8,19800.2,17642.8,18033.4,18136.4,18534.4,940,640,680.6,660,700,660
5779,0,0,0,2,2,2,36097.2,36615.2,39107,38192,40427.8,38865.2,1400,3100,0,2836.8,0,1340
5780,2,2,0,0,0,0,7457.4,7282.4,7456,7064.2,7219.8,7344.8,0,360,282.8,300,275.4,280.4
5781,0,0,0,0,2,0,3442.8,1926.6,2188.8,2256,2202.2,1551,449.6,300,151.4,0,86,200
5782,0,0,0,0,2,2,58820,62669.2,59957.2,61560.2,57764,53253.2,6025,2320,4001.8,2200,0,8000
5783,0,0,0,0,-1,0,15683,16018.6,14919.6,6942.4,8090.4,7952.4,673.8,337.6,138.8,8898.4,291,273
5784,1,2,0,0,0,0,9440.2,9509.6,9680.4,5666.2,5834.8,5947.8,280,360,220,260,240,220
5785,0,0,0,0,0,0,4849.8,5190.4,5983,6043,1192.8,560,420,1000,200,0,11.2,0
5786,0,0,0,0,0,0,19439.2,19166.4,16624.6,9268.4,8938.6,8659.2,1200,1000,800,600,600,400
5787,0,0,2,0,0,0,6666.2,7062.2,6329.6,4692.2,4134.2,3424.4,1063.4,4.6,41.6,2,10.2,0
5788,0,0,0,0,0,0,25819.8,26104.4,21231.6,19537,16146.6,16576.6,1001.6,1200.6,800,600,974,600
5789,0,0,0,0,0,0,10096.4,10053.4,8976,9024.4,9903.6,10077.8,1349.8,1000,1600,1000,2000,400
5790,0,0,0,0,0,-2,6583,4345.2,2459.8,1172,0,0,958.8,623.2,1005.8,0,0,0
5791,0,0,0,0,0,0,3816.4,3857.2,3927.4,3765.2,3904.4,4355,264.2,280,200,200,516.6,0
5792,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5793,0,0,0,0,0,0,39361.4,38725.8,39116.6,37909,36808.4,36657.4,1401,2004.6,1409.4,1404.6,1402.4,1403.4
5794,-1,0,0,2,2,2,2299,2152.8,2260.8,1920.2,2010,1660.8,240,600,0,400,0,400
5795,1,2,0,0,0,0,29868.6,29063.8,17267,13934,11900.4,23898.8,0,1000,720,400,400,1000
5796,-1,-1,-2,-2,-2,-2,947.8,-12.2,-12.2,-12.2,-12.2,-12.2,0,0,0,0,0,0
5797,0,0,0,0,0,0,9520.6,9741,10028,12121.4,13595.2,4082.4,1141,600.6,2121.4,1595.2,1082.4,492
5798,1,-1,2,0,0,0,-320,480,436.8,436.8,436.8,0,800,0,0,0,0,0
5799,-1,-1,-1,0,0,0,1000,0,6286.4,4891,5384,0,0,6286.4,600,600,0,0
5800,2,2,0,0,0,0,6517.8,6516.6,4239.4,1533.2,953.6,1137,200,400,200,200,200,200
5801,0,0,-2,-2,-2,-2,20528,-2,-2,-2,-2,-2,0,0,0,0,0,0
5802,0,0,0,0,0,-1,7308.2,3525,5248.6,5165.8,-35,132.8,1000,2200,600,400,300,0
5803,0,0,2,2,0,0,4075.6,4669.2,4734,4598.8,4694.6,4786.4,660,200,0,200,200,192.4
5804,0,0,0,0,0,0,20121.6,19102.2,19257.6,20050.2,19996.6,24515.6,800,1200,1000,800,16000,1000
5805,0,0,0,0,0,0,32210.8,32901.8,33746,34414.4,30835.4,31449.2,1210,1400,1200,1118.6,1126,1217.8
5806,-1,-1,-1,-1,-1,-1,1094.4,861.2,931,986,720.2,673.2,863.6,936.2,991.6,742.4,695.2,198
5807,0,0,0,-1,-1,0,9866.8,9647.4,9899.2,2070.6,867.4,3003.4,1000,502,2074.2,3306.6,2203.4,139.6
5808,3,2,2,2,2,2,3692.8,3893,3929.8,3995.6,4102.4,4166.2,320,160,190,200,160,0
5809,0,0,0,0,0,0,10107.4,8937.2,7698.6,6753.8,6842.2,6988.8,510.8,380,271,260,260,300
5810,0,0,0,0,0,0,5346,4913.6,5595.8,4492,4548.6,4597.6,300,780.2,200.2,200.2,200.2,380.2
5811,-2,-2,-2,-2,-2,-2,269.6,4282.2,-5,979,9795.2,3063.8,4306.4,0,984,9844.2,3079,0
5812,0,0,0,0,0,0,26344,20749.2,18361,15230.4,12556.6,8884.4,780,640,553.2,420,340.6,218.4
5813,-1,-1,-1,-1,-1,-1,1365.2,780,896.4,8709.2,7610.2,115.2,784.8,896.4,8735.2,7633.2,115.2,477.8
5814,1,2,0,0,0,2,17952.4,18079,17485.6,12355.6,13649.6,13399.4,600,554.6,480.4,1532,0,542.2
5815,4,3,2,0,0,0,29845.8,27697.4,25503.2,24906,24187.4,13542.2,0,0,1200,1013.4,309.6,24172.4
5816,0,0,0,0,0,0,789.4,1197.4,1547.8,1768.6,2440.8,2904,500,400,400,700,500,300
5817,-1,2,2,-1,2,2,920.6,837.2,0,377.4,308.6,794.4,0,0,377.4,0,711.4,0
5818,0,0,0,0,0,0,34178.8,32044.6,32178.8,33049.2,33996.6,34666,1403.6,1400,1400.4,1601.4,1607.6,1210.4
5819,-1,-1,-1,-1,-1,-1,460,200,2257.8,977.4,616.6,1880.2,200,2257.8,977.4,616.6,2004,1294.6
5820,1,2,0,0,0,-2,3487.8,3374.4,3496.6,1830.4,0,0,0,200,36.6,0,0,0
5821,-1,-1,2,0,-1,2,1254,2882.4,2508,252.2,541,252.2,3884.2,0,0,541,0,252.2
5822,-1,-1,-1,-1,-1,-1,1504.2,804.6,1175.6,1290.4,1031.4,831.8,805.6,1178.4,1292.6,1032.6,833.8,746.6
5823,0,0,0,0,0,0,9378.2,9626.8,9866.2,10101.6,10308.6,10537,400,400,400,400,400,400
5824,0,0,0,0,0,0,16346.8,16447.6,16124.6,18199.4,12412.6,12400.6,737.4,907.8,444,642.8,481.4,412.2
5825,0,0,0,0,0,-1,36832.8,30248.8,30145.4,39293.4,40285,-1655.2,1405.6,1200,10000,2002.6,1901,35014.8
5826,-1,-1,-1,0,-1,-1,78,847.6,156,78,78,108,847.6,156,0,78,108,156
5827,1,2,0,0,2,2,9619.6,9584.4,10361.2,11125,11414.4,11653.8,176.2,940,940,500,460,460
5828,0,0,0,0,0,0,56022,56220.8,57209.6,73938.6,48639.6,48699.6,2000,3000.4,1800,2000,1720,1700
5829,-2,-2,-2,-2,-2,-2,3660.2,4032.2,4924.2,3425,3675.6,268.8,405.2,2008,200,250.6,270,883.2
5830,0,0,0,0,0,0,1053.6,1179.2,1329,1401.8,1373.8,1453.6,221.4,249.2,200,100,200,78
5831,-1,-1,-1,-2,-2,-2,1146,1167.4,0,0,0,0,1167.4,0,0,0,0,0
5832,1,2,0,0,2,2,5434.2,5485.8,5314.2,5625.6,5509.6,5907.2,200,360,460,0,520,0
5833,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
5834,0,0,0,0,0,0,25261,25777.6,24781.8,24815.6,24897.8,22822,945.6,940,842,891,821.8,800
5835,-1,-1,-1,-1,-1,-1,611,3678.4,128,0,516.6,930.6,3681.4,128,0,516.6,930.6,516.6
5836,0,0,0,0,0,0,9147.6,7221,5496.8,5705.2,6010.6,6075.8,803.2,400,400,400,400,400
5837,0,0,0,0,0,0,8757.6,8968.6,9162.8,9345.4,9359.6,9359.8,351.8,346,328.6,339.2,337,330.6
5838,-2,-2,-2,-2,-2,-2,44.2,0,0,0,0,0,0,0,0,0,0,0
5839,-1,-1,-1,0,0,-2,156,0,234,156,0,0,0,234,0,0,0,0
5840,2,-1,0,0,0,0,2102.8,1681.6,1050,1872,819.6,160,2601.6,223.8,1422,22,20.4,0
5841,0,0,0,0,0,0,6892.2,7116.4,8122,2258.4,653.2,2002.4,400,1200,400,440,2000,420
5842,2,2,2,2,2,2,500,500,500,500,500,500,0,0,0,0,0,0
5843,0,0,0,0,0,-1,9293.4,3557.4,3770.4,4819.4,3830.4,309.4,300,300,1129,100,309.4,0
5844,-1,-1,-1,-1,0,-1,79.2,79.2,79.2,158.4,79.2,79.2,79.2,79.2,158.4,0,79.2,79.2
5845,2,2,2,2,2,2,4087.8,4112.8,4095.8,3883,4108,4180.6,320.4,180,0,360,170,0
5846,0,0,0,0,0,0,9347.6,9647.4,9928.4,10410.4,8101,8294.2,600.2,600,600,600,327.4,585.6
5847,0,0,0,2,-1,-1,10957.4,14556,9757,3205,3824,2292.2,4003,334,0,3824,2292.2,3607.6
5848,1,-1,0,0,0,0,974.6,2978.2,2972,2852,1772.8,515.6,3309.4,600,200,200,398,719.4
5849,2,-1,-1,0,-1,-1,295.6,300.2,519.6,259.8,259.8,259.8,300.2,519.6,0,259.8,259.8,259.8
5850,0,0,0,0,-2,-1,3838.8,3968,1525.4,0,0,3838.2,225.8,200.4,0,0,3838.2,0
5851,-1,-1,-1,-1,-1,-1,252.8,1095.6,950.6,1057.8,166.2,428,1095.6,951.4,1057.8,166.2,428,488
5852,-1,-1,-1,-1,-1,-1,269.4,41.6,316.4,721.4,178.8,60.2,41.6,335.4,721.4,178.8,60.2,491.4
5853,0,0,0,0,0,0,5248.8,5413.6,5676.6,5803.6,5934.2,-400,310,353.8,280.8,298.6,0,944
5854,-2,-2,-2,-2,-2,-1,1115.2,158.4,0,377.8,491.6,2035,158.4,0,377.8,491.6,2035,24.4
5855,-1,-1,-1,-1,-1,0,110.8,-15.6,124.4,-2,65.2,65.2,0,140,0,130.4,0,0
5856,0,0,0,0,0,0,24812.8,24369.4,16561.8,16351,16263.2,16241.2,1017.4,578.2,751,588.2,641.2,567.4
5857,0,0,0,0,0,0,9572.6,9652.2,3851.6,3853.6,3808,3911,400,400,200,200,200,200
5858,0,0,0,0,0,0,13039.6,13134.8,11719.8,9835.8,9816,9941,584.8,384.8,345.2,352.6,427.2,276.8
5859,-2,-2,-2,-2,-2,-2,28,28,28,12,24,-4,28,28,12,40,0,0
5860,0,0,0,0,0,-1,13216.6,13536.2,8169.8,583.4,294.6,183.4,603.4,405,11.6,5.8,183.4,8088.4
5861,-1,-1,-1,-1,0,-1,711,1468,0,1526.8,1470,1587.6,1468,0,1526.8,0,1587.6,798.6
5862,-1,-1,-1,-1,-1,0,2408.8,652,807.4,236.8,1021.4,378.6,655.2,811.4,239.2,1024.6,1.2,507.8
5863,1,2,0,0,2,2,546.2,508.2,699.8,888.2,846.6,1113.2,0,200,200,0,400,234
5864,1,2,2,2,2,2,3530.8,3416.4,4017.6,3896.6,3948.4,3855,0,660,0,312,0,176.2
5865,0,0,0,0,0,0,9883.4,9620.8,9869.6,5686.6,10743.6,5416.8,393.2,442,389.2,196.6,390,189.2
5866,0,0,0,0,0,0,28640,29278.2,18342.8,17679.4,18062.4,18491.2,1400,700,620,640,700,700
5867,-1,-1,2,0,0,-2,78,234,156,156,0,0,234,0,0,0,0,0
5868,-1,-1,0,0,0,0,527,5459.8,4241.2,4025.4,3809.8,3946,5584.2,252.4,131.2,131,486.6,200
5869,0,0,0,0,0,0,24153.4,26718.6,25170.4,23650.8,24107.4,22404.2,4960,880,860,841,900,860.8
5870,1,2,0,0,-1,0,1426,1374.6,1620.2,1647,6817.4,6949.8,0,300,113,7250.4,300,500
5871,0,0,0,0,0,0,6185,14628.6,14626,14979.6,15355.8,15918.8,8654.4,624,577.6,600.2,900,500
5872,0,0,0,-1,-1,-1,1077,950.8,-8.6,351.4,-153,3606.4,400,0,360,0,3800,800
5873,1,2,2,2,2,2,14660.4,14907.8,15144.8,14781.8,15661,15377.6,600,600,0,1152.6,0,1220
5874,0,0,0,0,0,0,39281.8,36474.4,38208,39880,41397.6,33521.4,1204.6,3000,2002.2,2242.8,1063,636
5875,0,0,0,0,0,0,8755.8,8842.6,8912.2,9026,9558,9644.4,350.2,342.4,378.8,800,367.4,342.2
5876,0,0,0,-2,-2,-2,11069.6,11080,0,0,0,0,330,0,0,0,0,0
5877,0,0,2,2,2,0,12817.2,13767.2,13940.8,14113.2,13862.2,14168.8,1201,520,520,0,537,560
5878,-1,0,0,0,0,0,3175.8,3088.2,1824.8,2583,861,3699,800,400,2000,100,3200,200
5879,0,0,0,-1,-1,-1,12716.8,5794.4,2154.4,4492.6,32914,1934.4,400,279.8,4493.6,32958.2,1934.4,3777.8
5880,2,2,5,5,4,3,240,240,240,240,120,60,0,0,0,0,0,0
5881,0,0,0,0,0,0,1263.8,1638,1337.2,1537.2,905.2,13167.8,400,200,200,0,12660,2326.4
5882,-1,-1,-1,-1,-1,-1,293.4,139.6,820.4,142.6,162,1087.6,140.2,827.4,143.8,163.4,1093.4,1917.4
5883,0,0,0,0,0,0,4837.8,5058.8,5333.4,5385.2,5498.4,5666.6,300,360,200,200,260,200
