ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,sumC
24466,34000,0,2,1,37,0,0,0,0,0,0,32848.0,33423.2,33086.4,24016.8,24687.8,21536.4,1603.8,1239.2,860.0,1000.0,801.2,801.4,5,0.047984633428277364,0.03745345519609265,0.0358082675460511,0.040505836891096006,0.03720213220408239,0.7279895352639802,0.0
24467,52000,1,1,2,28,0,0,0,0,0,0,12700.8,13256.6,13468.2,10945.0,7223.4,7028.8,800.0,600.4,400.0,400.0,492.8,200.0,5,0.060347298704041756,0.04457908257970627,0.03654636820465966,0.055375584904615555,0.0701115410880947,0.371305510173771,0.0
24468,40000,0,1,2,26,-1,-1,-2,-2,-2,-2,59.8,-40.2,-40.2,-40.2,-40.2,-40.2,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,-0.0
24469,28000,1,2,2,42,0,0,0,0,0,0,4996.8,5202.0,5405.2,5542.8,5627.8,5739.4,286.8,290.0,227.6,204.2,205.2,212.2,5,0.05513264129181084,0.05365203877747354,0.04106227899256693,0.03628416077330395,0.035752866153256437,0.8741143516230021,0.0
24470,26000,0,2,2,29,0,0,0,0,0,0,26141.6,26416.0,26025.6,20358.8,20365.2,20352.6,1331.6,1029.2,800.0,800.0,773.2,687.0,5,0.05040884312537856,0.039545678101561545,0.03929504685934338,0.03928269793569422,0.037990232206204615,0.7256020278833968,0.0
24471,48000,0,2,2,33,-1,-1,-1,0,-1,-1,372.6,3034.4,1786.0,1464.8,2101.2,2125.0,3034.4,1786.0,0.0,2105.2,2125.0,2396.4,1,1.0,1.0,0.0,1.0019036740909957,1.0,1.323890128831238,4.0
24472,100000,0,1,2,34,-1,-1,-1,2,0,-1,30817.0,874.6,13107.8,12490.0,7207.8,460.0,874.6,12490.0,0.0,100.0,460.0,42238.4,3,1.0,0.9528677581287478,0.0,0.013873858875107522,1.0,15.166827054278041,3.0
24473,88000,0,1,1,31,-1,0,0,0,0,-1,4271.8,3781.0,3308.0,2649.4,1515.4,330.4,1004.6,604.8,208.6,607.4,332.0,73.0,4,0.26569690558053427,0.18282950423216443,0.07873480788102966,0.40081826580440805,1.0048426150121066,0.13237107420033364,2.0
24474,16000,1,3,1,44,-1,-1,-1,-1,-1,-1,97.0,2147.0,590.8,4848.6,1408.6,2706.2,2147.0,591.4,4855.4,1409.2,2734.2,641.2,0,1.0,1.0010155721056195,1.0014024666914159,1.0004259548487862,1.0103466114847388,0.27314862147701324,5.0
24475,8000,1,2,1,47,2,2,2,2,0,0,6224.2,6068.6,6804.2,6635.4,6774.0,6907.4,0.0,902.8,0.0,275.6,276.4,285.4,5,0.0,0.1326827547691132,0.0,0.04068497195157957,0.04001505631641428,0.9808908441022819,0.0
24476,4000,1,2,1,40,0,0,0,0,0,0,2898.4,3060.8,3207.0,3303.4,3356.2,3428.4,269.8,216.0,112.4,100.0,91.2,43.6,5,0.08814688970203868,0.06735266604303088,0.03402554943391657,0.02979560216911984,0.026601330066503327,0.2761591081834304,0.0
24477,14000,1,2,2,22,0,0,0,0,0,0,11577.8,6773.6,6678.0,5291.4,5433.0,5512.4,318.4,299.4,189.4,226.8,200.0,204.2,5,0.0470060233849061,0.04483378256963162,0.03579392977283895,0.041744892324682495,0.036281837312241494,0.8273905996758508,0.0
24478,54000,1,1,2,45,0,0,0,0,0,0,19226.2,19727.0,7835.4,22090.6,22246.0,22734.0,840.8,563.8,18738.8,789.6,839.8,661.8,5,0.04262178739798246,0.0719554840850499,0.8482703050166134,0.0354940213971051,0.03694026568135832,0.1519786155202822,1.0
24479,90000,1,1,2,37,-1,0,0,0,0,0,14397.0,17009.4,14870.8,11525.6,11476.2,2974.0,3000.0,375.8,4000.0,4000.0,1000.0,10178.6,5,0.17637306430561922,0.02527100088764559,0.34705351565211356,0.3485474285913455,0.3362474781439139,4.112299810921314,1.0
24480,22000,0,1,2,25,0,0,0,0,0,0,10227.8,10759.4,11278.8,11668.2,12048.4,12446.8,700.0,700.0,700.0,600.0,600.0,600.0,5,0.06505938992880644,0.06206334007163883,0.05999211532198625,0.04979914345473258,0.04820516116592217,0.9090909090909092,0.0
24481,10000,0,1,2,30,0,0,0,2,2,2,12152.4,11758.2,11905.8,11081.0,11180.8,10432.0,460.0,880.0,0.0,800.0,0.0,800.0,5,0.03912163426374785,0.07391355473802685,0.0,0.07155123068116773,0.0,1.8691588785046729,0.0
24482,40000,0,1,2,30,-1,-1,-1,-2,-1,2,3035.2,538.6,1326.4,0.0,146.8,116.8,543.0,1326.4,0.0,146.8,0.0,4497.8,1,1.0081693278871147,1.0,10.0,1.0,0.0,11.154151373871638,10.0
24483,88000,1,2,1,47,1,-1,-1,-1,-1,-1,-1.2,232.0,361.4,-2.2,444.0,33.0,233.2,378.2,0.0,446.2,33.0,314.6,0,1.0051724137931033,1.046485888212507,-0.0,1.004954954954955,1.0,1.4423253255088944,4.0
24484,36000,1,2,2,28,1,2,-1,-1,-1,0,1489.0,341.2,320.0,0.0,4471.4,4308.2,0.0,320.0,0.0,4471.4,300.0,157.0,2,0.0,1.0,10.0,1.0,0.06963465020194048,0.15418156106375458,10.0
24485,48000,0,2,2,35,0,0,0,0,0,0,35932.4,36157.4,36275.8,34063.6,25615.2,12926.8,1400.6,1600.0,1600.0,500.0,480.0,520.0,5,0.03873619231471289,0.04410653934578975,0.04697096020385397,0.019519660201755207,0.037132159544512176,0.4658997240440096,0.0
24486,48000,1,1,1,38,-1,-1,-1,0,0,-1,1642.6,4000.0,8876.8,5746.8,2640.0,8758.2,4000.0,8876.8,150.0,400.0,16360.0,210.0,2,1.0,1.0,0.026101482564209647,0.15151515151515152,1.8679637368409032,0.035250513650341764,4.0
24487,4000,1,2,1,50,7,6,5,4,3,2,4571.6,4449.2,4324.6,4200.0,4077.6,3983.0,0.0,0.0,0.0,0.0,0.0,198.8,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0
24488,20000,1,3,1,53,0,0,0,0,0,0,19953.6,20019.6,15059.2,14754.8,15120.6,15561.4,783.8,602.0,600.0,1200.0,700.0,600.0,5,0.0391516314012268,0.03997556311092223,0.04066473283270529,0.0793619300821396,0.044983099207012225,0.7720417931957382,0.0
24489,34000,0,1,1,62,0,0,0,0,-1,-1,2596.0,2544.8,2377.6,2160.4,295.4,260.4,310.0,200.0,43.2,295.4,260.4,260.4,3,0.12181703866708582,0.08411843876177659,0.019996296982040362,1.0,1.0,1.174030658250676,2.0
24490,64000,1,2,2,33,-1,-1,-1,-1,-1,-1,3200.6,386.6,1767.0,745.6,152.8,1093.6,387.8,1767.0,750.2,152.8,1093.6,149.8,0,1.0031039834454216,1.0,1.0061695278969958,1.0,1.0,0.18042106277400397,5.0
24491,10000,0,2,1,34,0,0,0,0,0,0,9079.6,7486.6,6121.8,6086.4,6050.8,6017.6,401.6,400.0,300.0,300.2,421.0,443.8,5,0.053642507947532926,0.06534025940082983,0.04929022082018928,0.04961327427778145,0.06996144642382345,1.217357910906298,0.0
24492,30000,1,2,2,24,1,-1,-1,-2,-2,-2,0.0,2087.4,808.8,118.8,0.0,0.0,2087.4,831.2,120.0,0.0,0.0,1848.0,0,1.0,1.0276953511374878,1.0101010101010102,10.0,10.0,3.0408740867504767,10.0
24493,10000,0,1,2,26,-1,0,0,0,0,0,3603.4,3712.2,3840.8,3917.6,4004.8,3738.8,325.8,254.4,131.2,141.2,190.8,140.0,5,0.08776466785194764,0.06623620079150176,0.033489891770471715,0.035257690771074705,0.051032416818230446,0.6708836496070537,0.0
24494,14000,0,2,2,25,0,0,0,0,0,0,4603.6,4808.8,5011.8,5111.8,5218.8,5322.4,280.0,283.0,183.0,189.4,190.4,197.2,5,0.05822658459490933,0.05646673849714673,0.03579952267303103,0.036291867862343834,0.03577333533744176,0.8758216379463492,0.0
24495,18000,1,2,1,36,-1,-1,-1,-1,-1,-1,137.0,0.0,98.0,170.0,200.0,272.0,0.0,98.0,170.0,200.0,272.0,0.0,0,10.0,1.0,1.0,1.0,1.0,0.0,10.0
24496,30000,0,1,2,38,1,2,2,2,0,0,27801.0,27070.0,29608.2,28651.8,28503.8,28432.4,0.0,3000.0,0.0,1019.8,1094.4,1000.0,5,0.0,0.1013232820637526,0.0,0.03577768578224658,0.03849129865927604,0.9776700168159241,0.0
24497,10000,0,1,1,54,0,0,0,0,0,0,9753.6,9883.8,3460.6,3529.4,3603.2,3675.0,434.6,257.4,126.2,130.6,131.6,166.4,5,0.04397094235010826,0.0743801652892562,0.035756785855952856,0.036245559502664296,0.035809523809523805,0.7700851536467974,0.0
24498,10000,0,3,2,52,0,0,0,0,0,0,9789.2,19764.6,10006.2,4082.6,3667.2,3681.0,409.4,633.4,136.4,132.4,200.0,200.0,5,0.02071380144298392,0.06330075353280964,0.033410081810610885,0.03610383944153578,0.05433306166802499,0.6615506747816882,0.0
24499,20000,1,2,2,23,-1,-1,-1,-1,-1,-1,138.8,130.0,137.4,124.0,0.0,125.4,131.2,137.4,124.0,0.0,125.4,724.0,0,1.0092307692307692,1.0,1.0,10.0,1.0,6.988416988416989,10.0
24500,40000,1,1,1,34,-1,-1,-1,-1,-1,-1,1489.6,1094.2,901.2,2013.4,1854.6,586.2,1094.6,901.2,2027.4,1904.2,586.2,2076.2,0,1.0003655638822884,1.0,1.006953412138671,1.0267443114418204,1.0,1.5937423237533777,5.0
24501,98000,0,1,1,43,-1,-1,-1,-1,-1,-1,5183.2,2837.4,11314.6,16282.8,12412.6,2824.4,2837.4,11343.4,16282.8,12412.6,2824.4,5083.4,0,1.0,1.0025453838403477,1.0,1.0,1.0,0.5561633764108129,5.0
24502,16000,1,2,2,27,0,0,0,0,0,0,14736.8,13776.6,9051.4,9196.2,9206.4,9238.4,579.2,344.4,323.8,333.0,340.0,366.6,5,0.04204230361627688,0.03804936252955344,0.03521019551553903,0.03617049009384776,0.03680290959473502,0.9544886481982919,0.0
24503,16000,1,3,1,28,0,0,0,0,0,0,15180.6,6827.4,6478.0,6530.2,6434.0,6298.6,402.8,341.0,400.0,400.0,600.0,600.0,5,0.05899756862055834,0.052639703612225995,0.061253866650332306,0.062169723344731115,0.09525926396342044,1.3993842709207946,0.0
24504,66000,1,1,1,36,-1,-1,-1,-1,-1,-1,79.8,5.2,103.8,90.4,91.4,0.0,5.2,141.4,90.4,91.4,0.0,0.0,0,1.0,1.3622350674373798,1.0,1.0,10.0,0.0,10.0
24505,18000,1,2,2,25,0,0,0,0,0,0,16338.8,15731.2,15610.8,15623.2,15096.6,14564.2,721.8,1000.0,800.0,663.0,1507.8,1000.0,5,0.04588334011391375,0.06405821610679786,0.05120589891955553,0.043917173403282855,0.10352782851100643,1.0655073946213185,0.0
24506,12000,0,1,2,27,0,0,0,-2,-2,-2,2181.6,2666.2,0.0,0.0,0.0,0.0,1666.2,0.0,0.0,0.0,0.0,772.0,1,0.624934363513615,10.0,10.0,10.0,10.0,2.316648661625255,10.0
24507,38000,0,3,1,50,0,0,0,2,0,0,21282.0,21754.0,23065.0,22412.6,22896.8,24235.8,1098.2,1960.0,0.0,860.0,1740.0,900.0,5,0.05048266985381999,0.08497723823975721,0.0,0.03755983368855036,0.07179461787933553,0.795305927680181,0.0
24508,10000,1,3,1,52,0,0,0,0,0,0,8228.0,8319.8,6506.6,4631.2,4756.4,4877.2,300.0,300.0,200.0,200.0,200.0,200.0,5,0.03605855909997837,0.04610702978514124,0.04318535152876145,0.04204860819106888,0.04100713524153203,0.8333333333333333,0.0
24509,76000,1,2,2,31,0,0,0,0,0,0,40186.4,38198.2,35005.6,32539.8,27631.6,27184.0,2000.0,2000.0,1169.8,914.0,1089.4,24000.0,5,0.052358488096297735,0.057133715748337414,0.03594982144942501,0.03307807003575616,0.040075044143613896,16.728935482072156,0.0
24510,6000,1,2,1,33,0,0,0,0,0,0,6029.4,5757.8,5977.0,6037.6,4329.4,4417.4,310.8,330.0,190.0,160.0,160.0,100.0,5,0.053978950293514884,0.05521164463777815,0.03146945806280641,0.036956622164734144,0.03622040114094264,0.4344803614876608,0.0
24511,32000,1,2,2,42,2,2,0,0,0,0,30526.0,19151.6,19450.2,19602.0,19933.8,20332.8,0.0,877.0,727.8,752.4,760.0,779.4,5,0.0,0.04508951064770542,0.037128864401591674,0.03774493573729043,0.037378029587661316,1.2501604003592968,0.0
24512,6000,0,2,2,39,2,3,2,2,2,3,5400.0,5257.2,5311.2,5363.6,5885.0,5732.4,0.0,200.0,200.0,640.0,0.0,0.0,5,0.0,0.03765627353517096,0.03728838839585353,0.10875106202209006,0.0,0.0,0.0
24513,34000,1,2,1,43,0,-1,-1,-1,-1,-1,4139.8,2322.8,2297.4,2943.2,1634.4,1648.8,2322.8,2297.4,2948.6,1634.4,1648.8,2746.6,0,1.0,1.0,1.0018347377004622,1.0,1.0,1.2654810173239954,5.0
24514,54000,1,2,2,25,0,0,0,0,0,0,4715.8,4922.6,5123.4,5086.8,5193.2,5297.2,283.8,284.6,182.0,188.4,190.2,200.0,5,0.05765246008207045,0.055549049459343414,0.035778878666352126,0.03627820996687977,0.03590576153439553,0.8857395925597875,0.0
24515,22000,1,2,1,31,0,0,0,0,0,0,15825.2,15260.8,15556.6,15864.6,16112.6,15733.8,556.4,552.2,554.0,580.0,600.0,513.6,5,0.036459425456070456,0.03549618811308384,0.03492051485697717,0.035996673410871,0.03813446211341189,0.9033982973334271,0.0
24516,44000,0,2,2,30,-1,0,0,-2,-2,-2,500.2,414.2,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1,0.4828585224529213,10.0,10.0,10.0,10.0,0.0,10.0
24517,36000,1,2,2,29,0,0,0,0,0,0,24404.8,24645.6,24067.8,24548.6,24978.6,25278.0,900.0,860.0,840.0,897.4,817.4,740.0,5,0.036517674554484375,0.03573238933346629,0.03421783726974247,0.03592675330082551,0.03233641902049213,0.8575136738666913,0.0
24518,30000,1,2,2,50,-1,-1,-1,-1,-1,-2,1578.0,1791.6,156.0,1500.0,0.0,0.0,1791.6,156.0,1500.0,0.0,0.0,0.0,0,1.0,1.0,1.0,10.0,10.0,0.0,10.0
24519,16000,1,2,2,30,0,0,0,2,0,0,7147.6,7421.6,8202.4,8010.4,8222.0,8414.2,389.2,970.0,0.0,340.0,360.0,360.0,5,0.05244152204376414,0.11825807080854385,0.0,0.04135246898564826,0.04278481614413729,0.8741258741258742,0.0
24520,40000,1,2,1,28,-1,-1,-1,0,-1,-1,563.2,63.2,126.4,63.2,63.2,63.2,63.2,126.4,0.0,63.2,63.2,63.2,1,1.0,1.0,0.0,1.0,1.0,1.0,4.0
24521,10000,0,3,1,65,1,2,2,2,2,2,2352.6,2256.6,2657.6,2556.0,2704.4,2631.0,0.0,440.0,0.0,220.0,0.0,240.0,5,0.0,0.16556291390728478,0.0,0.08134891288270965,0.0,1.8181818181818183,0.0
24522,26000,1,1,2,29,-1,-1,-2,-2,-2,-2,427.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
24523,82000,1,1,1,38,2,2,2,0,0,0,36184.4,36848.2,35371.4,35038.6,33185.8,22905.4,1534.0,0.4,1112.2,1086.4,909.2,1038.2,5,0.041630256023360714,1.1308571331640817e-05,0.03174213581592872,0.03273689349058935,0.039693696682878275,1.1182198095730471,0.0
24524,6000,1,1,2,27,0,0,0,0,0,0,5227.0,5481.4,5800.4,5361.2,5189.6,4432.4,400.0,500.0,300.0,200.0,400.0,600.0,5,0.07297405772247967,0.08620095165850632,0.0559576214280385,0.038538615692924306,0.0902445627650934,1.6666666666666665,0.0
24525,10000,1,2,1,24,-2,-2,-2,-2,-2,-2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
24526,72000,0,1,1,48,0,0,0,0,0,0,33584.4,31886.6,25222.8,3651.6,1397.8,1538.2,1241.2,2006.0,212.2,202.2,603.2,37970.6,5,0.03892544203521229,0.07953121778708153,0.05811151276152919,0.144655887823723,0.3921466649330386,44.51627274432565,1.0
24527,26000,0,1,2,27,-1,-1,-2,-2,-2,-2,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
24528,10000,1,3,1,22,2,2,2,2,2,2,8037.8,8686.8,8863.2,9037.8,9242.8,9780.8,780.0,380.0,380.0,380.0,720.0,0.0,5,0.08979140765299075,0.04287390558714685,0.042045630573812214,0.041113082615657597,0.07361361033862261,0.0,0.0
24529,24000,1,2,2,26,3,3,2,2,3,2,2406.8,2509.6,2411.2,2791.6,2693.6,1228.8,200.0,0.0,480.0,20.0,0.0,11451.6,5,0.07969397513547977,0.0,0.17194440464249894,0.007425007425007425,0.0,81.79714285714286,0.0
24530,90000,0,1,1,48,-1,2,-1,-1,-1,-1,1102.8,301.8,189.8,115.0,697.8,0.0,0.0,189.8,115.0,985.8,0.0,0.0,1,0.0,1.0,1.0,1.4127257093723131,10.0,0.0,10.0
24531,26000,0,2,2,30,0,0,0,0,0,2,26360.2,25828.2,26444.2,26348.6,26397.2,26286.0,960.0,1050.0,1010.0,1140.0,1020.0,1002.4,5,0.03716867609821822,0.03970624938549852,0.03833220740380893,0.043186398557422755,0.03880392604428213,0.9675675675675676,0.0
24532,28000,1,2,1,42,0,0,0,0,0,0,3816.0,3761.4,3724.8,3930.4,4695.4,4466.0,868.8,909.6,752.0,1170.8,607.8,773.2,5,0.23097782740468972,0.24420103092783504,0.1913291268064319,0.24935042807854496,0.1360949395432154,0.8971919238802507,1.0
24533,32000,1,1,2,37,0,0,0,0,0,0,30600.4,31485.4,31632.0,31262.8,29132.6,22697.2,1562.4,1340.0,1000.0,1009.8,765.0,714.0,5,0.04962299986660484,0.042362164896307536,0.031986898166511,0.03466219973500477,0.033704597923973,0.6288311139294018,0.0
24534,10000,1,3,1,35,2,2,2,2,0,0,9974.6,10159.2,9945.4,4365.2,2041.6,2020.0,440.0,113.6,0.0,103.2,80.0,60.0,5,0.04331049688951886,0.011422366119009793,0.0,0.0505485893416928,0.039603960396039604,0.4071661237785016,0.0
24535,76000,0,1,1,39,2,0,0,0,0,0,25489.8,26101.2,26567.6,27323.2,28048.0,28782.8,1320.0,1200.0,1200.0,1200.0,1200.0,1201.0,5,0.050572387476437865,0.04516779837094807,0.04391872108684195,0.04278379920136908,0.04169156579623942,0.9812091503267973,0.0
24536,72000,1,1,1,50,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
24537,50000,1,1,2,35,-2,-2,-2,-2,-2,-2,132.2,132.2,53.6,0.0,0.0,0.0,0.0,53.6,0.0,0.0,0.0,0.0,1,0.0,1.0,10.0,10.0,10.0,0.0,10.0
24538,50000,1,1,2,30,0,0,0,0,-1,-1,4310.0,4786.4,7465.8,5267.8,967.2,1931.0,700.0,3010.8,1577.0,967.2,1931.0,1000.0,3,0.14624770182182853,0.4032789520212168,0.2993659592239645,1.0,1.0,0.610798924993892,3.0
24539,16000,0,2,2,30,0,0,0,-2,-2,-2,15962.6,16430.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,1,0.04564820450395618,10.0,10.0,10.0,10.0,0.0,10.0
24540,72000,1,1,1,35,0,0,0,0,0,0,20390.6,25047.6,41041.8,25196.4,25632.2,27289.4,5047.6,877.0,2387.8,1136.2,2089.4,1602.0,5,0.20152030533863527,0.02136845849840894,0.09476750646917814,0.044327057373147835,0.07656452688589709,0.6942277691107643,0.0
24541,40000,0,1,2,31,0,0,0,0,0,0,30363.8,30982.8,31555.2,32104.0,32775.6,33574.4,1200.0,1153.8,1082.2,1120.6,1273.4,900.0,5,0.03873116697006081,0.036564496501369025,0.03370919511587341,0.03419006822148183,0.037927706824247044,0.7718696397941681,0.0
24542,36000,1,1,2,31,0,0,0,0,0,0,4352.0,4558.8,4760.2,4823.4,4893.6,5021.2,337.8,338.6,201.8,177.6,209.0,215.4,5,0.07409844695972624,0.0711314650644931,0.04183770784094208,0.036292300147130946,0.04162351629092648,0.8515180265654649,0.0
24543,26000,1,5,1,27,0,0,0,0,0,0,26758.4,25524.4,25959.0,24483.2,24930.6,25399.0,1000.0,1000.0,1000.0,1000.0,1000.0,800.0,5,0.039178198116312235,0.03852228514195462,0.04084433407397726,0.0401113491051158,0.03937162880428363,0.8,0.0
24544,10000,0,2,2,23,2,2,0,0,0,0,10431.2,10208.2,10041.0,4043.6,4052.6,3972.8,0.0,262.0,141.0,150.0,146.0,140.0,5,0.0,0.026093018623643063,0.0348699178949451,0.03701327542812022,0.036749899315344337,1.0014306151645207,0.0
24545,10000,0,2,2,29,2,2,2,2,2,2,7926.8,8139.4,8305.2,8409.0,8564.4,8792.4,400.0,360.0,300.0,320.0,400.0,340.0,5,0.049143671523699535,0.04334633723450368,0.03567606136282554,0.0373639717902013,0.0454938355852782,0.9550561797752809,0.0
24546,26000,0,2,2,32,0,0,0,2,0,0,21858.4,22381.6,22293.0,18711.4,19116.4,19245.2,900.0,2270.0,0.0,700.0,840.0,600.0,5,0.04021160238767559,0.10182568519266137,0.0,0.03661777322089933,0.04364724710577183,0.6369426751592356,0.0
24547,72000,1,2,1,42,0,0,0,0,0,0,23673.6,24986.8,26265.6,27521.0,28145.8,29238.8,2000.0,2000.0,2000.0,1100.0,1600.0,1200.0,5,0.08004226231450207,0.07614522417153996,0.0726717779150467,0.03908220764732216,0.054721808008536606,0.6896551724137931,0.0
24548,38000,0,1,2,36,1,2,2,2,2,2,30672.8,29896.4,32000.0,31186.4,33282.8,33925.0,0.0,2600.0,0.0,2600.0,1220.0,0.0,5,0.0,0.08125,0.0,0.07811842753614479,0.03596168017686072,0.0,0.0
24549,10000,0,2,2,35,0,0,0,0,0,0,9612.8,9879.8,9988.6,3713.6,3748.0,3807.2,500.0,400.0,200.0,200.0,200.0,200.0,5,0.05060831190914796,0.0400456520433294,0.05385609651012495,0.05336179295624333,0.05253204454717378,0.6666666666666666,0.0
24550,12000,0,1,2,27,0,0,0,0,2,2,7813.6,8021.4,8227.4,8728.8,8899.6,9083.4,394.0,400.0,700.0,340.0,360.0,0.0,5,0.0491186077243374,0.04861803242822763,0.08019429933095043,0.03820396422311115,0.03963273664046502,0.0,0.0
24551,26000,1,2,1,44,2,2,2,2,2,2,19960.2,20480.6,20765.6,20827.8,21303.8,21821.8,1020.0,800.0,700.0,840.0,900.0,700.0,5,0.04980322842104236,0.03852525330354047,0.0336089265308866,0.039429585332194254,0.04124316050921556,0.8215962441314555,0.0
24552,10000,0,3,1,45,0,0,0,0,0,0,5975.0,3005.6,1127.8,1277.8,1426.0,1571.4,340.0,250.0,200.0,200.0,200.0,200.0,5,0.11312217194570136,0.22167050895548857,0.15651901706057286,0.1402524544179523,0.12727504136438844,0.8403361344537816,1.0
24553,60000,1,2,1,33,-2,-2,-2,-2,-2,-2,2322.6,2578.6,2168.2,2380.0,0.0,0.0,302.6,200.0,211.8,0.0,0.0,10233.4,3,0.11735050027146515,0.0922424130615257,0.08899159663865547,10.0,10.0,71.6223404255319,10.0
24554,60000,1,2,1,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
24555,6000,1,2,2,46,0,0,0,0,0,0,6401.2,12015.8,5376.4,5514.0,5615.0,5813.0,351.0,300.0,227.0,220.0,291.0,155.0,5,0.029211538141447096,0.055799419686035266,0.041167936162495464,0.039180765805877114,0.050060209874419406,0.5579553635709144,0.0
24556,24000,1,2,2,37,-2,-2,-2,-2,-2,-1,174.8,0.0,0.0,0.0,61.0,4100.4,0.0,0.0,0.0,61.0,4348.4,0.0,0,10.0,10.0,10.0,1.0,1.0604819042044678,0.0,10.0
24557,2000,0,3,2,36,-1,-1,-1,-1,2,2,1303.4,68.8,0.0,2008.0,1947.0,2072.4,68.8,180.0,2008.0,0.0,158.0,0.0,2,1.0,10.0,1.0,0.0,0.07624010808724184,0.0,10.0
24558,10000,1,3,1,46,4,5,4,3,2,0,6620.0,6463.8,6299.8,6149.6,6032.4,6003.2,0.0,0.0,0.0,0.0,620.0,159.6,5,0.0,0.0,0.0,0.0,0.10327825159914712,1.2870967741935482,0.0
24559,6000,0,2,2,26,0,0,0,0,0,0,5260.2,5475.2,5671.8,4968.8,5072.8,5187.0,300.0,290.0,177.8,184.0,198.4,200.0,5,0.05479251899473992,0.05113015268521457,0.035783287715343746,0.03627188140671818,0.0382494698284172,0.869414014953921,0.0
24560,22000,1,1,2,29,2,0,0,0,0,0,21264.2,21526.0,21270.8,15830.8,13997.6,13803.6,866.8,850.0,589.2,501.2,491.6,504.8,5,0.04026758338753136,0.03996088534516803,0.03721858655279582,0.03580613819511916,0.035613897823756124,0.7651267127440282,0.0
24561,42000,1,2,1,50,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
24562,32000,0,1,1,43,-1,-1,-1,0,0,0,32.4,82.8,1287.4,3304.0,2874.8,2193.8,82.8,1287.4,2085.6,92.6,85.2,43.8,3,1.0,1.0,0.6312348668280872,0.03221093641296786,0.03883672167016136,0.060270805812417436,3.0
24563,30000,1,3,1,39,2,2,0,0,0,0,30798.8,29407.6,24499.6,15156.4,14261.2,13947.4,0.0,1000.0,600.0,600.0,600.0,1000.0,5,0.0,0.04081699293049683,0.03958723707476709,0.04207219588814405,0.04301877052353844,1.7857142857142858,0.0
24564,6000,0,1,2,22,0,-1,0,0,0,2,589.8,3937.8,3536.2,3422.6,2673.6,2347.8,3937.8,418.4,300.0,300.0,0.0,32.2,4,1.0,0.118319099598439,0.08765266171916088,0.11220825852782765,0.0,0.03248456478753885,1.0
24565,36000,1,1,2,33,0,0,0,0,0,0,18800.2,19911.6,21270.6,22609.4,23114.4,23532.0,1600.0,2000.0,2000.0,900.0,900.0,1060.0,5,0.08035516985074027,0.0940264966667607,0.08845878263023343,0.038936766690893986,0.0382457929627741,0.7162162162162162,0.0
24566,36000,0,2,1,28,0,0,0,0,0,0,36165.4,35182.8,35355.6,34488.0,33782.8,34329.0,1320.0,1547.6,1240.0,1283.6,2600.0,0.0,5,0.0375183328217197,0.043772415119528445,0.03595453491069357,0.037995666433806544,0.07573771446881646,0.0,0.0
24567,62000,1,3,2,30,-1,0,0,0,0,0,23621.8,26221.4,19401.8,10351.4,10001.8,9052.4,3601.6,4000.0,2400.0,1000.0,600.0,380.0,5,0.13735345938813334,0.20616643816553104,0.23185269625364685,0.09998200323941692,0.06628076532190359,0.16377051441180526,1.0
24568,52000,0,1,1,45,0,0,0,0,0,0,4296.0,5158.2,6330.8,7156.8,8145.2,9184.6,1000.0,1356.2,1000.0,1290.4,1339.2,1378.4,5,0.19386607731379163,0.21422253111771025,0.13972725240330874,0.15842459362569367,0.14580928946279642,1.1513916268502122,1.0
