,ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
1436,1437,0,0,-1,-1,-1,-1,5140.0,5735.4,4416.2,685.6,13.4,366.4,1001.8,400.0,1000.0,0.0,666.4,0.0
1437,1438,-1,0,0,-2,-2,-2,1132.0,230.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0
1438,1439,0,0,0,0,0,0,36900.2,35569.2,33586.8,33826.6,35035.0,29218.6,1525.4,1200.6,1100.8,2031.6,1200.0,1202.4
1439,1440,0,-1,0,-2,-2,-2,501.6,689.6,-40.4,-40.4,190.0,0.0,200.0,40.4,0.0,230.4,0.0,200.0
1440,1441,-1,-2,-2,-1,2,2,0.0,0.0,0.0,60.0,30.0,156.0,0.0,0.0,60.0,0.0,126.0,0.0
1441,1442,-1,-2,-2,-2,-2,-2,52.8,52.8,52.8,52.8,82.8,52.8,52.8,52.8,52.8,82.8,52.8,52.8
1442,1443,0,0,0,0,0,0,27952.4,28703.0,29407.4,29223.4,29176.8,29529.0,1200.0,1200.0,963.6,1000.0,1000.0,900.0
1443,1444,0,0,0,0,0,0,44253.6,43909.0,43263.4,36202.4,36287.0,36656.6,1740.0,1700.0,1260.0,1340.0,1440.0,1060.0
1444,1445,0,0,0,0,0,0,33939.8,34061.8,33575.2,34122.0,34728.6,35616.6,1240.0,1400.0,1143.2,1196.4,1400.0,1100.0
1445,1446,0,0,0,0,0,0,2034.4,2480.0,2851.2,3371.8,3495.4,4317.6,600.0,600.0,800.0,800.0,1000.0,1000.0
1446,1447,0,0,0,0,0,0,3702.0,3883.6,4219.4,4351.8,4484.2,4612.2,300.0,400.0,200.0,200.0,200.0,240.6
1447,1448,0,0,0,0,0,0,33852.0,32352.0,30884.8,29427.4,27648.0,25173.2,1320.0,1234.0,1020.0,945.2,911.0,875.0
1448,1449,-1,-1,-1,2,2,2,78.0,141.4,264.0,186.0,156.0,48.0,219.4,200.6,0.0,48.0,0.0,156.0
1449,1450,-1,-2,-2,-2,-1,-1,378.2,487.6,456.0,149.2,397.8,333.6,527.4,456.0,149.2,397.8,333.6,521.0
1450,1451,-1,-1,-1,-1,-1,-1,125.6,132.4,119.2,126.0,132.8,119.6,140.0,120.0,140.0,140.0,120.0,280.0
1451,1452,0,0,0,0,0,0,89958.0,90009.4,90754.0,79320.0,78575.8,79695.6,3522.0,3500.0,2762.0,2820.0,2904.0,3000.0
1452,1453,-1,-1,-1,-1,2,2,0.0,4017.4,422.0,60.0,30.0,130.0,4017.4,440.0,120.0,0.0,100.0,0.0
1453,1454,0,0,0,0,0,0,47794.2,49103.0,49793.8,50779.2,51880.6,52870.4,2076.2,1807.2,1813.2,1915.2,1885.2,1887.0
1454,1455,0,0,0,0,0,0,7784.2,9115.4,9299.2,8048.8,7980.6,1725.8,2400.0,1000.0,600.0,2000.0,200.0,367.6
1455,1456,-1,-1,-1,-1,-1,-1,409.8,0.0,70.2,126.2,2671.8,76.8,0.0,70.2,126.2,2671.8,76.8,97.4
1456,1457,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,1458,0,0,0,0,0,0,43560.0,37803.2,27557.6,21342.6,19317.6,4548.6,1452.2,1034.0,810.8,900.0,245.0,22000.0
1458,1459,2,2,0,0,0,2,40620.2,37076.8,29967.8,28480.8,24183.6,17401.0,62.2,7604.8,1621.0,2023.4,7.4,1052.8
1459,1460,-1,-1,-2,-2,-2,-2,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,1461,0,0,0,0,-1,0,65089.0,40570.6,11410.2,32330.2,36453.0,0.0,2000.0,3000.0,21000.0,11000.0,0.0,0.0
1461,1462,0,0,0,-1,-1,0,10095.4,4494.4,4029.6,941.6,1000.0,1005.6,600.0,1000.0,100.0,1000.0,100.0,100.0
1462,1463,0,0,0,0,0,0,13222.8,13887.2,14512.0,15233.8,15597.6,13858.6,1000.0,1000.0,1000.0,600.0,1000.0,1000.0
1463,1464,0,0,0,0,-1,0,4614.0,3761.2,4036.6,4308.0,5155.0,0.0,340.0,400.0,400.0,1000.0,0.0,0.0
1464,1465,0,0,0,0,0,0,66200.6,66565.8,54893.4,55068.2,56182.6,54089.6,3022.0,2203.8,1900.4,1915.8,1805.2,1743.8
1465,1466,0,0,2,0,0,0,9545.2,10232.2,9662.0,10066.4,9498.4,10156.4,1100.0,0.0,600.0,600.0,1000.0,0.0
1466,1467,1,2,2,2,2,2,1744.4,1918.4,1857.8,2028.0,2083.4,2020.8,231.4,0.0,201.6,116.8,0.0,39.6
1467,1468,2,2,2,2,2,2,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,1469,0,0,0,0,0,0,21533.8,21505.8,14664.6,10225.0,9375.8,9107.6,707.2,564.2,792.6,629.4,534.0,145.0
1469,1470,0,0,0,0,0,0,13572.8,13012.4,13289.4,9820.6,9166.0,9353.8,524.0,546.0,387.2,340.0,340.0,400.0
1470,1471,3,2,2,0,0,0,5931.4,6064.0,5798.2,5813.2,5868.0,6157.2,352.6,0.0,235.6,244.6,487.0,240.0
1471,1472,-1,-1,-1,-1,-1,-1,2217.0,9135.4,5590.2,3451.0,2080.0,3755.2,9139.4,5590.2,3461.4,2080.0,3755.2,588.8
1472,1473,0,-1,-1,0,0,0,897.0,968.6,3198.4,2979.4,2558.4,2008.4,200.0,3200.0,120.0,200.0,100.0,0.0
1473,1474,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1475,-1,0,-2,-2,-2,-2,827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,1476,0,0,0,0,0,0,31784.0,32870.6,33491.0,19859.4,11977.6,8852.4,1600.0,1400.0,1000.0,1000.0,1000.0,4000.0
1476,1477,2,2,0,0,0,0,6997.0,6829.2,7054.2,7197.2,7381.0,7528.2,0.0,400.0,260.0,300.0,300.0,315.2
1477,1478,-1,-2,-2,-2,-2,-2,166.0,-1.2,-1.2,131.4,417.6,30.0,0.0,0.0,132.6,417.6,30.0,118.8
1478,1479,1,2,0,0,0,0,4099.6,3938.4,4099.6,3979.6,3981.2,3717.2,0.0,320.0,0.0,79.6,0.0,0.0
1479,1480,0,0,0,0,0,0,19382.0,18586.8,19905.6,20068.2,20517.0,21713.4,2000.0,1400.8,1000.0,1000.6,1469.0,1400.0
1480,1481,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,1482,0,0,0,0,2,0,18023.6,17687.0,18029.4,18885.0,18570.6,18763.2,822.0,820.2,1324.6,0.0,700.6,672.0
1482,1483,0,0,0,2,0,0,5713.2,6575.2,7824.0,7667.8,8535.8,9390.6,1000.0,1400.0,0.0,1000.0,1000.0,1000.0
1483,1484,-1,-1,0,0,0,0,240.0,198.0,1815.8,2237.2,2031.8,2346.8,198.0,1617.8,437.2,231.8,346.8,240.0
1484,1485,0,0,0,0,0,0,7035.2,7238.6,8831.4,9664.4,4318.6,2773.2,500.8,2000.8,1035.6,209.4,403.8,200.8
1485,1486,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,1487,3,2,2,2,2,2,7700.6,8023.6,8239.8,8452.8,8616.6,8694.2,500.0,400.0,400.0,320.0,240.0,400.0
1487,1488,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,1489,0,0,0,0,0,0,4994.6,4994.8,5113.2,4685.4,5645.8,6271.0,1000.0,1000.0,420.0,1045.8,671.0,919.6
1489,1490,2,-1,-1,-1,-1,0,7789.4,7559.8,0.6,3616.0,2445.4,2659.2,400.0,200.0,3800.0,2500.0,400.0,400.0
1490,1491,1,3,2,0,-1,0,2087.6,2026.0,1947.6,1835.6,1679.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,1492,2,2,2,2,2,2,27189.8,26125.0,23478.4,22295.6,21870.6,19522.4,1681.6,700.0,700.0,720.0,0.0,720.0
1492,1493,0,0,0,0,0,0,7847.2,7945.8,5413.6,5720.8,5639.8,11685.6,418.8,290.2,397.4,207.8,300.0,240.0
1493,1494,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,1495,2,2,3,3,4,6,90797.0,94183.0,94235.0,97355.2,100782.8,105542.2,5140.8,1892.8,5013.0,5140.6,6600.0,43.0
1495,1496,-1,-2,-2,-2,-2,-2,2923.8,376.2,2750.0,1967.4,1557.0,2892.0,2496.8,2792.2,1967.6,1557.0,2892.0,2839.0
1496,1497,-1,-1,-1,-1,0,-1,1731.4,1369.4,3752.4,4585.6,625.8,479.6,1369.4,3752.4,4585.6,0.0,479.6,4629.8
1497,1498,0,0,0,0,0,0,3010.0,3240.6,3378.2,3094.8,2922.4,3270.8,400.0,260.0,400.0,200.0,400.0,200.0
1498,1499,0,0,0,0,0,2,2953.8,3054.2,3076.6,2909.6,3254.8,3130.0,314.6,302.4,100.8,554.0,122.6,2.8
1499,1500,-1,-1,-1,-1,-1,-1,1600.0,1657.6,1600.0,0.0,1600.0,0.0,1657.6,1600.0,0.0,1600.0,0.0,0.0
1500,1501,0,0,0,0,0,0,1720.4,1745.6,1944.2,1921.8,1900.6,1954.2,231.6,230.2,67.8,68.8,85.0,39.0
1501,1502,-1,-1,-1,-1,0,-1,3993.0,78.0,78.0,156.0,156.0,2080.0,78.0,78.0,156.0,0.0,2080.0,0.0
1502,1503,2,0,0,0,0,0,5550.4,5757.4,5960.0,6078.6,6206.2,6604.0,297.4,300.0,216.2,224.2,500.0,0.0
1503,1504,0,0,0,0,0,0,19739.4,20114.4,20724.2,20744.0,20027.2,20433.4,778.2,1048.0,723.2,754.0,852.8,669.0
1504,1505,-1,-2,-2,-2,-2,-2,439.8,306.0,150.0,456.0,300.0,156.0,306.0,150.0,228.0,600.0,156.0,0.0
1505,1506,-1,-1,-1,-2,-1,2,392.0,210.4,1346.0,269.2,736.8,149.0,245.6,1454.0,400.0,865.0,0.0,2254.2
1506,1507,-1,-2,-2,-2,-2,-2,-60.2,-60.2,-60.2,-60.2,-60.2,-60.2,0.0,0.0,0.0,0.0,0.0,0.0
1507,1508,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,1509,0,0,2,0,0,0,25793.6,27652.0,26914.6,27205.2,19503.4,9405.4,2580.0,0.0,1079.8,844.8,366.0,377.8
1509,1510,2,2,0,0,0,3,3655.6,3539.2,3801.6,3816.6,4374.2,4247.2,0.0,322.4,137.4,620.0,0.0,0.0
1510,1511,-1,-2,-1,0,0,-1,-1.0,-1.0,521.0,178.6,179.0,465.6,0.0,522.0,3.6,0.4,466.6,0.2
1511,1512,-1,-2,-2,-2,-1,-1,48.2,0.0,0.0,0.0,147.8,0.0,0.0,0.0,0.0,147.8,0.0,0.0
1512,1513,1,2,2,2,2,2,1122.6,1075.4,1384.0,1382.2,1331.0,1438.2,0.0,327.6,50.2,0.0,129.4,0.0
1513,1514,0,0,0,0,0,0,13734.0,13940.4,14003.0,14414.6,14338.0,14732.2,800.0,800.0,1000.0,512.6,1000.0,1000.0
1514,1515,2,0,0,0,0,0,10184.4,10073.4,8325.4,8459.4,8606.2,9167.4,343.0,398.2,332.2,313.2,705.2,0.0
1515,1516,0,0,0,0,0,0,2181.2,1938.4,1832.4,2093.2,1885.2,1619.8,272.8,278.6,400.6,200.0,200.0,100.0
1516,1517,0,0,0,0,0,0,29517.2,31045.6,32117.6,32448.2,33158.8,33790.2,2000.0,1578.2,1148.6,1220.4,1200.0,1261.4
1517,1518,-1,-1,-1,-1,-1,-1,5889.8,11027.8,6836.2,2518.4,14268.0,6490.6,11027.8,6836.2,2518.4,14268.0,6490.6,7407.0
1518,1519,0,0,0,0,0,0,26551.6,16699.6,16967.4,17132.6,15970.4,16218.0,800.4,780.0,600.0,578.4,611.8,600.6
1519,1520,2,0,0,0,0,0,2485.2,2628.6,2830.4,2887.0,2960.4,3051.2,245.0,246.8,103.4,120.0,140.0,142.0
1520,1521,0,0,0,-1,-1,-1,60981.4,61994.4,63146.0,22682.4,500.0,0.0,2511.4,2747.6,1010.6,500.0,0.0,0.0
1521,1522,0,0,0,0,2,0,9215.8,9446.4,9723.6,10226.8,10044.4,9774.8,440.0,500.0,720.0,0.0,350.8,378.4
1522,1523,2,2,0,0,0,0,6242.8,5796.6,5660.2,6214.4,4829.4,801.4,0.0,280.0,712.2,96.6,16.0,0.0
1523,1524,-1,-1,-1,-1,-1,-1,83.2,83.2,83.2,83.2,365.8,366.6,83.2,83.2,83.2,365.8,366.6,429.6
1524,1525,0,0,0,0,0,0,6543.0,12185.4,15217.6,22058.8,21792.8,20709.6,6001.4,6000.0,10000.0,1000.0,1000.0,6000.0
1525,1526,-1,-2,-1,-1,0,0,0.0,0.0,80.4,2870.0,2825.8,2044.4,0.0,80.4,2870.0,225.8,244.4,40.8
1526,1527,0,0,0,0,0,0,6322.2,6452.8,6557.2,6603.6,5422.8,5257.4,312.4,300.0,211.8,197.6,184.4,165.2
1527,1528,0,0,0,0,0,0,5293.0,6152.4,6566.6,6811.0,6864.2,4633.2,1000.0,600.0,500.0,200.0,610.0,800.0
1528,1529,0,0,0,0,0,0,13142.0,11631.8,12037.6,12218.0,12490.0,12782.2,500.0,600.0,500.0,500.0,500.0,600.0
1529,1530,0,0,0,0,0,0,19685.2,18389.6,3408.4,2015.0,1021.4,1557.8,10461.2,200.0,42.4,20.4,1557.2,800.0
1530,1531,-1,-1,-1,-1,-1,-1,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,576.0
1531,1532,-1,-1,-1,-1,-1,-1,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2
1532,1533,0,0,0,0,0,0,5691.4,5898.2,6101.6,6319.8,6452.4,6580.8,298.4,301.8,320.0,234.0,235.4,243.4
1533,1534,-1,0,-2,-2,-2,-2,5499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1535,2,2,2,2,2,2,11622.4,11324.0,12146.4,12387.6,12619.4,12898.4,0.0,1140.0,560.0,460.0,520.0,460.0
1535,1536,0,-1,-1,0,0,-1,1735.2,2119.8,1162.8,885.2,607.6,1036.8,1000.0,1162.8,0.0,0.0,1036.8,1409.6
1536,1537,-1,-1,-1,-1,0,0,79.6,190.8,0.0,34.0,34.0,0.0,191.6,0.0,34.0,0.0,0.0,0.0
1537,1538,0,0,0,0,0,2,8564.0,8831.2,8972.8,9153.6,9640.8,9890.6,371.2,312.8,293.6,600.0,400.0,400.0
1538,1539,2,2,2,2,2,2,10905.8,10628.6,10756.4,10196.4,10348.0,9812.4,360.0,780.0,60.0,680.0,0.0,800.0
1539,1540,-1,-1,-1,0,-1,-1,35.2,79.0,240.8,140.0,149.6,-156.8,79.0,240.8,0.0,149.6,0.0,537.6
1540,1541,2,2,2,2,2,2,27236.8,27786.4,28037.0,27287.6,28995.8,27862.8,1280.0,1000.0,0.0,2160.0,0.0,1060.0
1541,1542,1,2,0,0,0,0,5316.4,5191.2,5028.8,4647.0,2655.4,2779.0,20.0,400.0,200.0,140.0,200.0,400.0
1542,1543,1,2,0,0,0,0,1278.6,1229.6,1462.2,1460.6,1491.2,1521.0,0.0,253.2,51.6,53.4,53.8,55.6
1543,1544,0,0,2,0,-1,0,8953.2,9609.4,9328.0,8110.2,3879.6,0.0,800.0,0.0,162.2,200.0,0.0,0.0
1544,1545,-1,-1,-1,-1,-1,-1,12322.8,9133.8,2217.2,912.8,1309.8,1282.6,9177.8,2226.8,915.6,1318.6,1288.0,2449.8
1545,1546,-1,-1,-1,0,-1,-1,142.2,142.2,1102.8,397.8,142.2,1700.6,142.2,1102.8,0.0,142.2,1700.6,602.2
1546,1547,0,0,0,0,0,0,60940.4,61588.6,62840.2,63840.8,65151.6,63979.6,4000.0,2573.6,2344.2,2400.0,2600.0,2345.6
1547,1548,0,0,0,0,0,0,13128.0,13399.6,13640.2,13773.2,13156.2,13370.0,560.0,600.0,500.0,470.0,480.0,480.0
1548,1549,0,0,0,-1,-1,-1,35107.8,27765.0,10337.2,518.8,34343.2,36338.6,765.2,1400.0,0.0,34343.2,2680.0,0.0
1549,1550,-1,-1,-1,-1,0,0,-4.8,606.4,663.6,255.6,508.2,3090.4,611.2,664.8,255.6,400.6,3000.0,2600.8
1550,1551,0,0,0,0,-1,0,15090.8,15547.6,15447.0,15367.0,6950.2,0.0,820.0,400.0,0.0,0.0,0.0,0.0
1551,1552,0,0,0,0,-1,-1,5667.8,4846.4,3125.2,1866.0,874.4,283.8,336.2,400.0,0.0,0.0,283.8,2400.0
1552,1553,-1,-1,-1,-1,-1,-1,2717.4,2286.6,1564.6,0.0,982.6,1404.6,2286.6,1564.6,0.0,982.6,1404.6,435.2
1553,1554,2,2,2,0,0,0,1604.8,2343.6,2247.6,2547.0,2871.8,3815.2,800.0,0.0,400.0,400.0,1000.0,0.0
1554,1555,0,0,0,-1,-1,0,5313.2,2970.2,802.6,405.4,3018.0,2815.6,600.0,200.0,8.2,6105.0,95.4,137.6
1555,1556,-1,-2,-2,-1,-1,-1,78.0,78.0,78.0,1608.4,3202.8,1121.4,78.0,78.0,1608.4,3202.8,1121.4,78.0
1556,1557,-1,-1,-1,-1,-1,2,196.0,196.0,75.2,0.0,440.4,30.0,0.0,75.2,0.0,440.4,0.0,163.8
1557,1558,-1,-1,-1,-1,-1,-1,78.0,135.6,0.0,156.0,0.0,75.6,135.6,0.0,156.0,0.0,75.6,0.0
1558,1559,1,2,2,0,0,0,15303.2,15701.0,15330.4,15537.6,15888.0,16225.2,760.0,0.0,560.0,600.0,600.0,640.0
1559,1560,1,2,2,2,2,2,1892.4,1940.2,2055.4,2629.6,2566.8,2772.2,200.0,200.0,600.0,0.0,240.0,0.0
1560,1561,0,0,0,0,0,0,13914.4,14246.6,13368.8,10082.0,8991.6,9331.0,565.6,467.4,340.4,360.0,520.0,400.0
1561,1562,-1,-1,-1,-1,0,0,1485.8,1433.0,369.8,943.0,159.8,0.0,1600.0,400.0,951.0,0.0,0.0,0.0
1562,1563,-1,-1,-1,-1,-2,-1,98.0,-2.0,982.0,0.0,0.0,200.0,0.0,984.0,0.0,0.0,200.0,206.0
1563,1564,0,0,0,0,0,0,21205.6,21462.4,13193.6,13461.4,9302.2,9516.6,1200.0,1000.0,539.4,400.0,402.4,234.4
1564,1565,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,1566,0,-1,-1,-1,-1,-1,8800.4,8631.2,4495.6,1002.2,934.8,0.0,460.0,4495.6,1002.2,934.8,0.0,0.0
1566,1567,-1,-1,-1,-1,-1,-1,138.4,78.4,66.4,2915.8,418.2,101.2,78.8,66.4,2915.8,418.2,101.2,83.4
1567,1568,2,2,2,2,2,2,15740.0,16069.6,16326.0,16578.0,16941.8,17250.4,700.0,640.0,640.0,660.0,620.0,620.0
1568,1569,1,2,2,2,2,0,3323.2,3382.2,2938.4,2781.4,2132.0,2136.6,500.0,0.0,200.0,0.0,400.0,200.0
1569,1570,0,0,0,0,0,0,2020.6,2227.8,2421.2,2469.8,2284.0,2328.2,241.0,234.4,83.0,80.8,80.0,80.0
1570,1571,1,-1,-1,-1,-1,0,579.6,291.4,252.2,252.2,504.4,252.2,0.0,252.2,252.2,504.4,0.0,156.0
1571,1572,0,0,0,2,0,0,16770.6,17445.4,19250.6,18712.4,19302.0,12683.4,1000.0,2340.0,0.0,1000.0,500.0,1000.0
1572,1573,1,2,2,0,0,0,19879.2,20099.0,19596.4,20052.2,20429.4,18365.8,712.0,0.0,782.4,766.4,701.6,560.0
1573,1574,0,0,0,0,0,0,9219.2,7587.8,7827.6,8004.6,8107.2,8339.4,433.4,400.0,400.0,293.8,400.0,400.0
1574,1575,2,2,2,0,0,0,8675.8,9219.4,8837.4,8633.0,7593.4,7265.4,725.6,1.6,300.0,298.0,260.6,400.0
1575,1576,0,0,0,0,0,0,27097.8,27701.8,27615.2,22008.8,22381.2,20814.6,1001.4,1000.6,1000.8,810.4,802.0,767.0
1576,1577,2,2,2,2,2,2,11305.6,11594.6,11735.8,11875.8,12127.2,12331.2,560.0,420.0,420.0,440.0,400.0,480.0
1577,1578,0,0,0,0,0,0,27960.8,27305.6,11419.2,10538.8,10055.2,10589.0,1400.0,1200.0,700.0,700.0,700.0,780.0
1578,1579,0,0,0,0,0,0,35496.8,35589.2,31969.8,29092.2,28297.4,29541.0,1248.6,1089.2,944.2,877.0,1561.0,40.0
1579,1580,-1,2,2,2,2,2,3076.6,3228.4,3117.2,3464.4,3381.6,3512.8,260.0,0.0,400.0,0.0,248.0,0.0
1580,1581,-1,-2,-1,0,0,-2,0.0,0.0,810.0,810.0,0.0,0.0,0.0,810.2,0.0,0.0,1.4,1.4
1581,1582,1,2,2,2,2,2,11788.6,12042.0,12151.0,11836.0,12567.0,12334.0,560.0,424.0,0.0,922.2,0.0,442.6
1582,1583,0,-1,-1,-1,0,0,2343.6,975.6,3669.4,3141.4,3795.2,1271.0,200.0,7465.0,4160.0,700.0,246.4,22.6
1583,1584,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,140.0,172.0,0.0,0.0,0.0,140.0,172.0,484.0
1584,1585,0,0,0,0,0,0,7053.6,6961.4,6214.2,6051.6,5915.8,5679.2,320.0,280.0,300.0,240.0,300.0,240.0
1585,1586,0,0,0,0,0,0,9611.6,9869.6,8341.4,5871.6,5972.0,6092.2,419.4,291.2,240.0,220.0,215.2,240.0
1586,1587,0,0,0,0,0,0,15398.4,14607.2,3515.2,1123.2,5087.8,5166.6,400.0,200.0,910.8,4200.0,200.0,200.0
1587,1588,-1,-1,-1,-1,0,0,83.2,113.6,285.4,2989.4,2651.0,1645.2,113.6,285.4,2989.4,87.4,200.0,180.0
1588,1589,-1,-1,2,0,0,0,78.0,347.2,234.0,156.0,156.0,0.0,347.2,0.0,0.0,0.0,0.0,0.0
1589,1590,-1,-1,-1,-1,-1,-2,2000.0,2000.0,28.2,1410.8,-589.2,-589.2,2000.0,28.2,1410.8,388.2,0.0,0.0
1590,1591,-1,-2,-1,0,0,0,-377.2,-417.2,6869.4,7008.4,9219.6,9331.6,0.0,7326.6,265.6,2339.2,270.0,267.4
1591,1592,2,2,2,0,0,0,15458.0,14536.2,13305.2,13378.6,13327.4,13575.4,900.0,500.0,600.0,600.0,800.0,461.0
1592,1593,0,0,0,0,0,0,32971.0,33721.4,30553.0,30590.6,31213.0,29169.2,1220.4,1400.0,1300.0,1114.6,1400.0,1600.0
1593,1594,2,0,0,0,0,0,64196.4,64557.6,54559.8,23573.4,23503.6,23943.6,2523.6,2225.4,865.4,852.2,830.0,830.6
1594,1595,-1,-1,-1,0,-1,-1,789.0,1159.0,2172.6,320.2,225.2,960.4,1178.8,2172.6,0.0,225.2,960.4,1950.2
1595,1596,2,2,0,0,0,2,3521.2,3408.0,3827.8,3865.0,4171.0,4074.4,0.0,540.0,160.0,400.0,0.0,200.0
1596,1597,0,0,0,0,0,0,6956.2,6891.6,6662.2,3606.6,3748.0,3881.6,345.0,360.0,600.0,200.0,200.0,131.4
1597,1598,-1,0,0,0,-1,-1,11672.6,21254.0,31892.8,31137.0,27567.6,1311.2,11254.0,11900.6,666.0,8.0,1311.2,3278.0
1598,1599,0,0,0,0,0,0,9538.2,9747.6,9713.0,9660.2,10170.2,10230.6,660.8,460.0,400.0,700.0,600.0,800.0
1599,1600,1,2,0,0,2,0,3323.4,3212.2,3416.4,3793.8,3704.8,3789.4,0.0,258.8,436.2,0.0,146.2,117.2
1600,1601,0,0,0,0,0,0,11350.8,11767.0,11892.2,12194.8,12467.8,12729.6,600.0,440.0,500.0,500.0,500.0,520.0
1601,1602,0,0,0,0,0,0,6959.8,5166.2,4889.6,4098.4,3762.4,3532.6,405.4,400.0,201.4,206.2,400.0,2000.0
1602,1603,-1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,3910.6,0.0,0.0,0.0,0.0,3910.6,77.8
1603,1604,0,0,0,0,0,0,28297.2,15894.8,16162.6,22223.2,2706.8,2075.8,1200.0,1000.0,6060.6,402.2,171.2,202.0
1604,1605,-1,-2,-2,-1,0,0,0.0,0.0,0.0,2971.0,2730.0,0.0,0.0,0.0,3011.0,0.0,0.0,0.0
1605,1606,2,0,0,0,-1,-1,11768.2,12194.0,11616.4,11976.4,3932.6,5868.6,740.0,280.0,400.0,100.0,6000.0,220.0
1606,1607,-1,-1,-1,0,-1,-1,427.8,0.0,337.2,337.2,41.0,1337.8,0.0,337.2,0.0,41.0,1337.8,0.0
1607,1608,2,0,0,0,0,0,3747.6,3797.2,4022.0,3916.8,3307.8,3893.2,275.2,300.0,118.6,540.2,852.2,188.2
1608,1609,3,2,0,0,2,3,979.8,935.0,1137.0,1298.0,1367.4,1287.0,0.0,219.0,180.0,119.2,0.0,0.0
1609,1610,0,0,-1,-1,-1,-1,34219.6,33235.2,33951.8,2352.0,0.0,980.4,2800.0,1139.0,2352.0,0.0,980.4,1200.0
1610,1611,0,0,2,0,0,0,2623.4,3377.4,3264.6,3350.4,3445.8,3786.2,800.0,0.0,200.0,180.0,400.0,75.8
1611,1612,2,0,0,0,0,0,12057.8,11485.2,5164.0,5158.6,5644.8,5793.6,316.0,300.0,220.0,600.0,240.0,220.0
1612,1613,-1,-1,-1,-1,-1,-1,392.0,2211.0,453.8,1963.6,138.0,1073.8,2211.0,453.8,1963.6,138.0,1073.8,857.0
1613,1614,-1,-1,-1,-1,-1,-1,210.0,651.6,732.8,292.2,469.6,725.2,651.6,747.0,292.2,469.6,725.2,617.8
1614,1615,0,0,0,0,0,0,13576.0,13331.6,11697.2,5834.2,3545.0,3538.6,605.6,639.8,253.4,128.4,130.2,333.0
1615,1616,0,0,0,0,-1,-1,10590.4,19026.8,6315.6,5217.8,3324.8,1021.4,12017.2,400.0,400.0,1000.0,1200.0,1800.0
1616,1617,2,2,2,2,2,2,19138.0,21020.2,21135.2,21301.2,20718.2,21855.2,2200.0,760.0,800.0,0.0,1760.0,0.0
1617,1618,0,0,0,0,0,0,61164.6,60740.2,59276.8,49760.2,48396.6,46185.0,3000.0,2100.0,2000.0,3000.0,1568.8,4666.6
1618,1619,0,0,0,0,0,0,25633.2,20561.6,18896.8,19017.4,16066.2,13362.6,768.8,1000.0,1000.0,1200.0,1200.0,1400.0
1619,1620,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,1621,0,0,0,0,0,0,33527.0,34017.0,34440.8,34609.0,35232.6,35925.0,1294.8,1545.2,1120.2,1220.0,1285.4,1200.0
1621,1622,0,0,0,0,0,0,47234.2,45790.2,44165.2,38331.0,32487.0,26418.6,1700.0,1560.0,1333.0,1134.0,892.2,620.0
1622,1623,0,0,2,0,0,0,2881.2,4130.6,3999.0,3878.2,3824.0,3831.6,1300.0,16.8,1434.2,200.0,200.0,400.0
