ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default
310,46000,1,1,1,32,1,-2,-1,-1,-1,-1,0.0,0.0,561.8,919.0,158.4,680.8,0.0,561.8,921.2,158.4,680.8,0.0,0
409,72000,1,1,1,34,-1,0,0,-1,0,-1,2467.8,2027.6,4782.4,1957.0,33.2,428.4,2000.0,2782.4,1957.0,0.0,428.4,846.0,0
18654,62000,0,1,1,43,-1,2,-1,-1,-1,-1,486.4,52.2,549.0,-125.2,22.0,-30.8,0.0,800.0,0.0,200.0,0.0,0.0,0
13187,6000,1,2,1,42,2,2,0,0,0,0,6029.8,5623.4,5552.2,5610.6,5649.8,4716.0,0.0,400.0,301.4,620.0,620.0,620.0,1
18563,10000,0,2,2,44,0,0,0,2,0,0,9534.8,9094.4,10289.4,9979.0,4063.4,3892.0,352.8,1347.8,5.8,140.0,140.8,141.0,0
18257,40000,0,2,1,38,2,2,2,2,0,0,20454.4,20995.6,21184.8,20532.6,19418.0,19609.0,1000.0,900.0,0.0,700.0,700.0,1800.0,1
8735,36000,1,3,2,39,1,-1,0,-1,0,0,0.0,967.0,444.0,2260.6,1871.8,1808.2,967.0,440.0,2260.6,37.4,36.2,610.0,0
15813,72000,0,1,1,43,0,-1,-1,-1,0,0,6153.8,2706.4,168.0,13622.0,11181.0,8447.8,2790.4,172.8,24807.4,335.8,232.6,225.2,0
916,10000,1,2,2,24,0,0,-1,-1,0,0,19408.6,7967.4,1385.6,3401.2,3472.6,3541.4,400.0,1388.6,3401.2,126.0,126.6,131.4,0
14426,6000,1,5,2,45,2,0,0,0,0,0,5855.6,6097.6,6180.0,6096.0,6224.8,5866.6,400.0,320.0,300.0,220.0,210.6,264.0,1
18170,92000,0,1,2,31,0,0,2,0,0,0,906.6,1804.6,1663.4,2467.6,2548.8,2479.4,1000.4,0.2,1000.4,200.2,0.6,146.6,0
16365,62000,1,1,2,26,0,0,2,2,-1,2,2336.6,1924.8,1804.4,-84.4,1242.8,472.0,600.0,0.0,0.0,1380.0,0.0,260.0,0
7680,12000,0,2,2,24,0,0,2,0,0,0,11496.0,12098.2,11437.4,11523.8,11406.6,11698.6,841.4,200.0,338.0,294.6,470.8,401.8,0
6175,10000,0,2,1,53,-1,-1,-1,-1,-1,-1,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,0
13749,10000,1,3,1,46,0,0,0,0,2,0,2681.2,3035.0,3245.4,3549.2,1499.2,1575.4,400.0,320.0,420.0,386.0,100.0,100.0,0
17337,6000,1,3,2,47,0,0,0,0,0,0,5970.2,6090.2,5623.0,4618.4,4965.8,2080.0,300.0,339.0,400.0,400.0,400.0,0.0,0
11907,20000,1,1,2,22,1,2,0,0,0,0,14800.2,14444.4,14771.8,15085.4,15317.4,15742.2,0.0,680.0,680.0,600.0,700.0,640.0,1
20432,6000,0,2,1,42,2,0,0,0,0,0,5898.4,5865.8,6144.0,5840.8,5643.8,5700.2,297.6,375.8,324.8,180.0,180.0,180.0,0
13507,18000,0,2,1,41,1,2,0,0,0,2,17339.8,16884.6,17234.6,17588.4,18551.2,18229.2,0.0,801.6,820.0,1440.0,0.0,654.2,1
1210,38000,1,3,1,38,0,0,0,0,0,0,17923.8,20619.0,22000.0,23134.8,24262.6,3107.6,3000.0,2000.0,1134.8,2262.6,1107.6,3654.4,0
21492,10000,1,3,1,44,0,0,-1,0,0,0,9718.4,7698.2,180.0,380.0,580.0,600.0,212.6,180.0,200.0,200.0,20.0,0.0,1
2676,46000,0,1,1,39,1,2,2,2,2,0,55351.6,56457.0,53969.8,51190.8,47058.0,40644.6,2400.0,2000.0,1660.0,0.0,1601.2,1254.0,0
22357,50000,0,1,1,34,0,0,0,0,0,0,1207.0,2356.4,1448.2,1455.4,994.4,521.8,226.2,800.0,600.0,19.8,200.0,1200.0,1
17716,20000,1,5,2,34,0,0,0,0,0,-1,18334.8,18269.6,17448.8,4636.2,1544.2,643.8,1000.8,762.2,600.4,800.0,643.8,372.8,0
7260,10000,0,3,1,41,-2,-2,-2,-2,-2,-2,5389.6,3254.4,200.0,0.0,0.0,0.0,1003.4,220.6,0.0,0.0,0.0,0.0,0
1690,28000,1,2,1,35,0,0,0,0,0,0,27538.4,26979.8,27495.4,22173.0,13843.4,9603.6,1040.4,1281.0,963.8,618.2,495.4,20000.4,0
16422,46000,1,2,2,25,0,-1,2,0,0,0,2866.0,44552.2,39526.0,34411.6,34824.6,35610.4,46511.4,0.0,1511.2,1243.8,1344.2,1414.8,0
16098,58000,1,2,1,29,2,0,0,0,0,0,22535.2,22784.8,23365.6,23971.4,24448.6,24977.0,900.0,926.0,971.4,850.2,897.0,898.6,1
2054,48000,1,2,1,47,1,2,2,2,2,2,24885.0,26388.6,26691.4,26949.8,26530.2,28120.0,2167.8,1000.0,960.0,0.0,2000.0,1040.0,1
14912,46000,1,1,2,38,-2,-2,-2,-2,-1,0,516.2,585.8,1393.2,387.0,1333.0,2250.8,585.8,1393.2,387.0,1333.0,1600.0,3188.2,0
7355,36000,1,2,1,35,0,0,0,0,0,0,1738.8,1521.4,1360.2,1351.8,1383.6,1955.4,300.0,400.0,200.0,600.0,800.0,400.0,0
13562,20000,0,2,1,41,1,2,0,0,0,0,19262.0,15793.0,14857.8,14106.8,12290.0,13096.4,0.0,520.0,1291.8,500.0,1000.0,0.0,0
141,40000,1,3,2,47,2,2,2,2,2,2,39887.2,40589.4,38787.2,39237.2,40032.4,37983.0,1642.8,1400.0,1360.0,1426.8,0.0,1367.2,1
2476,6000,1,3,1,41,1,2,0,0,2,0,5943.4,5713.8,5833.6,6113.2,5845.8,5252.0,0.0,400.0,440.0,0.0,220.0,220.0,0
19459,52000,1,1,1,32,-2,-2,-2,-2,-2,-2,201.8,480.6,376.0,0.0,200.0,0.0,480.6,376.0,0.0,200.0,0.0,37.8,0
6323,48000,0,3,1,43,0,0,0,0,0,0,38290.6,38709.6,38057.6,37354.0,36091.6,35744.4,1700.0,1660.0,1400.0,1400.0,1400.0,1300.0,0
5849,26000,1,4,2,47,2,-1,-1,0,-1,-1,295.6,300.2,519.6,259.8,259.8,259.8,300.2,519.6,0.0,259.8,259.8,259.8,0
5866,50000,0,1,2,36,0,0,0,0,0,0,28640.0,29278.2,18342.8,17679.4,18062.4,18491.2,1400.0,700.0,620.0,640.0,700.0,700.0,0
10319,28000,0,2,1,29,-1,-1,-1,0,0,-2,660.0,260.0,614.8,118.8,0.0,0.0,260.0,733.6,0.0,0.0,0.0,0.0,1
20999,80000,1,1,1,31,-1,-1,-1,-1,-1,-1,65.0,1116.2,566.6,232.4,65.0,65.0,1116.2,566.6,232.4,65.0,65.0,65.0,0
20909,56000,1,2,2,29,-2,-2,-2,-2,-2,-2,38120.2,997.4,130.2,625.2,741.4,2245.0,997.4,130.2,625.2,741.4,2245.0,2096.4,0
12470,10000,0,1,2,32,2,2,2,2,2,2,6111.8,6350.6,6569.4,6661.6,6751.0,6913.0,400.0,380.0,260.0,260.0,300.0,300.0,1
12218,20000,1,3,1,41,1,2,2,2,0,0,20450.0,19510.2,20376.4,19662.2,19509.2,20256.2,0.0,1780.0,0.0,700.0,1514.0,0.0,1
9576,36000,1,1,2,27,2,2,0,0,2,2,30639.6,30225.6,30557.0,33731.4,33174.4,34733.4,362.6,1133.4,3696.6,0.0,2200.0,368.4,1
3010,72000,0,1,2,29,-2,-2,-2,-2,-2,-2,641.2,469.4,754.0,693.2,326.0,586.2,471.6,757.6,696.6,327.6,589.2,3390.0,0
14183,42000,1,1,1,29,-1,-1,-1,-1,-1,-1,148.4,148.4,148.4,148.4,148.4,63.2,148.4,148.4,148.4,148.4,63.2,149.2,0
16578,48000,1,2,1,29,0,0,0,0,0,0,37486.2,37393.6,37593.4,37546.2,37720.6,37050.4,1640.0,1600.0,1600.0,1405.0,1300.0,1400.0,0
3698,34000,1,1,2,30,-1,-1,-1,0,0,0,1680.8,3367.0,440.0,1502.0,2502.0,3944.0,3367.0,440.0,1102.0,1000.0,1620.0,0.0,0
15157,22000,1,3,1,53,0,0,0,0,0,0,21087.0,21519.8,21711.0,21338.4,20794.2,20828.0,1080.0,840.0,1040.0,760.0,780.0,740.0,0
15089,10000,1,2,1,42,0,0,0,0,0,0,9924.8,9871.4,9873.2,9844.2,9769.6,9509.0,420.0,430.0,440.0,400.0,400.0,600.0,0
13624,38000,0,2,2,36,0,0,0,0,0,0,30891.2,28481.8,23858.0,19953.4,20352.2,21030.0,1235.2,1000.0,763.0,722.8,1000.0,1000.0,1
21980,10000,0,3,2,25,0,0,0,0,0,0,10036.8,10132.8,10126.6,9744.8,3841.6,3983.4,400.0,385.0,1001.2,400.0,203.2,145.0,0
21403,16000,1,1,1,32,1,-2,-1,-1,-1,-1,0.0,0.0,380.0,1482.2,380.0,0.0,0.0,380.0,1482.2,380.0,0.0,0.0,0
10428,58000,0,2,1,50,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19839,72000,1,2,1,49,-1,-1,-1,-1,-1,-1,160.2,181.6,216.2,307.6,0.0,160.8,182.6,216.2,307.6,0.0,160.8,40.0,0
3762,58000,1,1,2,24,1,-2,-2,-1,0,-1,0.0,0.0,0.0,540.0,270.0,270.0,0.0,0.0,540.0,0.0,270.0,1666.8,0
12566,16000,0,1,1,36,1,2,3,2,-1,-1,1683.0,2061.0,1995.8,252.2,252.2,252.2,436.2,0.0,0.0,252.2,252.2,252.2,1
14123,68000,1,1,1,29,-1,0,0,0,0,0,2361.2,2707.0,3756.8,5213.8,4001.4,3171.4,2000.0,1200.0,4600.0,80.0,1171.4,1300.0,0
8895,78000,1,2,1,30,0,0,0,0,0,0,19796.8,20431.6,19289.2,17582.4,17998.2,18294.0,1140.0,800.0,640.0,700.0,620.0,600.0,0
17960,4000,0,2,2,22,0,0,-1,0,0,0,4162.6,3933.2,4015.2,3975.0,3931.8,3862.0,200.0,4140.0,400.0,160.0,93.0,200.0,0
20152,32000,0,2,1,43,0,0,0,0,0,0,13910.8,14478.0,15104.2,15797.4,16178.2,12422.6,800.0,1000.0,2000.0,800.0,600.0,1200.0,0
10455,40000,0,1,2,32,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,0
16321,42000,1,2,2,24,-1,-1,-1,-1,-1,-2,215.4,1576.4,163.2,60.0,0.0,0.0,1592.0,163.2,60.0,0.0,0.0,0.0,1
8655,30000,1,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20121,10000,0,3,2,29,0,0,0,0,0,0,9360.6,9559.2,9804.8,10038.4,9903.0,9607.6,354.4,400.0,420.0,1080.0,1634.8,337.4,0
9579,68000,1,1,2,30,-2,-2,-2,-2,-2,-2,4880.0,5558.2,1219.4,454.4,867.2,516.2,5560.0,1219.4,454.4,867.2,516.2,373.0,0
17029,16000,1,2,2,34,0,0,0,-1,-1,-1,1487.4,1781.2,1543.6,277.6,0.0,1390.2,800.0,200.0,277.6,0.0,1390.2,396.0,0
17867,12000,1,3,1,50,2,0,0,0,0,0,12269.8,12320.0,12390.4,12132.2,5819.0,3527.2,580.0,660.0,400.0,180.0,177.8,4300.0,1
365,38000,0,2,1,31,0,0,0,0,0,0,35510.8,36126.6,34582.8,26027.8,23098.8,23493.0,1520.0,1260.6,827.4,700.4,805.4,703.4,0
6898,34000,1,2,1,35,-1,-1,0,-1,-1,-1,2063.2,559.6,908.6,645.8,412.4,0.0,559.6,804.4,645.8,412.4,0.0,0.0,1
11131,72000,0,2,1,34,0,0,2,0,0,-1,1257.4,716.0,444.8,241.2,-2.2,443.2,501.0,1.0,2.4,0.0,445.4,0.0,0
10513,16000,0,3,1,38,-1,-1,2,2,-2,-1,39.4,469.6,252.0,0.0,0.0,3328.0,913.6,70.4,0.0,0.0,3328.0,0.0,0
19139,30000,1,3,2,33,0,0,0,0,0,0,1903.2,1999.6,1667.2,1292.4,1174.4,248.4,220.0,214.8,200.0,200.0,200.0,0.0,0
16336,10000,1,2,2,25,0,0,0,0,-2,-2,3746.8,3868.0,2000.0,0.0,0.0,0.0,268.0,200.0,0.0,0.0,0.0,0.0,0
22127,60000,0,1,1,43,-1,-1,-1,2,0,0,384.0,82.0,1003.0,466.8,666.8,670.0,82.4,1091.8,0.0,200.0,3.2,483.6,0
13094,72000,1,2,1,35,0,0,0,0,0,-2,25509.6,12325.8,11838.8,11888.8,-441.2,-441.2,429.0,744.2,567.8,260.6,0.0,0.0,0
5707,24000,1,2,2,33,1,-1,2,-1,3,2,0.0,194.8,38.8,351.6,290.0,104.0,194.8,0.0,390.8,0.0,0.0,190.0,1
9800,16000,1,2,2,30,0,0,0,0,0,0,15838.8,16115.0,15356.4,9728.6,9852.6,9973.8,615.4,458.2,344.6,355.0,360.4,352.6,0
12387,12000,0,2,2,24,1,2,3,2,0,0,11646.2,12334.2,11951.0,11638.8,7729.8,7072.2,1000.0,0.0,39.6,300.0,260.0,400.0,1
11600,32000,0,3,2,30,0,0,0,0,-2,-2,55048.2,56180.6,54483.8,0.0,0.0,0.0,1673.0,1873.6,0.0,0.0,0.0,0.0,0
14903,90000,1,1,2,34,-2,-2,-2,-2,-2,-2,298.8,107.6,643.6,0.0,85.8,33.6,107.6,643.6,0.0,85.8,33.6,33.6,0
3165,68000,1,1,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18954,16000,1,2,2,25,0,0,0,0,0,0,16023.0,15485.4,15531.4,14021.0,7950.2,2953.0,15000.8,619.2,377.4,216.2,408.8,0.0,0
15838,44000,0,1,2,36,-1,2,-1,-1,-1,-1,158.4,79.2,79.2,79.2,79.2,109.2,0.0,79.2,79.2,79.2,109.2,79.2,0
18575,10000,0,2,1,44,2,2,0,0,3,2,25502.0,24793.8,25653.4,27982.4,27320.8,26941.0,0.0,1260.0,3060.0,0.0,0.0,1900.0,1
9093,24000,1,2,2,43,2,2,0,0,0,0,24922.6,24242.2,24184.0,9590.2,8312.6,7355.8,0.0,701.4,400.0,500.0,400.0,300.0,1
115,70000,0,1,2,41,1,-1,-1,-1,-1,-2,41.6,581.2,200.0,126.0,0.0,0.0,581.2,200.0,126.0,0.0,0.0,0.0,0
301,48000,0,1,2,29,0,0,0,0,0,-1,31272.4,26456.0,19834.8,13074.4,5759.4,36984.4,1046.6,657.8,414.4,603.6,36984.4,1220.0,0
16760,48000,1,1,2,28,1,2,2,2,0,-1,3573.6,37.6,457.6,420.0,81.0,333.0,0.0,420.0,81.0,0.0,333.0,0.0,0
1031,14000,0,1,2,28,0,0,0,0,0,0,13571.4,13942.2,12989.4,5204.4,5715.0,4292.0,600.0,300.0,2791.8,600.0,300.0,800.0,0
18749,42000,0,3,2,48,0,0,0,0,-1,-1,40164.4,41378.6,18869.4,-68.4,131.6,351.6,2295.4,731.6,0.0,200.0,360.0,2803.0,0
11343,36000,0,2,1,53,-1,-1,-1,-1,-1,-1,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,63.2,93.2,1
13889,6000,1,2,2,25,-2,-2,-1,0,0,0,0.0,246.4,5457.4,5574.8,5686.0,5818.6,246.4,6296.8,288.8,200.0,220.0,298.2,0
9086,100000,0,1,2,38,-1,-1,-1,-1,-1,-1,621.8,6845.6,1596.2,139.0,226.0,8205.2,6848.2,1598.6,139.0,226.0,8205.2,5176.0,0
3206,40000,0,1,1,49,-1,-1,-1,-1,0,-1,83.2,83.2,0.0,166.4,83.2,83.2,83.2,0.0,249.6,0.0,83.2,83.2,1
16506,16000,1,1,2,24,0,0,0,-1,-1,0,8475.4,6496.4,4156.4,2326.4,12997.8,12478.4,401.6,200.0,2326.4,12997.8,294.0,1005.4,0
15442,22000,0,1,2,29,0,0,0,0,0,0,20843.2,20868.6,28524.4,14740.4,15102.6,15422.2,1463.2,600.0,1200.0,600.0,587.0,602.2,0
21537,156000,1,2,2,41,-2,-2,-2,-2,-2,-2,20391.4,12343.0,7737.2,4296.4,14525.6,36558.4,12563.8,7911.6,4440.8,16419.4,36864.4,5139.0,0
18914,10000,1,2,2,24,0,0,0,0,0,0,10631.8,10093.0,10148.8,8246.4,2891.8,3445.0,400.0,419.4,444.8,200.0,600.0,126.6,0
16488,40000,1,1,2,28,0,0,0,0,2,2,11766.6,12398.2,1471.4,1894.2,1707.6,1537.0,820.0,600.0,600.0,0.0,200.0,0.0,0
9632,30000,0,2,2,29,-1,-1,-1,0,0,0,10324.0,1814.0,23428.0,17904.8,7354.4,3231.4,1814.0,23429.2,358.6,191.8,68.6,5752.6,0
256,48000,1,2,2,30,-2,-2,-2,-2,-2,-2,18.4,18.4,18.4,0.0,18.4,0.0,18.4,18.4,0.0,18.4,0.0,376.6,0
11116,6000,0,3,2,34,2,2,2,0,0,0,4873.4,5736.4,5584.4,5726.4,5815.0,6178.2,944.6,0.0,234.6,211.2,460.0,0.0,1
15478,20000,0,3,2,30,0,0,0,0,0,0,18443.6,15613.2,15448.0,17583.8,15077.2,13882.0,687.0,921.6,5028.0,513.2,475.0,924.2,0
20053,16000,0,2,2,27,1,2,2,2,2,2,10715.2,10425.6,11331.4,11468.0,11164.6,11652.0,0.0,1200.0,440.0,0.0,700.0,700.0,1
15364,58000,0,1,2,28,0,0,0,0,0,0,3671.8,3797.0,3548.4,3506.0,1627.0,1511.8,300.0,300.0,204.2,37.0,77.4,400.0,0
2927,10000,1,2,2,27,1,2,2,2,2,2,1790.2,1772.4,2012.2,1950.2,2317.0,2250.0,40.0,300.0,0.0,400.0,0.0,320.0,1
7325,80000,1,1,1,32,-2,-2,-2,-2,-2,-2,1443.4,-101.4,-0.6,1613.4,230.8,412.2,0.0,200.0,1614.0,230.8,412.2,0.0,0
465,40000,1,2,1,39,0,0,0,0,0,0,16166.6,15820.0,14152.8,14325.8,14161.0,14143.6,663.0,617.6,514.4,511.8,505.2,524.0,0
10333,10000,1,3,1,26,1,2,0,0,0,0,9684.2,8555.8,6998.4,5183.2,5441.4,5238.4,0.0,284.8,300.0,335.4,300.0,300.0,1
15383,32000,0,2,2,26,-2,-2,-2,-2,-2,-2,744.0,79.2,79.2,79.2,79.2,270.6,79.2,79.2,79.2,79.2,270.6,484.6,0
20492,20000,0,1,1,31,0,0,0,0,0,0,6101.0,6301.8,6519.4,6704.0,5786.0,6095.6,301.8,319.4,304.0,300.0,400.0,5343.0,1
6658,10000,1,2,1,37,0,0,0,0,0,0,5046.8,4703.6,4349.2,3616.4,3692.2,3766.0,276.8,260.0,140.0,134.0,135.2,140.0,0
2548,42000,1,1,2,43,1,-1,0,0,0,0,-661.8,35590.4,33425.0,27956.8,28532.4,29145.0,36842.4,1096.4,698.6,718.0,763.0,775.2,0
14169,52000,1,2,2,28,-1,0,0,0,0,0,15168.2,13898.0,13421.4,5616.2,2553.4,840.0,601.6,401.0,607.2,1000.0,440.0,200.0,0
3211,40000,1,1,2,25,0,0,0,0,0,-1,339.6,550.2,733.0,933.0,1333.0,30.0,217.2,200.0,200.0,400.0,30.0,155.2,0
16320,10000,1,2,2,24,0,0,0,0,0,0,9678.6,9881.0,10186.8,1545.6,1678.0,9735.8,362.8,468.6,227.4,159.8,8386.6,388.6,1
10760,6000,0,3,2,28,1,2,2,2,0,0,5110.8,5606.2,5669.0,5518.2,5643.6,5976.0,640.8,213.6,0.0,213.6,427.2,120.0,1
4071,10000,1,3,1,50,0,0,2,0,0,0,7083.0,7788.0,7263.8,4507.6,4602.6,4693.0,1392.0,0.0,200.0,200.0,200.0,200.0,0
729,26000,1,2,1,33,0,0,0,0,0,0,26692.2,26678.6,26442.2,20361.4,20216.6,20319.4,1402.0,1331.4,779.8,790.4,780.0,800.0,0
20023,4000,0,2,2,24,0,0,0,0,0,0,818.2,1063.2,1293.4,1500.0,1499.4,1634.0,260.0,280.0,260.0,54.0,159.0,0.0,0
13784,28000,1,1,2,23,0,0,0,0,0,0,7041.2,5240.0,5554.2,5852.2,4024.2,4852.6,400.0,400.0,405.0,260.0,900.0,700.0,0
2709,100000,1,2,1,41,-1,-1,-1,-1,-1,-1,4886.6,37441.2,2178.8,5832.2,5647.6,6654.4,37441.2,2181.8,5832.2,5647.6,6654.4,35071.4,0
7385,26000,1,3,1,43,0,0,0,0,0,2,14804.0,14305.4,13274.0,8776.4,8212.6,5843.0,1000.0,600.0,500.0,820.0,0.0,1000.0,0
8496,14000,1,2,1,40,0,0,0,0,0,0,8609.0,8817.6,9020.4,9172.2,9590.2,9850.4,407.2,410.0,361.8,600.0,450.2,325.4,0
8422,62000,0,2,1,34,-1,0,0,-1,-1,-1,12781.6,12844.8,919.0,127.2,14591.0,-3.6,373.4,204.6,128.2,14663.8,0.0,30.0,0
20196,28000,0,2,1,37,0,0,0,0,0,0,12874.4,12987.4,11826.6,10638.6,9470.4,8325.4,460.0,440.0,400.0,400.0,400.0,300.0,0
16064,28000,1,2,1,26,0,0,0,0,0,0,25744.0,25999.2,26400.8,25455.0,9744.8,9775.0,1290.0,1400.0,1000.0,400.0,400.0,400.0,0
3179,50000,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5194,10000,1,2,3,49,0,0,0,0,0,2,9136.2,2931.4,1935.4,1765.2,2035.4,1973.0,241.8,260.0,70.0,300.0,0.0,60.0,0
10308,52000,0,1,2,29,2,2,2,2,2,2,499.4,499.4,499.4,499.4,499.4,499.4,0.0,0.0,0.0,0.0,0.0,0.0,1
15641,16000,0,2,2,28,0,0,0,0,-2,-2,2135.4,1895.6,920.6,0.0,0.0,0.0,403.4,206.6,0.0,0.0,0.0,364.0,0
17608,96000,1,1,2,32,-2,-2,-2,-2,-2,-2,2374.4,7786.6,4695.8,10435.4,10801.0,10770.6,8000.0,4695.8,10441.8,10801.0,10900.0,8464.2,0
900,72000,0,1,1,36,-2,-1,-1,-1,-2,-2,0.0,78.8,2228.4,0.0,0.0,0.0,78.8,2250.6,0.0,0.0,0.0,0.0,0
8010,40000,1,5,2,32,0,0,0,0,0,0,12811.8,13222.6,3084.2,3145.6,3211.4,3279.6,674.4,249.2,110.6,114.4,119.4,400.0,0
8972,100000,0,1,1,42,-1,-1,-1,-1,-1,-1,5873.0,18824.0,7302.2,3664.6,1573.0,1592.0,18827.0,7315.0,3664.6,2689.0,1803.2,1415.4,0
15571,48000,0,1,1,35,-1,-1,-1,-1,-1,0,3615.8,1263.0,7409.2,0.0,378.8,378.8,1263.0,7409.2,0.0,378.8,0.0,0.0,0
10876,48000,1,2,1,29,0,0,2,2,2,0,39625.6,42283.4,41277.2,43822.2,42274.6,42243.0,3300.0,0.0,3201.4,1.4,1645.8,1524.2,1
10738,48000,1,2,1,44,0,0,0,0,0,0,4293.6,3100.6,3562.4,2865.6,2222.0,1513.4,600.0,600.0,576.0,61.2,400.0,400.0,0
5208,100000,0,2,2,33,0,0,0,0,0,0,662.2,850.8,446.8,1080.8,475.0,2015.6,803.8,403.8,1005.0,402.2,2009.2,603.4,0
13085,52000,1,2,1,39,2,2,0,0,2,0,47720.2,45688.6,46791.6,50523.0,37288.6,38069.0,0.0,2139.6,4959.8,0.0,1407.0,1415.6,1
1686,56000,0,2,1,36,1,2,2,2,0,0,33741.6,34505.6,34865.6,34005.6,34856.2,37069.6,1600.0,1220.0,0.0,1400.0,2800.0,1400.0,1
13782,12000,1,1,2,23,2,2,2,2,2,2,5319.2,5866.4,5715.4,6161.0,6320.2,6469.8,700.0,0.0,541.8,320.0,280.0,260.0,1
15619,44000,0,2,2,30,0,0,0,0,0,0,45322.6,43560.0,37803.2,27557.6,21342.6,19317.6,1533.4,1452.2,1034.0,810.8,900.0,245.0,0
12475,44000,0,2,2,30,0,0,0,2,-1,-1,1245.8,703.2,1482.6,739.4,740.6,700.0,200.0,1479.4,0.0,740.6,700.0,739.4,0
9536,36000,1,1,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,206.2,0.0,0.0,0.0,0.0,206.2,0.0,0
6255,32000,0,2,1,50,-1,-1,-1,-1,-1,-1,53.8,0.0,139.4,139.4,179.0,268.2,0.0,139.4,139.4,179.0,268.2,80.4,0
1597,10000,1,3,2,52,0,0,0,0,0,0,6956.2,6891.6,6662.2,3606.6,3748.0,3881.6,345.0,360.0,600.0,200.0,200.0,131.4,1
11891,12000,1,2,2,27,3,2,2,2,4,3,11334.0,11450.4,11152.8,12904.4,12589.0,12340.0,420.0,0.0,1940.0,0.0,0.0,0.0,1
2302,32000,1,2,1,23,0,0,0,0,0,0,19362.8,13974.0,13796.8,11111.8,8941.0,5644.6,2001.6,4002.8,378.8,1285.0,440.8,12505.8,0
15734,6000,0,2,2,44,2,0,0,0,0,0,3553.2,3754.2,3993.0,4173.0,4693.0,4893.0,261.2,300.0,280.0,600.0,200.0,0.0,1
11601,58000,0,2,1,38,0,0,0,0,0,0,23325.0,23760.2,19874.0,16967.2,16433.6,16059.8,1000.0,706.0,603.8,563.6,600.0,639.8,0
16652,28000,1,1,2,31,0,0,0,0,0,0,777.2,981.2,1046.6,1241.2,1428.0,1632.2,220.0,300.0,220.0,200.0,220.0,200.0,0
4547,30000,1,2,1,36,2,2,2,2,2,2,27544.6,28209.6,28495.0,28793.2,29347.2,29939.4,1400.0,1040.0,1060.0,1040.0,1100.0,1040.0,0
750,24000,0,2,2,25,2,2,0,0,0,0,22669.6,22023.8,22340.0,16771.6,17286.8,17760.4,0.0,1000.0,631.6,786.8,760.4,400.0,0
13657,72000,0,3,2,34,0,0,0,0,0,0,60976.6,60257.2,51624.4,51061.8,46789.2,47183.2,3000.0,1844.2,1845.0,1622.4,1673.8,1800.0,0
20509,36000,0,2,1,33,0,0,0,0,0,0,13045.2,14206.2,14973.2,15706.8,16449.2,16802.8,2000.0,1000.0,1000.0,1000.0,757.4,878.2,0
9514,34000,1,1,2,30,0,0,0,0,0,0,6110.4,5868.4,6108.8,6095.4,521.8,271.8,500.0,500.0,156.0,220.0,80.0,183.6,0
20533,70000,0,2,2,40,0,0,0,0,-1,-1,5638.8,5866.8,6180.0,0.0,44.6,44.6,300.0,400.0,0.0,44.6,44.6,44.6,0
11255,12000,1,2,2,34,1,2,0,0,0,0,12936.8,12607.2,12006.2,5545.0,5656.4,6053.6,0.0,491.8,286.6,198.0,483.8,0.0,0
5267,42000,1,2,2,43,0,0,0,0,0,0,36192.4,36374.0,31995.0,27669.8,22474.2,22395.8,1320.2,1017.0,817.4,844.0,5540.8,14600.0,0
7833,64000,0,1,1,40,-1,-1,-1,-1,0,-1,2170.6,6793.6,17204.8,46403.4,3124.4,1492.6,6830.2,17293.2,46448.4,639.8,1500.0,6.0,0
1931,24000,1,1,2,29,-1,-1,-1,-2,-1,-1,234.2,128.8,-31.0,-31.0,149.0,108.4,200.0,0.0,0.0,506.0,108.4,184.4,0
6574,14000,1,2,2,22,0,0,0,0,0,0,4963.4,5484.8,5681.2,5802.6,5925.0,6080.8,603.6,300.0,200.0,200.2,238.2,200.0,0
10857,46000,1,2,1,35,-2,-2,-2,-2,-2,-2,426.4,304.0,708.6,670.2,-0.8,653.4,306.2,710.6,670.2,0.8,654.2,929.8,0
