ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,result1,xgbresult,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1
3343,2,1,1,2,20,1,0,0.0001,0.0001,0.0001,0.1,0,0,0,0,0,95.2,0,0,0,0,95.2,57.6,1,0,0,0,1,1,1,1,1,1,0
16443,1,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,10081.2,9019.8,9200.4,8940.2,8541.2,8702.6,360,360,340,300,320,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
22012,0,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,1781.4,1319.8,1547.2,1698.4,1627.6,998,300,280,200,201.8,200,319.6,0,0,0,5,0.5,0.2,0.2,0.2,0.5,1,0
6594,1,0,1,1,35,0,0.5,0.5,0.5,0.5,0.1,9407.2,9575.2,5750.8,5827.4,0.0001,5915.6,340.8,240,116.6,142.2,6057.8,197.8,0,0,0,3,0.2,0.2,0.2,0,1,0.2,0
5516,2,0,1,2,25,0.0001,0,0.5,0,0,0.1,651.4,363.2,363.2,361.2,152.8,673.6,363.2,363.2,361.2,154.8,673.6,205.4,0,0,0,0,1,1,1,1,1,0.7,0
7563,0,1,2,2,20,2,2,2,0.5,0.5,2,3934.8,4210,4082.8,4401.6,4696,4755.4,400,0,386.8,364.8,166,0,0,1,1,5,0.2,0,0.2,0.2,0.2,0,0
7747,1,1,1,2,30,0,0.5,0.5,2,2,2,6170.4,6391.4,7410.2,7260.6,8560,7676.2,381.2,1200,0,1600,0,1000,0,0,0,5,0.2,0.2,0,0.2,0,1,1
18702,3,0,1,1,35,0,0.5,0.5,0,0.5,0.5,3644.2,1194.6,1302.2,9974.6,8931.6,8140.6,601,605.4,9987,1004.2,400.8,1001.6,0,0,0,4,0.7,0.5,1,0.2,0.2,0.5,1
8465,1,0,3,2,25,2,2,2,0.5,0.5,0.5,4515.6,4744,4609.2,4662.8,4760.2,4870.8,360,0,190,172.4,189.4,162.8,0,1,1,5,0.2,0,0.2,0.2,0.2,1,0
15088,2,1,2,1,40,0,0.5,0.5,0.5,0.5,2,26133.6,24220,24682.8,22836,24466.4,24054,1180,1160,1200,2320,0,1880,1,0,0,5,0.2,0.2,0.2,0.2,0,1,3
15750,1,0,3,1,35,0.0001,0,0.5,0,0,0.1,252.2,504.4,34,252.2,78,78,504.4,34,252.2,78,78,78,0,0,0,0,1,1,1,1,1,0.5,0
9702,2,1,1,1,30,2,0.5,0.5,0.5,0.5,0.5,39088.2,38560.6,60999.4,37700.8,37905.4,38570.2,1719.4,1716.6,1376,1447,1367.8,1320,1,1,1,5,0.2,0.2,0.2,0.2,0.2,1,2
17085,4,1,1,1,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,1007.4,2998.8,620.2,3464.2,0.0001,888.6,3013.8,623.2,3482.8,0,893,1886.8,0,0,0,0,1,1,1,0,1,1,3
20878,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,13045.8,13269.6,13458.4,13418.2,9860.6,9870,600,620,480,400,400,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
11882,2,1,2,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,463.2,463.2,567.2,463.2,289.2,26248.4,463.2,567.2,463.2,289.2,26248.4,1000,0,0,0,0,1,1,1,1,1,0.2,1
16445,1,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,9571.6,8101.2,8022,8214,8146.2,8088,389.8,337,555.4,284.6,292.4,292.6,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
16013,3,0,1,1,50,0.0001,0,0.0001,0,0,0.0001,1842.2,1782.6,651,1810.4,2723,2948.6,1802.4,657.2,1819.4,2736.6,2954.8,2902.4,0,0,0,0,1,1,1,1,1,1,4
17702,2,1,2,1,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,1073.2,0.0001,1382.2,122.2,526.2,916.6,0,1389,122.8,526.8,921.2,1248.4,0,0,0,0,0,1,1,1,1,1,2
19907,0,1,2,1,50,0.0001,0,0.0001,0.0001,0.0001,0.0001,344.8,244.4,990.4,1338.6,4552.2,2008.8,244.4,994.4,1525.8,4563.4,2011.2,59.6,1,0,0,0,1,1,1,1,1,0.2,0
4183,2,0,2,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,725.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
16491,2,1,1,2,25,1,0,0.5,0,0,0.0001,0,1278,338,0,0,0,1278,338,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
4064,3,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,59728.8,59401,60651.4,60581,60830.2,59991.8,2600,2600,2200,2220,2200,3200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,5
1212,3,0,1,1,30,1,0,0.0001,0.0001,0.0001,0.0001,58.2,518.8,538.2,58.2,58.2,58.2,518.8,538.2,58.2,58.2,58.2,624.8,1,0,0,0,1,1,1,1,1,1,1
18265,4,0,1,1,40,0,0.5,0.5,0.5,0.5,0.5,50098,49777.2,40866.6,40365,39871,39407.2,1901.2,1600,1500,1500,1500,1420,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,2
5347,2,1,2,1,30,0,0.5,0.5,0.5,0.5,0.1,1754,2194.4,4522,2032.2,1186.6,832.8,1200,3008.4,1000,0,832.8,163.2,1,0,0,4,0.7,0.7,0.5,0,1,0.2,0
17368,0,1,3,2,35,2,0.5,0.5,2,0.5,0.5,4904.8,5109.2,5764,5707.6,5641.6,5865.2,285.2,740,143.6,300,300,600,1,1,1,5,0.2,0.2,0.2,0.2,0.2,1,1
3367,1,0,1,2,30,0,0.5,0.5,2,0.5,0.5,10178,11879,14645,11399.8,12210,13417.2,1879,3000,0,1000,1417.2,1301,0,0,0,5,0.2,0.5,0,0.2,0.2,1,2
14787,5,1,2,1,30,0.0001,0.5,0.5,0,0,0.1,5291,2445.8,197.8,401.6,0.0001,2367,1412,200.6,403.6,11.8,2378.8,0.4,0,0,0,1,0.7,1,1,0,1,0.01,0
4866,1,1,2,1,25,0,0.5,0.5,0.5,0.5,0.1,6663.8,6413.2,6375,3737.2,0,0,340,344,200.4,0,0,0,1,0,0,3,0.2,0.2,0.2,1,1,0,0
14848,3,1,2,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,490.8,43592,0,0,0,490.8,43600,0,0,35999.8,0,0,0,0,1,1,1,1,1,1,51
4764,3,1,1,2,25,2,0.5,0.5,0.5,0.5,0.5,18822.8,19337.8,20204.6,18747.6,19243.6,20509.4,1000,1200,1000,800,1600,1000,1,1,1,5,0.2,0.2,0.2,0.2,0.2,1,1
20138,0,0,2,2,25,2,0.5,0.5,0.5,2,2,1215.6,1403,1607.2,1919.4,1858.8,2048.4,240,228,340,0,220,0,1,1,1,5,0.2,0.2,0.2,0,0.2,0,0
5058,1,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,9393,8542.6,6762.4,4096.6,3881.8,3863.6,330,263.4,139.6,138.6,200,109,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
10046,2,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,14312.2,14816.8,14954,15165.2,15548.2,15919.4,800,602,520,600,600,600,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
9578,1,1,2,2,20,0,0,0.5,0.5,0.5,0.5,1846.4,13641.8,13217.4,10143.2,9772.4,9970,13641.8,416.2,400,400,365.6,303.6,0,0,0,4,1,0.2,0.2,0.2,0.2,0.2,0
526,4,1,2,2,35,0.0001,0,0.0001,0.0001,0,0.1,0,1647,0,0,304.8,0,1647,0,0,304.8,0,77,0,0,0,0,1,1,1,1,1,0.2,0
21280,1,1,1,1,40,2,2,2,2,2,2,6357.2,6925.8,6837.8,7261.8,7383.2,7238.4,736,80,600,300,0,620,1,1,1,5,0.2,0.2,0.2,0.2,0,1,1
13635,1,0,2,2,35,0.0001,0,0.5,0,2,2,100,0,0,194.8,194.8,324.8,0,0,194.8,0,130,0,0,0,0,2,1,1,1,0,0.5,0,0
10153,2,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,2850.8,3980.4,3564.4,3004.4,2610.2,2158,2000,400,200,400,358,200,0,0,0,5,0.7,0.2,0.2,0.2,0.2,0.5,0
19112,2,1,5,2,25,0,0.5,0.5,0.5,0.5,0.5,8786.6,9039.4,9293.6,9478.8,9720.8,9933.8,400,400,400,400,400,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
2285,2,0,1,1,35,0.0001,0,0.5,0,0,0.1,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,0,0,0,0,1,1,1,1,1,1,0
745,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,11475.2,11729.8,11974.6,12215.4,12478.8,12731,440,440,440,460,460,520,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
19482,3,1,2,2,30,0,0.5,0.5,0.5,0.5,0.5,59578,43299,44347.4,44954.8,36508.8,18402.8,1560,1741,1700,1364,540,640,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,1
8725,2,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,15685.8,16398.2,16337.6,20168.2,4705.6,6515.8,1000,600,4000,1000,2000,2000,0,0,0,5,0.2,0.2,0.2,0.5,0.5,1,3
3880,4,1,2,1,35,1,0,0.5,0.5,0,0.1,0.0001,0.0001,1102.4,820.4,351.2,880,129.8,2000,0,351.2,880,0,0,0,0,1,0,1,0,1,1,0,0
2360,0,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,4444.2,4649.6,4852,4948.6,5052.2,5152.6,278.2,280.6,177.2,183.4,184.4,191,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
19324,4,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,54422.4,54488.8,51394.8,48245.2,48334.6,46631.4,2026,2529.8,1783.2,1545,1780,1391.2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,2
21270,2,1,3,2,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,79.2,79.2,1069,79.2,79.2,1279.2,79.2,1069,79.2,79.2,1279.2,79.2,0,0,0,0,1,1,1,1,1,0.2,0
1651,1,1,1,2,25,2,0,0.5,0,0,0.1,214,918.6,941,342,0,1219.2,918.6,941,342,0,1219.2,0,1,0,0,0,1,1,1,1,1,0,0
19691,2,1,2,2,25,0.0001,0,0.5,0,0,0.1,0,875,245,80.2,492,160.8,875,245,80.2,492,160.8,141.6,0,0,0,0,1,1,1,1,1,0.5,0
9980,3,0,1,1,35,0.0001,0,0.5,0.5,0,0.1,79.2,79.2,158.4,79.2,79.2,79.2,79.2,158.4,0,79.2,79.2,79.2,1,0,0,1,1,1,0,1,1,1,0
7655,4,1,1,1,40,0,0.5,0.5,0.5,0.5,0.1,20412,17248.4,12602.4,9434.4,3896.4,25175,2013.8,1126.2,4007.2,1000,25000,600,0,0,0,5,0.2,0.2,0.5,0.5,1,0.2,1
3558,5,0,3,1,50,0,0.5,0.5,0.5,0.5,0.5,20699.4,21062,21402.6,21207.8,21637.6,21938.2,1060,1060,800,1000,800,1040,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
7560,2,1,1,1,35,0.0001,0,0.5,0.5,0.5,0.5,732,3398.2,3840,3771.2,2860.2,182.6,3460.4,4178.2,1475.4,400,0,25437.6,1,0,0,3,1,1,0.5,0.2,0,1,36
13125,2,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,754.6,1535.4,2940.8,1600,2057,3257,800,1448,400,457,1200,300,0,0,0,5,0.7,0.5,0.5,0.5,0.5,0.5,0
14710,5,1,1,1,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,1377.4,585.2,509.2,1099,36,0.0001,588,513.8,1272,0.6,0,602.4,0,0,0,1,1,1,1,0.2,0,1,1
5839,0,0,2,2,40,0.0001,0,0.5,0.5,0.5,0.1,156,0,234,156,0,0,0,234,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
16735,3,1,2,2,25,0,0.5,0.5,0.5,2,0.5,50397.2,46354.6,45059,47308,33703.8,34534.8,2200,2200,3400,0,1400,2400,0,0,0,5,0.2,0.2,0.2,0,0.2,1,3
13805,2,1,1,2,20,0,0.5,0.5,0.5,0.5,0.5,6995,7190,3732.2,2431.4,2620.8,2662.8,400,248.2,231.4,220.8,162.8,143,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
8885,2,1,2,2,25,0.0001,0,0.5,0,0,0.1,38,0.0001,305.4,380.2,0,541.2,0,610.8,437.8,0,541.2,0,0,0,0,0,0,1,1,1,1,0,0
12306,2,1,1,1,30,1,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,312.4,0,0,0,0,1,1,1,1,1,1,0
22379,5,0,1,2,30,0,0.5,0.5,0.5,0.5,0.5,98871.2,97715.6,97633.2,97049.8,88396.2,84918.4,3487.6,3770.4,3334.6,3048.8,3043.2,3207.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,5
12566,1,0,1,1,35,1,2,3,2,0,0.1,1683,2061,1995.8,252.2,252.2,252.2,436.2,0,0,252.2,252.2,252.2,1,1,0,3,0.5,0,0,1,1,1,0
5393,1,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,10617.4,10961,11061.6,11281.4,11550.6,12026,514.4,401.8,404,451.2,700,347.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
7989,5,0,1,2,50,0.0001,0,0.0001,0.0001,0.0001,0.0001,526.8,221.6,263.6,7206.4,0,2254,223.8,263.6,7206.4,0,2254,5610.2,0,0,0,0,1,1,1,1,1,1,8
7682,1,1,1,1,25,0,0.5,2,0.5,0.5,2,7811.2,8684,8483.4,8057.4,8587.6,8419,1000,0,300,660,0,314.2,0,1,0,5,0.2,0,0.2,0.2,0,1,0
11544,3,1,2,2,40,0,0.5,0.5,0.5,0.5,0.5,22661.6,21980.2,21731.8,22156.2,21566.6,20893.2,1080,1160,1200,1400,1000,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
11527,2,1,1,1,40,2,2,0.5,0.5,0.5,2,6902,6732.2,6982.6,7266.8,7745.8,7812.4,0,420,400,600,220,340,1,1,1,5,0,0.2,0.2,0.2,0.2,1,0
8211,1,1,1,2,20,0,0.5,0.5,0.5,0.5,0.5,16026.6,14967.6,12539.2,5538.6,5118.8,5831,707.8,636,163.6,203.6,2001.2,723.2,0,0,0,5,0.2,0.2,0.2,0.2,0.5,1,1
9103,2,1,2,2,20,0,0.5,0.5,0.5,0,0.1,8271.4,4554,4646.2,1395.8,485.6,419.8,652.4,669.2,606.8,488,421.8,0,0,0,0,3,0.2,0.2,0.5,1,1,0,0
3261,4,0,2,1,30,1,0,0.0001,0,2,2,0,0,0,72.2,42.2,731.8,0,0,84.4,0,689.6,0,0,0,0,2,1,1,1,0,1,0,0
9056,3,1,1,1,40,0,0.5,0.5,0.5,0.5,0.5,39470.4,40382.6,20655.6,12578.2,12989.6,13392.2,1800,1200,600,600,600,600,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
8920,3,1,2,1,35,0.0001,0,0.5,2,2,2,737.8,798.4,100.6,100.6,100.6,100.6,798.6,100.6,0,0,0,240,0,0,0,3,1,1,0,0,0,1,0
11418,5,1,2,2,30,0,0.5,0.5,0.5,0.5,0.5,88458.2,89958,90009.4,90754,79320,78575.8,3200,3522,3500,2762,2820,2904,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,4
14687,4,1,1,2,30,0.0001,0,0.5,0.5,0.5,0.5,1194.8,520,22191.6,32991.8,26147.4,25662.4,520,22191.6,22000,4000,11662.4,1806.2,0,0,0,3,1,1,0.7,0.2,0.5,0.2,3
7427,3,1,1,2,25,2,2,2,0.5,0.5,0.5,4280.8,9754.8,5741,6403.4,3810.4,1969.4,5741,0,800,600,300,200,1,1,1,5,0.7,0,0.2,0.2,0.2,0.2,0
20233,4,0,1,1,35,0,0,0.5,0,0.5,0.1,33537,657.6,15048.8,1293.6,633.8,626,660.8,15052,1296.8,4.8,628.8,691.6,0,0,0,1,1,1,1,0.01,1,0.2,1
14700,3,1,1,2,35,0,0.5,0.5,0.5,0.5,0.5,11544.2,11451.2,11418.8,11058.6,10947.6,11087,502.8,601.4,400.8,420.2,500.6,500.6,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
18623,1,0,2,1,35,0,0.5,0.5,0.5,0.5,0.5,17438,17227,17449.4,17788.6,18192.2,8904.4,613.6,667,663.8,718,273.6,224.2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
11816,1,1,1,2,20,0,0,0.5,0.5,0.5,0.5,1303.6,13029,10731,10055.8,8233.2,5731.4,13029,477.2,400,400,600,200,0,0,0,4,1,0.2,0.2,0.2,0.2,0.2,0
12743,1,1,3,2,20,0,0.5,0.5,0.5,0,0.1,9362.2,8091.6,10124.4,8426.4,3062.2,3877.4,207.2,10124.4,229.8,3062.2,3877.4,77,0,0,0,2,0.2,1,0.2,1,1,0.2,0
10786,2,0,1,2,30,0.0001,0,0.5,0,0.5,0.1,191.8,379.6,170,1278,391.6,269.2,382.2,170,1278,1,271.6,40.4,0,0,0,1,1,1,1,0.01,1,0.2,0
21783,1,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,6514,6942.6,7960.6,8358,8870.2,9238.8,600,1200,600,700,700,320,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
5225,1,1,3,2,20,0,0.5,0.5,0.5,0.5,0.5,9877,9905.4,5910,5978.8,6025,6038.4,300,293.4,240.2,247.2,220.6,208.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
5213,1,1,2,1,35,0,0.5,0.5,0.0001,0.0001,0.0001,16430,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
8943,2,0,1,2,30,0,0.5,0.5,0.5,0.5,0.5,41476.8,42658,43840.4,44422.8,34779.6,33337.2,1850.4,2200,1753.8,1335.6,1210.6,1247,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,2
4979,6,0,2,1,25,0,0.5,0.5,0.5,0.5,0.5,10144.8,1744.6,1249,1417.8,1611.8,1733.2,426.8,242,400,400,333.2,300,0,0,0,5,0.5,0.2,0.5,0.5,0.2,1,0
12273,3,1,1,1,35,0.0001,0,0.5,0,0,0.1,83.2,83.2,83.2,708.2,83.2,83.2,83.2,83.2,708.2,83.2,83.2,328.8,0,0,0,0,1,1,1,1,1,1,0
14804,1,1,2,1,30,3,2,0.5,0.5,0.5,0.5,10087.4,9863.4,8410.4,4535.8,3819.8,3929.6,0,400,300,200,200,200,0,1,1,5,0,0.2,0.2,0.2,0.2,1,0
14373,4,1,3,1,35,0,0.5,2,0.5,0.5,0.5,51150.2,55031.2,52192.6,52252.6,51113.2,50988.2,6602,0,2204.2,1840,1700,1660,0,0,0,5,0.2,0,0.2,0.2,0.2,0.7,2
8323,3,1,1,2,40,1,0,0.5,0,0,0.1,0,0,27.6,189.2,75.4,0,0,27.6,189.2,75.4,0,0,0,0,0,0,1,1,1,1,1,0,0
6157,3,0,1,1,50,0.0001,0,0.5,0,0,0.0001,3996.8,419.8,2597,0,0,0,419.8,2611.2,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
14252,2,1,1,1,25,1,0,0.5,2,0.5,0.5,0.0001,500,130.6,130.6,130.6,0,1410.4,130.6,0,0,0,260,0,0,0,2,1,1,0,0,1,1,0
12056,4,1,2,1,40,0.0001,0,0.5,0,0.5,0.5,82,724,1531.2,11279.4,8776.4,4363.6,724,1531.2,11279.4,0,0,2423.4,0,0,0,2,1,1,1,0,0,1,3
16602,0,1,1,2,20,0,0.5,0.5,0.5,0.5,0.5,2077.8,2282,2594,2649.2,2204.8,1959.6,240,350.2,205.4,50,77,200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
15976,0,0,2,1,40,0,0.5,0.5,0.5,0.5,0.1,3773,7211.8,3751.4,3104.2,2617.2,1537.6,300,516,255.8,130.8,1537.6,0,0,0,0,4,0.2,0.2,0.2,0.2,1,0,0
22446,2,0,1,2,35,0,0.5,0.5,0.5,0.5,0.5,31864.4,32835.2,33405.6,34096,34763.6,35511.2,1500,1400,1300,1200,1200,2000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,3
4547,2,1,2,1,35,2,2,2,2,2,2,27544.6,28209.6,28495,28793.2,29347.2,29939.4,1400,1040,1060,1040,1100,1040,0,1,1,5,0.2,0.2,0.2,0.2,0.2,1,1
18727,1,0,1,2,35,2,2,0.5,0.5,2,2,7720.8,7537.6,7756,8718.4,8823.4,9033,0,400,1160,308,380,340,1,1,1,5,0,0.2,0.2,0.2,0.2,1,0
19139,2,1,3,2,30,0,0.5,0.5,0.5,0.5,0.5,1903.2,1999.6,1667.2,1292.4,1174.4,248.4,220,214.8,200,200,200,0,0,0,0,5,0.2,0.2,0.2,0.2,1,0,0
6194,3,0,1,1,35,1,0,0.5,0.5,0.5,0.5,33303.4,3780.2,3956.2,4486.4,4811.6,5129.2,30000,300,600,400,400,600,0,0,0,4,1,0.2,0.2,0.2,0.2,0.2,1
17974,0,0,2,1,20,1,4,3,2,2,2,3522.2,3607.6,3494.6,3380,3538,3651,200,0,0,275.2,200,129.8,0,1,0,5,0.2,0,0,0.2,0.2,1,0
22325,0,0,3,2,40,1,0,0.5,0.5,0.5,0.5,473,1829.6,1452.8,1816.8,884.4,347,2001.6,1000,1003.8,201.8,200,1800,0,0,0,4,1,0.7,0.7,0.5,0.7,1,3
21344,2,1,3,0,35,0.0001,0,0.5,0,0,0.1,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,65.2,0,0,0,0,1,1,1,1,1,1,0
8502,2,0,1,2,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,66.4,66.4,65.6,204.8,377.6,226.4,66.6,65.8,205.8,379.4,227.4,299.8,0,0,0,0,1,1,1,1,1,1,0
13447,2,0,1,2,25,0.0001,0,0.5,0,0,0.1,805.4,426,5154,2295,13982,4389.8,426,5154,2295,13982,4389.8,2320,0,0,0,0,1,1,1,1,1,0.5,3
5175,2,1,3,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
18942,0,1,1,2,20,2,0.5,0.5,0.5,0.5,0.5,5073.2,5310.8,5487,5654,5726.4,6038.6,400,400,400,300,480,220,1,1,1,5,0.2,0.2,0.2,0.2,0.2,0.7,0
2431,1,0,2,2,25,0.0001,0,0.5,0.0001,0.0001,0.0001,718.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
6346,2,1,3,1,40,0.0001,0,0.5,0,0,0.1,10959.6,2326.4,997.4,1244.4,3024.2,3485,2326.4,997.4,1244.4,3024.2,3485,3401.4,0,0,0,0,1,1,1,1,1,1,5
847,2,1,1,2,25,1,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
15433,1,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,8464.4,8662.8,8870.8,9074.4,9263.4,10258.4,399.4,407.4,411,400,1182.6,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0,0
16456,1,1,1,1,25,0.0001,0,0.5,0,0,0.1,672.6,1661,3050.6,1467.6,733.2,1571.2,1663.8,3050.6,1467.6,733.8,1571.2,1567.2,0,0,0,0,1,1,1,1,1,1,2
22006,0,0,6,2,25,0.0001,0,0.5,0,0,0.1,108.6,414,74,0.0001,156,0,220,1038.6,0,160,0,0,0,0,0,1,0.7,1,0,1,1,0,0
7002,5,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,58027.4,58996,55251,48217.8,44673.2,41546.6,3025.6,2447,2024.6,2003.8,2020.4,2000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,3
21049,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,14930.4,15301.2,15634.6,15844,16270.2,9611.2,740,700,600,673.6,204.6,300,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
7616,2,1,2,2,25,0.0001,0,0.5,0.0001,0.0001,0.0001,248.6,0,0,0,0,0,0,0,0,0,0,286.8,0,0,0,0,1,1,1,1,1,1,0
11440,2,1,2,1,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,76.8,0,0,0,100.6,431.2,0,0,0,100.6,468.6,397.6,1,0,0,0,1,1,1,1,1,1,1
8247,5,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,39386.2,27649.4,19377.6,3295.2,2506.8,78832.6,1037.6,683.4,600,255.2,77614.2,2340,0,0,0,5,0.2,0.2,0.2,0.2,1,0.2,3
6010,2,0,1,1,50,0,0.5,0.5,0.5,0.5,0.5,30432.4,30943,31005.2,15810.2,16217.8,0.0001,1300,854,503.6,598.8,0,0,0,0,0,4,0.2,0.2,0.2,0.2,0,0,0
13103,1,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,13649.6,11550.2,9014.8,7697.8,5711.6,5849,477.6,400,482.4,240,260,240,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
3445,1,0,2,1,40,2,2,2,0.5,0.5,0.5,3499.4,3643.8,3525.8,3607.2,3689.2,3768,260,0,140,140,140,160,1,1,1,5,0.2,0,0.2,0.2,0.2,1,0
10551,1,0,3,2,40,0,0.5,0.5,0.5,0.5,0.1,8030.2,7790.2,5796.8,5884.4,0,0,400,400,400,0,0,0,0,0,0,3,0.2,0.2,0.2,1,1,0,0
7112,0,0,2,1,25,0,0.5,0.5,0.5,0.5,0.1,5567.2,5799.6,5896,5900,0,0,400,240,200,0,300,0,0,0,0,3,0.2,0.2,0.2,1,1,0,0
9185,1,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,9267.4,9476.8,9676.4,9878.4,10121.6,10144.4,358.4,358,360,400,367,725.6,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
19227,2,1,1,2,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,399.8,753.8,399.8,399.8,300,300,753.8,399.8,399.8,300,300,300,0,0,0,0,1,1,1,1,1,0.7,0
15038,2,1,3,1,40,0.0001,0,0.5,0,0.0001,0.0001,192,97,0,0,0,0,97,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
14730,1,1,1,2,30,2,2,3,3,3,2,4010.4,15906.4,15974.4,16132.4,16148,16655,11974.4,440,540,400,800,440,0,1,1,5,1,0.2,0.2,0.2,0.2,0.2,1
6074,2,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,36127.2,31479.2,32185,26462.4,16196.8,8512.4,4000,4000,2026,600,800,16800,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,24
9660,2,1,1,1,30,0,0.5,0.5,0.5,0.5,0.1,7230.8,4777,4943.6,5042.6,13625.2,1927.2,1843.2,1402.6,3000,2000,2000,2000,0,0,0,4,0.5,0.5,0.7,0.2,1,1,3
15471,4,0,1,2,25,0.0001,2,0.5,0,0,0.1,1380.4,390,523.6,573.6,85,5975.8,28.2,523.6,573.6,85,5975.8,3756,0,0,0,1,0.2,1,1,1,1,1,5
