ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,c00,c04,c05,xgbresult
8794,4.0,0,6,2,25,0,0,0,0,0,0,3,0.2,0.2,0.2,1.0,1.0,0.0,9,-2147483648,-2147483648,0.0
1457,72.0,0,3,1,50,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
12547,10.0,0,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,9,3,3,0.0
19093,56.0,1,2,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,6,6,0.0
820,42.0,0,3,1,25,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,9,8,9,0.0
9195,10.0,1,2,1,35,0,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
7912,46.0,0,2,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,0,-2147483648,-2147483648,0.0
19224,24.0,1,2,2,25,-1,2,2,-1,-1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
19,18.0,0,1,2,20,0,0,0,-1,0,0,3,1.0,1.0,1.0,0.2,0.5,0.7,0,0,0,0.0
11413,16.0,1,2,2,40,0,-1,-1,-1,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
1816,36.0,1,1,2,30,-1,3,2,0,-1,0,4,0.0,0.0,0.0,1.0,0.0,0.7,0,-2147483648,0,1.0
17111,16.0,1,2,1,35,-1,-1,-1,0,0,0,2,1.0,1.0,1.0,0.0,1.0,0.7,-2147483648,0,-2147483648,0.0
18251,4.0,0,3,2,40,1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
10769,10.0,1,2,2,30,-2,-1,-1,0,0,0,1,1.0,1.0,0.2,1.0,1.0,0.0,4,-2147483648,-2147483648,0.0
5217,128.0,1,1,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
7960,4.0,1,2,2,30,0,0,0,0,0,0,5,0.5,0.2,0.0,0.2,0.5,1.0,6,10,3,0.0
19080,10.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,5,4,0.0
17250,22.0,1,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.2,9,6,5,0.0
2694,44.0,0,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
9309,48.0,0,1,2,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
10042,4.0,0,3,1,40,-1,2,0,0,2,0,5,0.0,0.7,0.7,0.0,0.2,1.0,0,9,8,1.0
12185,4.0,1,2,2,35,0,0,0,-1,-1,0,2,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
18400,72.0,0,1,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
12793,6.0,1,2,1,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,4,5,5,0.0
18569,92.0,0,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.5,0.2,1.0,0,1,1,0.0
12048,10.0,1,2,1,40,1,2,0,0,0,0,5,0.01,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
18852,50.0,0,3,1,50,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
2078,10.0,1,2,1,40,0,0,0,0,-1,0,2,0.2,0.2,1.0,1.0,1.0,0.0,6,-2147483648,-2147483648,0.0
7566,30.0,0,1,2,30,0,0,0,0,-1,0,3,0.2,0.2,0.2,1.0,1.0,0.0,7,-2147483648,-2147483648,0.0
9431,2.0,1,3,1,40,-1,-1,-1,-1,2,1,2,0.0,0.0,1.0,0.0,0.2,0.0,0,1,0,0.0
2717,42.0,1,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2,2,2,0.0
8214,2.0,1,3,1,40,2,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.2,0.0,0,-2147483648,4,0.0
17323,138.0,1,3,2,30,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,1.0,4,4,-2147483648,0.0
19428,10.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,4,4,0.0
7774,36.0,1,2,1,40,2,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,1,1,1.0
15972,2.0,0,2,1,40,0,0,0,0,0,0,4,0.5,0.5,0.5,0.0,1.0,0.0,3,5,-2147483648,0.0
17416,30.0,1,3,2,30,-1,2,-1,2,-1,0,2,0.0,1.0,0.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
14560,12.0,1,2,2,25,0,0,0,3,2,0,5,0.2,0.5,0.0,0.0,0.2,0.7,4,6,6,0.0
19296,64.0,1,2,2,25,1,3,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,1.0,9,9,10,1.0
730,36.0,1,3,1,35,2,2,2,2,2,1,5,0.5,0.0,0.2,0.0,0.2,1.0,0,0,0,1.0
1497,36.0,1,1,2,40,-2,-1,-1,-1,0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,-2147483648,0,-2147483648,0.0
9384,30.0,1,2,2,20,0,0,0,2,0,0,5,0.2,0.2,0.0,0.2,0.5,1.0,2,0,0,0.0
8464,56.0,1,1,1,30,1,-1,-1,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,-2147483648,-2147483648,-2147483648,0.0
1886,54.0,0,2,1,35,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
6103,68.0,1,1,2,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
12094,16.0,1,3,1,35,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.5,1.0,1,0,0,1.0
21557,10.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,5,1,1,0.0
2713,2.0,0,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.5,0.2,0.5,0.0,10,9,3,0.0
5284,40.0,1,2,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
2336,44.0,1,1,1,40,-1,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,9,0.0
16493,100.0,1,1,2,25,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.7,1.0,0,0,0,0.0
13745,72.0,1,1,2,25,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
14610,10.0,1,3,2,30,0,0,-1,0,-1,0,4,0.2,1.0,0.2,0.7,0.2,0.2,10,3,3,0.0
11814,4.0,1,1,2,20,2,0,0,0,0,1,5,0.2,0.2,0.5,0.2,0.2,0.5,8,9,10,1.0
10294,10.0,0,3,2,20,0,0,-1,-1,-1,0,1,0.2,1.0,1.0,1.0,1.0,0.5,8,-2147483648,-2147483648,0.0
21661,44.0,1,1,1,40,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
11178,44.0,1,3,1,30,-1,0,0,0,0,0,5,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0
6925,36.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.2,9,0,0,0.0
4748,28.0,1,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,3,2,0.0
7529,78.0,1,3,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,4,4,0.0
20781,30.0,1,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.5,0.2,0.2,0.2,5,6,4,0.0
4962,12.0,0,3,2,30,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
2073,4.0,1,2,1,20,0,0,0,0,0,0,5,0.2,0.5,0.2,0.2,0.2,0.5,7,5,4,0.0
12033,10.0,1,3,1,40,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
10357,10.0,0,1,2,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,10,3,3,0.0
9737,100.0,1,1,2,50,-1,-1,-1,-1,-1,0,0,1.0,1.0,0.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
8648,16.0,0,3,1,40,1,-1,-2,-2,-2,0,1,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,0,0.0
12201,40.0,1,2,2,30,0,0,0,0,0,0,5,0.5,0.5,0.2,0.2,0.5,0.5,0,0,0,0.0
3430,2.0,1,2,1,50,3,2,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,0.0,5,6,6,1.0
11328,84.0,0,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,2,2,0.0
622,40.0,1,2,1,50,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
479,10.0,0,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,4,3,3,0.0
21297,16.0,1,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,9,10,0.0
2729,4.0,0,2,1,30,0,0,0,0,0,1,5,0.2,0.2,0.2,0.5,0.2,0.7,8,5,8,0.0
5050,72.0,0,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0,0,0,0.0
18336,100.0,0,3,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
13117,10.0,1,2,1,40,0,0,0,0,-1,1,2,0.2,0.2,1.0,1.0,1.0,0.0,3,-2147483648,-2147483648,0.0
18110,56.0,0,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
1807,42.0,1,2,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
19472,30.0,1,3,1,35,2,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,1.0
18299,4.0,0,3,1,35,3,2,2,3,3,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0
13011,36.0,1,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,5,5,0.0
7681,4.0,0,3,2,25,-1,2,2,2,0,1,5,0.5,0.2,0.0,0.5,0.5,1.0,0,2,3,0.0
13901,72.0,1,2,2,25,-2,-1,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,-2147483648,-2147483648,0.0
2791,16.0,1,2,1,40,1,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
21404,28.0,1,2,2,30,2,0,0,2,2,0,5,0.2,0.2,0.2,0.2,0.2,0.7,6,8,9,1.0
844,20.0,1,2,2,25,-2,-1,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,8,10,0.0
16926,56.0,0,1,2,30,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
15085,56.0,1,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,7,8,0.0
3839,100.0,0,1,2,35,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
8761,16.0,0,3,1,40,0,0,-1,-1,-1,0,2,0.2,0.2,1.0,1.0,1.0,0.2,10,-2147483648,-2147483648,0.0
4285,42.0,1,1,2,20,-1,-1,0,0,0,0,3,1.0,0.5,0.5,1.0,1.0,1.0,-2147483648,0,-2147483648,0.0
21727,46.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
16092,36.0,1,2,2,25,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,0.5,4,4,2,0.0
5925,16.0,1,3,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,8,8,0.0
77,76.0,1,1,2,25,-2,-1,-1,0,0,0,3,0.0,1.0,0.2,0.2,0.2,0.7,-2147483648,0,0,0.0
3525,10.0,1,3,1,40,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.2,0.7,8,3,2,0.0
9381,16.0,1,2,1,20,0,0,0,2,2,0,5,0.2,0.2,0.2,0.2,0.0,1.0,5,6,6,0.0
6558,48.0,1,1,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,6,0.0
18024,16.0,0,1,2,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
18709,52.0,0,2,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15892,26.0,0,2,1,35,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.0,7,6,6,0.0
158,66.0,1,1,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
20076,4.0,0,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,10,0.0
9929,72.0,1,2,2,50,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,0,-2147483648,-2147483648,0.0
5517,14.0,1,3,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,6,6,0.0
18802,70.0,0,3,1,60,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
448,72.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,6,6,0.0
20319,16.0,0,3,2,40,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,9,5,5,1.0
628,16.0,1,2,2,20,2,2,2,2,2,0,5,0.2,0.2,0.2,0.2,0.2,0.0,2,3,3,1.0
19689,56.0,1,1,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
11024,72.0,1,2,2,25,3,2,2,-1,-2,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,1.0
11034,10.0,1,2,2,20,1,2,0,0,2,0,5,0.0,0.2,0.2,0.0,0.2,1.0,1,1,1,1.0
3812,58.0,1,2,1,35,-2,-1,-2,-2,-2,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
7035,4.0,0,3,2,20,-2,0,-1,-1,2,1,4,0.01,1.0,1.0,0.0,0.2,1.0,6,10,9,0.0
11211,10.0,1,2,2,20,0,0,2,0,0,0,5,0.2,0.0,0.2,0.2,0.2,0.7,5,5,5,0.0
19653,42.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
19743,90.0,1,1,2,35,-1,-1,-1,-1,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
5635,26.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,7,8,0.0
17322,50.0,1,2,1,30,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,0.0,7,8,9,0.0
15224,60.0,1,1,2,50,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
19819,22.0,1,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,8,10,0.0
9287,100.0,1,1,2,30,1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
20792,30.0,1,1,2,20,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
13819,6.0,1,2,2,20,0,-1,-1,0,0,0,1,1.0,1.0,0.5,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
19098,2.0,1,2,2,20,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,0.0,6,9,-2147483648,0.0
14865,34.0,1,2,2,40,1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
17704,36.0,1,2,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
14458,22.0,1,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,4,2,0.0
16774,20.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,7,5,0.0
17669,26.0,1,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,5,5,0.0
5382,30.0,1,3,1,50,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
19463,30.0,1,2,1,30,-1,0,0,0,0,0,4,1.0,0.2,0.2,0.2,1.0,0.0,0,10,-2147483648,0.0
13585,20.0,0,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,6,6,0.0
6889,10.0,1,3,1,50,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,3,3,0.0
634,100.0,0,3,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,6,6,8,0.0
14745,10.0,1,2,1,30,1,2,0,0,2,1,5,0.0,0.2,0.2,0.0,0.2,1.0,4,5,4,1.0
788,20.0,0,2,1,40,0,0,0,2,0,0,5,0.2,0.2,0.01,0.2,0.2,0.2,3,1,1,0.0
19995,10.0,0,2,2,20,0,0,2,2,-1,0,4,0.2,0.0,0.2,1.0,0.2,0.2,9,-2147483648,3,0.0
21820,40.0,1,2,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,10,10,11,0.0
14917,4.0,1,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,7,8,9,0.0
21711,48.0,1,1,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,3,3,0.0
486,16.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,6,6,0.0
3570,36.0,1,1,1,40,0,0,0,2,0,0,5,0.2,0.5,0.0,0.2,0.2,1.0,0,1,1,0.0
8849,24.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,3,4,5,0.0
17397,2.0,1,2,2,40,1,2,-1,0,0,0,4,0.0,1.0,0.2,0.2,0.2,0.2,2,8,8,1.0
19201,20.0,1,3,1,35,0,0,-1,0,0,0,3,0.0,1.0,0.5,0.2,0.2,0.2,1,6,6,0.0
20674,6.0,0,6,1,50,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
21949,12.0,0,1,2,20,-1,0,0,0,0,0,5,1.0,0.2,0.2,0.2,0.2,0.2,-2147483648,4,5,0.0
4545,70.0,1,1,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
7902,16.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,5,5,0.0
14630,42.0,1,2,1,25,0,0,0,-1,-1,0,2,0.2,0.0,1.0,1.0,0.2,0.2,6,-2147483648,6,0.0
4553,54.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,1.0,1.0,1,0,0,0.0
3492,20.0,1,1,1,40,0,0,0,2,0,0,5,0.2,0.2,0.0,0.2,0.2,0.0,3,4,4,0.0
21412,42.0,1,2,2,30,0,0,0,-1,-2,0,1,0.2,1.0,1.0,1.0,1.0,0.0,2,-2147483648,-2147483648,0.0
17155,44.0,1,1,2,25,-2,-1,-1,-1,-1,0,0,0.0,1.0,1.0,1.0,0.0,0.2,-2147483648,-2147483648,-2147483648,0.0
12576,20.0,0,3,2,30,1,2,0,-1,-1,1,2,0.0,0.2,1.0,1.0,1.0,1.0,2,-2147483648,-2147483648,0.0
7093,62.0,1,1,1,30,-1,-1,0,0,0,0,4,1.0,0.7,0.2,0.2,0.2,0.2,-2147483648,3,3,0.0
11793,34.0,0,5,1,35,0,0,0,0,0,0,3,0.7,0.5,0.2,1.0,1.0,0.0,4,-2147483648,-2147483648,0.0
16226,6.0,1,5,2,20,0,0,0,0,0,1,3,0.2,0.2,0.2,1.0,1.0,0.0,8,-2147483648,-2147483648,0.0
22421,60.0,0,1,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,4,-2147483648,-2147483648,0.0
11203,16.0,1,2,1,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,10,0.0
13435,30.0,0,3,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,6,8,0.0
6787,28.0,1,2,2,25,-1,-1,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
17664,32.0,1,1,1,35,-1,-1,0,-1,-1,0,1,1.0,0.5,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
11385,18.0,1,2,2,25,2,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.0,1.0,6,7,8,1.0
22105,50.0,0,2,1,30,-1,-1,-1,-1,0,0,2,1.0,1.0,1.0,0.0,0.2,1.0,-2147483648,6,6,0.0
4886,28.0,1,1,1,40,-1,2,-1,-1,0,0,2,0.0,1.0,1.0,0.0,1.0,1.0,0,0,-2147483648,0.0
12747,6.0,1,3,2,20,4,4,3,2,0,0,5,0.0,0.0,0.0,0.01,0.0,0.0,5,4,0,1.0
8082,20.0,1,2,1,35,3,2,2,2,2,1,5,0.0,0.2,0.2,0.0,0.2,1.0,7,6,6,1.0
12779,4.0,1,1,2,20,0,0,-1,-1,-1,0,2,0.2,1.0,1.0,1.0,0.0,1.0,1,-2147483648,0,0.0
13,4.0,0,1,2,20,0,0,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,0.0,7,8,9,1.0
11113,18.0,1,3,2,30,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,1.0,10,3,-2147483648,0.0
2508,60.0,1,2,1,25,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,8,0.0
444,32.0,0,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,5,5,0.0
22215,6.0,0,3,1,40,1,2,2,2,0,1,5,0.2,0.2,0.0,0.2,0.2,1.0,5,7,8,1.0
8826,56.0,1,2,2,30,-2,-1,-1,0,0,1,2,1.0,1.0,0.0,1.0,1.0,1.0,-2147483648,0,-2147483648,0.0
8882,74.0,1,2,1,40,0,0,0,0,2,0,5,0.2,0.2,0.7,0.2,0.0,0.5,4,5,5,0.0
11086,28.0,0,1,1,40,-1,-1,-1,-1,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
16485,4.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,7,8,0.0
16642,10.0,1,1,2,25,0,0,0,0,-1,0,4,0.5,0.2,0.7,1.0,0.5,0.0,4,-2147483648,0,0.0
375,4.0,0,1,1,35,0,0,0,2,2,0,5,0.2,0.2,0.2,0.0,0.2,0.7,7,10,10,0.0
12920,34.0,1,2,2,20,0,-1,0,0,0,0,4,1.0,0.2,0.2,0.2,0.2,0.5,0,1,1,0.0
18706,12.0,0,2,1,35,0,0,2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,9,10,0.0
15532,68.0,0,1,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15680,32.0,0,3,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
19730,10.0,1,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,8,9,0.0
2414,64.0,0,3,2,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0,1,1,0.0
10562,16.0,0,1,1,40,2,2,2,2,2,1,5,0.2,0.2,0.2,0.2,0.0,1.0,8,10,11,1.0
21851,70.0,1,1,1,50,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
5902,24.0,1,2,2,25,-1,2,2,-1,-2,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
14401,4.0,1,2,1,40,3,2,2,2,3,1,5,0.2,0.2,0.2,0.5,0.0,0.5,5,7,10,1.0
5400,40.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.5,0.2,1,0,0,0.0
8631,100.0,1,2,1,30,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,9,7,4,0.0
13698,18.0,0,2,1,50,-1,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,2,2,2,0.0
4427,28.0,1,2,2,25,1,2,2,3,2,0,5,0.2,0.2,0.01,0.0,0.2,0.0,8,8,9,0.0
7725,4.0,0,2,1,40,-1,2,-1,0,-1,0,2,0.0,1.0,0.0,1.0,1.0,0.2,3,-2147483648,-2147483648,1.0
750,24.0,0,2,2,20,2,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,0.7,9,6,8,1.0
17780,100.0,1,2,1,40,0,0,0,2,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,5,5,0.0
9037,10.0,0,2,1,30,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
8077,100.0,0,1,1,40,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,10,8,9,1.0
15441,20.0,0,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,5,6,0.0
16554,26.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,8,7,8,0.0
